id,type,urgency,status,assigned_machine,arrival_time,execution_time,energy_usage,start_time,completion_time,missed_time,deadline,extended_deadline
0,T7,BESTEFFORT,COMPLETED,m1-1,0.101,"{'m1-1': 27.05, 'm2-1': 1.06, 'm3-1': 104.27, 'm4-1': 10.26, 'm5-1': 5.12, 'm6-1': 24.75, 'm7-1': 10.33, 'm8-1': 107.0}",40.575,0.101,27.151,inf,110.101,110.101
1,T7,BESTEFFORT,COMPLETED,m2-1,0.152,"{'m1-1': 25.52, 'm2-1': 0.98, 'm3-1': 96.7, 'm4-1': 10.51, 'm5-1': 5.62, 'm6-1': 25.56, 'm7-1': 10.85, 'm8-1': 111.28}",1.47,0.152,1.132,inf,110.152,110.152
2,T5,BESTEFFORT,MISSED,m3-1,0.494,"{'m1-1': 25.05, 'm2-1': 1.02, 'm3-1': 114.96, 'm4-1': 10.24, 'm5-1': 4.89, 'm6-1': 27.62, 'm7-1': 10.47, 'm8-1': 114.66}",165.0,0.494,inf,110.494,110.494,110.494
3,T7,BESTEFFORT,COMPLETED,m4-1,0.925,"{'m1-1': 27.28, 'm2-1': 0.98, 'm3-1': 114.21, 'm4-1': 10.09, 'm5-1': 5.23, 'm6-1': 25.56, 'm7-1': 10.88, 'm8-1': 97.39}",15.135,0.925,11.015,inf,110.925,110.925
4,T2,BESTEFFORT,COMPLETED,m5-1,1.082,"{'m1-1': 25.82, 'm2-1': 1.05, 'm3-1': 107.57, 'm4-1': 10.99, 'm5-1': 5.08, 'm6-1': 27.1, 'm7-1': 10.08, 'm8-1': 112.46}",7.62,1.082,6.162,inf,111.082,111.082
5,T2,BESTEFFORT,COMPLETED,m2-1,5.374,"{'m1-1': 25.87, 'm2-1': 1.09, 'm3-1': 98.96, 'm4-1': 9.49, 'm5-1': 5.63, 'm6-1': 25.56, 'm7-1': 10.51, 'm8-1': 100.36}",1.6350000000000002,5.374,6.4639999999999995,inf,115.374,115.374
6,T6,BESTEFFORT,COMPLETED,m6-1,5.527,"{'m1-1': 25.71, 'm2-1': 1.08, 'm3-1': 110.15, 'm4-1': 11.51, 'm5-1': 4.9, 'm6-1': 25.19, 'm7-1': 9.73, 'm8-1': 105.09}",37.785000000000004,5.527,30.717000000000002,inf,115.527,115.527
7,T3,BESTEFFORT,COMPLETED,m7-1,5.829,"{'m1-1': 24.47, 'm2-1': 1.11, 'm3-1': 96.25, 'm4-1': 11.27, 'm5-1': 5.67, 'm6-1': 24.12, 'm7-1': 11.25, 'm8-1': 99.02}",16.875,5.829,17.079,inf,115.829,115.829
8,T1,BESTEFFORT,COMPLETED,m8-1,6.155,"{'m1-1': 25.41, 'm2-1': 0.93, 'm3-1': 112.06, 'm4-1': 11.0, 'm5-1': 5.23, 'm6-1': 27.93, 'm7-1': 10.73, 'm8-1': 104.23}",156.345,6.155,110.385,inf,116.155,116.155
9,T6,BESTEFFORT,COMPLETED,m5-1,6.313,"{'m1-1': 28.83, 'm2-1': 1.01, 'm3-1': 103.64, 'm4-1': 11.59, 'm5-1': 5.18, 'm6-1': 25.47, 'm7-1': 10.32, 'm8-1': 104.83}",7.77,6.313,11.492999999999999,inf,116.313,116.313
10,T4,BESTEFFORT,COMPLETED,m2-1,7.467,"{'m1-1': 23.16, 'm2-1': 1.08, 'm3-1': 98.69, 'm4-1': 10.46, 'm5-1': 5.68, 'm6-1': 26.57, 'm7-1': 9.99, 'm8-1': 101.59}",1.62,7.467,8.547,inf,117.467,117.467
11,T3,BESTEFFORT,COMPLETED,m2-1,8.912,"{'m1-1': 26.57, 'm2-1': 1.04, 'm3-1': 111.32, 'm4-1': 10.8, 'm5-1': 5.44, 'm6-1': 25.68, 'm7-1': 10.33, 'm8-1': 110.35}",1.56,8.912,9.952000000000002,inf,118.912,118.912
12,T6,BESTEFFORT,COMPLETED,m1-1,9.094,"{'m1-1': 27.2, 'm2-1': 1.04, 'm3-1': 115.61, 'm4-1': 11.17, 'm5-1': 4.94, 'm6-1': 25.21, 'm7-1': 9.84, 'm8-1': 109.37}",40.8,27.151,54.351,inf,119.094,119.094
13,T1,BESTEFFORT,COMPLETED,m2-1,13.45,"{'m1-1': 27.77, 'm2-1': 0.93, 'm3-1': 116.11, 'm4-1': 9.93, 'm5-1': 5.27, 'm6-1': 27.16, 'm7-1': 11.35, 'm8-1': 103.34}",1.395,13.45,14.379999999999999,inf,123.45,123.45
14,T5,BESTEFFORT,COMPLETED,m2-1,19.434,"{'m1-1': 24.07, 'm2-1': 1.04, 'm3-1': 117.17, 'm4-1': 10.7, 'm5-1': 5.64, 'm6-1': 24.72, 'm7-1': 11.04, 'm8-1': 105.88}",1.56,19.434,20.474,inf,129.434,129.434
15,T1,BESTEFFORT,COMPLETED,m4-1,20.028,"{'m1-1': 28.35, 'm2-1': 1.08, 'm3-1': 100.91, 'm4-1': 10.62, 'm5-1': 5.36, 'm6-1': 27.93, 'm7-1': 10.46, 'm8-1': 98.63}",15.93,20.028,30.647999999999996,inf,130.028,130.028
16,T3,BESTEFFORT,COMPLETED,m2-1,24.406,"{'m1-1': 27.29, 'm2-1': 1.02, 'm3-1': 107.6, 'm4-1': 10.8, 'm5-1': 5.37, 'm6-1': 25.81, 'm7-1': 9.88, 'm8-1': 109.61}",1.53,24.406,25.426,inf,134.406,134.406
17,T2,BESTEFFORT,COMPLETED,m5-1,24.458,"{'m1-1': 26.16, 'm2-1': 1.05, 'm3-1': 108.49, 'm4-1': 9.57, 'm5-1': 5.12, 'm6-1': 27.45, 'm7-1': 10.35, 'm8-1': 105.52}",7.68,24.458,29.578,inf,134.458,134.458
18,T3,BESTEFFORT,COMPLETED,m7-1,24.681,"{'m1-1': 24.08, 'm2-1': 1.06, 'm3-1': 106.59, 'm4-1': 11.56, 'm5-1': 5.05, 'm6-1': 27.06, 'm7-1': 10.34, 'm8-1': 104.64}",15.51,24.681,35.021,inf,134.681,134.681
19,T3,BESTEFFORT,COMPLETED,m2-1,25.898,"{'m1-1': 27.68, 'm2-1': 1.0, 'm3-1': 94.37, 'm4-1': 11.0, 'm5-1': 4.87, 'm6-1': 23.9, 'm7-1': 11.28, 'm8-1': 98.49}",1.5,25.898,26.898,inf,135.898,135.898
20,T4,BESTEFFORT,COMPLETED,m2-1,26.389,"{'m1-1': 22.98, 'm2-1': 1.15, 'm3-1': 96.81, 'm4-1': 10.34, 'm5-1': 5.38, 'm6-1': 25.04, 'm7-1': 9.56, 'm8-1': 105.06}",1.7249999999999999,26.898,28.048,inf,136.389,136.389
21,T7,BESTEFFORT,COMPLETED,m1-1,27.183,"{'m1-1': 26.84, 'm2-1': 1.0, 'm3-1': 107.93, 'm4-1': 10.99, 'm5-1': 5.48, 'm6-1': 26.8, 'm7-1': 9.93, 'm8-1': 99.5}",40.26,54.351,81.191,inf,137.183,137.183
22,T6,BESTEFFORT,COMPLETED,m2-1,28.113,"{'m1-1': 28.76, 'm2-1': 1.0, 'm3-1': 107.62, 'm4-1': 11.66, 'm5-1': 5.58, 'm6-1': 26.75, 'm7-1': 10.92, 'm8-1': 98.27}",1.5,28.113,29.113,inf,138.113,138.113
23,T7,BESTEFFORT,COMPLETED,m2-1,28.558,"{'m1-1': 23.91, 'm2-1': 0.99, 'm3-1': 107.63, 'm4-1': 10.39, 'm5-1': 5.24, 'm6-1': 24.36, 'm7-1': 11.04, 'm8-1': 104.39}",1.4849999999999999,29.113,30.102999999999998,inf,138.558,138.558
24,T10,BESTEFFORT,COMPLETED,m2-1,29.5,"{'m1-1': 25.72, 'm2-1': 1.12, 'm3-1': 94.78, 'm4-1': 9.23, 'm5-1': 5.56, 'm6-1': 25.73, 'm7-1': 10.04, 'm8-1': 104.45}",1.6800000000000002,30.102999999999998,31.223,inf,139.5,139.5
25,T5,BESTEFFORT,COMPLETED,m5-1,30.0,"{'m1-1': 27.67, 'm2-1': 1.03, 'm3-1': 101.62, 'm4-1': 9.86, 'm5-1': 5.61, 'm6-1': 26.13, 'm7-1': 11.58, 'm8-1': 115.64}",8.415000000000001,30.0,35.61,inf,140.0,140.0
26,T5,BESTEFFORT,MISSED,m3-1,30.073,"{'m1-1': 27.82, 'm2-1': 1.08, 'm3-1': 112.54, 'm4-1': 9.86, 'm5-1': 5.43, 'm6-1': 25.17, 'm7-1': 11.53, 'm8-1': 116.41}",44.36850000000001,110.494,inf,140.073,140.073,140.073
27,T9,BESTEFFORT,COMPLETED,m4-1,30.84,"{'m1-1': 24.82, 'm2-1': 1.01, 'm3-1': 102.02, 'm4-1': 11.08, 'm5-1': 5.16, 'm6-1': 24.98, 'm7-1': 9.8, 'm8-1': 115.98}",16.62,30.84,41.92,inf,140.84,140.84
28,T9,BESTEFFORT,COMPLETED,m2-1,32.717,"{'m1-1': 25.38, 'm2-1': 1.06, 'm3-1': 100.84, 'm4-1': 9.96, 'm5-1': 5.72, 'm6-1': 27.26, 'm7-1': 9.96, 'm8-1': 108.43}",1.59,32.717,33.777,inf,142.71699999999998,142.71699999999998
29,T1,BESTEFFORT,COMPLETED,m6-1,33.734,"{'m1-1': 24.79, 'm2-1': 0.97, 'm3-1': 105.41, 'm4-1': 11.25, 'm5-1': 4.98, 'm6-1': 25.36, 'm7-1': 11.46, 'm8-1': 110.34}",38.04,33.734,59.094,inf,143.734,143.734
30,T2,BESTEFFORT,COMPLETED,m2-1,33.827,"{'m1-1': 29.18, 'm2-1': 1.13, 'm3-1': 102.93, 'm4-1': 10.29, 'm5-1': 5.61, 'm6-1': 28.23, 'm7-1': 10.6, 'm8-1': 115.01}",1.6949999999999998,33.827,34.957,inf,143.827,143.827
