workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,650,350,0,249,40.1,0.0,40.1,3.694095833333333,7.471402166666522,0.018631925602659652
1,1000,642,358,0,252,39.0,0.0,39.0,3.7494591666666675,7.29083822222213,0.018694456980056746
2,1000,642,358,0,241,40.1,0.0,40.1,3.6247299999999996,7.3115968333335415,0.01823340856192903
3,1000,661,339,0,258,40.300000000000004,0.0,40.300000000000004,3.813468333333333,7.664668166666799,0.019019027708850614
4,1000,655,345,0,250,40.5,0.0,40.5,3.7070225000000003,7.618491444444339,0.01881108998628232
5,1000,687,313,0,266,42.1,0.0,42.1,3.9774641666666666,7.821963777777613,0.018579486408022833
6,1000,640,360,0,235,40.5,0.0,40.5,3.569993333333333,7.3473563333330745,0.018141620576131046
7,1000,649,351,0,238,41.099999999999994,0.0,41.099999999999994,3.589128333333333,7.541451777778193,0.01834903108948466
8,1000,662,338,0,257,40.5,0.0,40.5,3.7729433333333318,7.58602777777762,0.018730932784636098
9,1000,666,334,0,256,41.0,0.0,41.0,3.927709166666667,7.694497750000026,0.018767067682926894
10,1000,669,331,0,261,40.8,0.0,40.8,3.833489166666667,7.6504641666666915,0.018751137663398754
11,1000,661,339,0,259,40.2,0.0,40.2,3.807175,7.613119611111502,0.018938108485351997
12,1000,654,346,0,248,40.6,0.0,40.6,3.936743333333333,7.593223499999699,0.018702520935959848
13,1000,676,324,0,250,42.6,0.0,42.6,4.004905000000001,7.873619055555642,0.018482673839332494
14,1000,647,353,0,252,39.5,0.0,39.5,3.7204625000000004,7.385821638888819,0.018698282630098276
15,1000,662,338,0,253,40.9,0.0,40.9,3.691279166666665,7.571811861111345,0.018512987435480063
16,1000,653,347,0,252,40.1,0.0,40.1,3.6276116666666662,7.477492972222147,0.018647114643945504
17,1000,702,298,0,267,43.5,0.0,43.5,4.044104999999999,7.973684277777744,0.01833030868454654
18,1000,643,357,0,237,40.6,0.0,40.6,3.581713333333332,7.503860249999642,0.018482414408866114
19,1000,657,343,0,242,41.5,0.0,41.5,3.8133125,7.635607083333097,0.018399053212850833
20,1000,636,364,0,240,39.6,0.0,39.6,3.478335833333334,7.248926472222585,0.018305369879349963
21,1000,656,344,0,248,40.8,0.0,40.8,3.632788333333333,7.573176499999956,0.01856170710784303
22,1000,670,330,0,264,40.6,0.0,40.6,3.7865725,7.524819999999956,0.018534039408866883
23,1000,648,352,0,247,40.1,0.0,40.1,3.6813666666666673,7.329655416666614,0.01827844243557759
24,1000,655,345,0,255,40.0,0.0,40.0,3.8731474999999986,7.547944916666488,0.01886986229166622
25,1000,658,342,0,243,41.5,0.0,41.5,3.7421450000000003,7.677030222221963,0.018498868005354125
26,1000,708,292,0,252,45.6,0.0,45.6,3.9035474999999993,8.194708666666621,0.017970852339181186
27,1000,643,357,0,243,40.0,0.0,40.0,3.7052933333333335,7.430701638888972,0.01857675409722243
28,1000,638,362,0,252,38.6,0.0,38.6,3.848587500000001,7.311138166666625,0.018940772452504213
29,1000,640,360,0,236,40.400000000000006,0.0,40.400000000000006,3.50621,7.260902583333534,0.017972531146865183
