Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,568,432,0,230,33.800000000000004,0.0,33.800000000000004,10.7974,40.26496111111109,0.11912710387902688
1,1000,553,447,0,229,32.4,0.0,32.4,11.11123333333333,39.607183333333204,0.12224439300411481
2,1000,576,424,0,262,31.4,0.0,31.4,12.566733333333339,40.70389722222221,0.12963024593064398
3,1000,533,467,0,240,29.299999999999997,0.0,29.299999999999997,12.205966666666685,39.89767222222227,0.1361695297686767
4,1000,552,448,0,257,29.5,0.0,29.5,13.433483333333346,40.90655555555552,0.1386662900188323
5,1000,565,435,0,254,31.1,0.0,31.1,11.74569999999999,40.06614722222223,0.12883005537692033
6,1000,585,415,0,252,33.300000000000004,0.0,33.300000000000004,11.409816666666666,41.93525555555557,0.12593169836503174
7,1000,578,422,0,244,33.4,0.0,33.4,10.44111666666668,40.02978611111137,0.1198496590153035
8,1000,592,408,0,253,33.900000000000006,0.0,33.900000000000006,12.575733333333297,42.32710555555556,0.12485871845296624
9,1000,538,462,0,234,30.4,0.0,30.4,11.684333333333324,39.364463888889034,0.12948836805555605
10,1000,555,445,0,230,32.5,0.0,32.5,10.251866666666672,38.88563333333334,0.11964810256410259
11,1000,564,436,0,255,30.9,0.0,30.9,12.839549999999997,40.26318611111111,0.13030157317511687
12,1000,577,423,0,266,31.1,0.0,31.1,13.545166666666661,42.975097222222225,0.1381835923544123
13,1000,524,476,0,221,30.3,0.0,30.3,10.518116666666637,38.6309111111111,0.12749475614228084
14,1000,566,434,0,235,33.1,0.0,33.1,11.323416666666663,41.262300000000224,0.12465951661631489
15,1000,572,428,0,268,30.4,0.0,30.4,13.416750000000006,40.916705555555566,0.1345944261695907
16,1000,498,502,0,229,26.900000000000002,0.0,26.900000000000002,12.214216666666669,37.21238333333338,0.1383359975216854
17,1000,576,424,0,232,34.4,0.0,34.4,12.313933333333333,43.54005833333314,0.12656993701550331
18,1000,550,450,0,239,31.1,0.0,31.1,12.175550000000003,40.29470833333335,0.1295649785637728
19,1000,580,420,0,277,30.3,0.0,30.3,13.164516666666671,41.44538611111116,0.13678345251191804
20,1000,556,444,0,235,32.1,0.0,32.1,12.255016666666673,41.19756388888896,0.12834132052613384
21,1000,543,457,0,231,31.2,0.0,31.2,12.633899999999995,41.0207472222222,0.13147675391737884
22,1000,516,484,0,244,27.200000000000003,0.0,27.200000000000003,11.573483333333323,36.753408333333404,0.13512282475490223
23,1000,557,443,0,258,29.9,0.0,29.9,12.736000000000008,40.54261944444443,0.1355940449646971
24,1000,544,456,0,251,29.299999999999997,0.0,29.299999999999997,11.474600000000006,39.201863888888894,0.1337947572999621
25,1000,563,437,0,252,31.1,0.0,31.1,11.923533333333333,41.11536944444452,0.13220376027152575
26,1000,544,456,0,247,29.7,0.0,29.7,12.129583333333313,38.322274999999934,0.12903122895622873
27,1000,559,441,0,256,30.3,0.0,30.3,11.457466666666672,39.916108333333355,0.1317363311331134
28,1000,537,463,0,221,31.6,0.0,31.6,10.680316666666666,39.58077777777783,0.12525562587904376
29,1000,569,431,0,246,32.300000000000004,0.0,32.300000000000004,11.27846666666664,40.1018277777776,0.12415426556587489
