workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,1000,0,0,44,95.6,0.0,95.6,1.6757575000000005,5.602545222223222,0.005860402952116341
1,1000,1000,0,0,63,93.7,0.0,93.7,2.420506666666667,5.776802250000781,0.006165210512274045
2,1000,1000,0,0,41,95.89999999999999,0.0,95.89999999999999,1.2561158333333335,4.932260805557194,0.005143129098599786
3,1000,1000,0,0,30,97.0,0.0,97.0,1.1962908333333333,5.45972708333544,0.005628584621995299
4,1000,1000,0,0,31,96.89999999999999,0.0,96.89999999999999,0.9128258333333333,5.085736916668264,0.005248438510493564
5,1000,1000,0,0,13,98.7,0.0,98.7,0.5593816666666666,4.466857444444564,0.004525691433074534
6,1000,1000,0,0,68,93.2,0.0,93.2,2.1855625,5.269922805557161,0.005654423611112833
7,1000,1000,0,0,36,96.39999999999999,0.0,96.39999999999999,1.3265558333333336,5.272183777777989,0.005469070308898329
8,1000,1000,0,0,44,95.6,0.0,95.6,1.2947408333333335,5.094436500000819,0.005328908472804204
9,1000,1000,0,0,19,98.1,0.0,98.1,0.7690383333333334,5.297027555555283,0.005399620342054315
10,1000,1000,0,0,40,96.0,0.0,96.0,1.4730841666666665,4.657465055555561,0.004851526099537043
11,1000,1000,0,0,47,95.3,0.0,95.3,1.7124900000000003,5.340290972222251,0.005603663139792498
12,1000,1000,0,0,44,95.6,0.0,95.6,2.0308966666666666,5.296204638890437,0.00553996301139167
13,1000,1000,0,0,44,95.6,0.0,95.6,1.59252,5.156400083333364,0.005393723936541176
14,1000,1000,0,0,47,95.3,0.0,95.3,1.3665416666666668,4.872629722222644,0.0051129377987645785
15,1000,1000,0,0,75,92.5,0.0,92.5,2.221751666666667,5.4117727222231204,0.005850565105106076
16,1000,1000,0,0,64,93.60000000000001,0.0,93.60000000000001,2.13273,5.623076555556116,0.006007560422602688
17,1000,1000,0,0,6,99.4,0.0,99.4,0.5290783333333332,4.1953007222238945,0.004220624469038123
18,1000,1000,0,0,50,95.0,0.0,95.0,2.0564475000000004,5.34266986111226,0.005623863011697114
19,1000,1000,0,0,57,94.3,0.0,94.3,1.9708774999999998,4.979026583334182,0.005279985772358623
20,1000,1000,0,0,62,93.8,0.0,93.8,2.169394166666667,5.344731111111954,0.005698007581142807
21,1000,1000,0,0,51,94.89999999999999,0.0,94.89999999999999,2.023868333333333,5.394819277778717,0.005684741072474939
22,1000,1000,0,0,28,97.2,0.0,97.2,1.2071524999999996,5.244915416667564,0.005396003515090087
23,1000,1000,0,0,62,93.8,0.0,93.8,2.2352091666666665,5.785611361112371,0.006168029169629394
24,1000,1000,0,0,42,95.8,0.0,95.8,1.4746116666666662,5.033148361112609,0.005253808310138422
25,1000,1000,0,0,44,95.6,0.0,95.6,1.5804091666666666,4.5184271944451515,0.0047263882787083175
26,1000,1000,0,0,40,96.0,0.0,96.0,1.7308958333333335,4.926836611111567,0.0051321214699078825
27,1000,1000,0,0,51,94.89999999999999,0.0,94.89999999999999,1.6186549999999997,5.222703805555405,0.005503375980564179
28,1000,1000,0,0,65,93.5,0.0,93.5,2.3355183333333334,5.669383972223489,0.006063512269757742
29,1000,1000,0,0,61,93.89999999999999,0.0,93.89999999999999,2.2395241666666665,5.46084269444531,0.005815593923796923
