id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,44.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 1.048, 'gpu': 0.139, 'CLOUD': 0.11}",0.0,0.139,4.0,6.0
2,TT2,95.0,BESTEFFORT,MISSED,cpu,0.524,"{'cpu': 12.047, 'gpu': 1.157, 'CLOUD': 1.077}",8.606,inf,4.024,5.774
3,TT2,176.0,BESTEFFORT,COMPLETED,gpu,3.596,"{'cpu': 12.88, 'gpu': 1.314, 'CLOUD': 1.059}",3.596,4.91,7.096,8.846
4,TT1,6.0,BESTEFFORT,COMPLETED,cpu,7.305,"{'cpu': 1.301, 'gpu': 0.101, 'CLOUD': 0.109}",7.305,8.606,11.305,13.305
5,TT2,133.0,BESTEFFORT,COMPLETED,gpu,7.672,"{'cpu': 11.205, 'gpu': 1.35, 'CLOUD': 1.036}",7.672,9.022,11.172,12.922
6,TT2,109.0,BESTEFFORT,COMPLETED,gpu,7.809,"{'cpu': 11.435, 'gpu': 1.321, 'CLOUD': 1.077}",9.022,10.343,11.309000000000001,13.059000000000001
7,TT2,78.0,BESTEFFORT,MISSED,cpu,8.258,"{'cpu': 10.398, 'gpu': 1.246, 'CLOUD': 1.086}",13.707,inf,11.758,13.508
8,TT2,158.0,BESTEFFORT,MISSED,cpu,8.457,"{'cpu': 12.675, 'gpu': 1.111, 'CLOUD': 1.09}",8.606,inf,11.957,13.707
9,TT2,116.0,BESTEFFORT,COMPLETED,gpu,8.663,"{'cpu': 10.256, 'gpu': 1.301, 'CLOUD': 1.019}",10.343,11.644,12.163,13.913
10,TT2,249.0,BESTEFFORT,XCOMPLETED,gpu,8.834,"{'cpu': 12.862, 'gpu': 1.109, 'CLOUD': 1.02}",12.494,13.603,12.334,14.084
11,TT1,44.0,BESTEFFORT,COMPLETED,gpu,10.325,"{'cpu': 1.02, 'gpu': 0.14, 'CLOUD': 0.104}",11.644,11.784,14.325,16.325
12,TT2,102.0,BESTEFFORT,MISSED,cpu,12.494,"{'cpu': 11.467, 'gpu': 1.172, 'CLOUD': 1.012}",18.965,inf,15.994,17.744
13,TT2,228.0,BESTEFFORT,COMPLETED,gpu,13.893,"{'cpu': 11.959, 'gpu': 1.098, 'CLOUD': 1.088}",13.893,14.991000000000001,17.393,19.143
14,TT2,209.0,BESTEFFORT,COMPLETED,gpu,17.675,"{'cpu': 12.211, 'gpu': 1.3, 'CLOUD': 1.042}",17.675,18.975,21.175,22.925
15,TT2,133.0,BESTEFFORT,MISSED,cpu,18.965,"{'cpu': 12.731, 'gpu': 1.095, 'CLOUD': 1.071}",27.916,inf,22.465,24.215
16,TT2,148.0,BESTEFFORT,COMPLETED,gpu,21.525,"{'cpu': 11.629, 'gpu': 1.188, 'CLOUD': 1.069}",21.525,22.712999999999997,25.025,26.775
17,TT1,447.0,BESTEFFORT,COMPLETED,cpu,22.404,"{'cpu': 1.059, 'gpu': 0.108, 'CLOUD': 0.12}",22.404,23.463,26.404,28.404
18,TT1,559.0,BESTEFFORT,COMPLETED,cpu,23.014,"{'cpu': 1.317, 'gpu': 0.125, 'CLOUD': 0.114}",23.463,24.78,27.014,29.014
19,TT2,149.0,BESTEFFORT,COMPLETED,gpu,24.058,"{'cpu': 12.047, 'gpu': 1.003, 'CLOUD': 1.047}",24.058,25.061,27.558,29.308
20,TT1,126.0,BESTEFFORT,COMPLETED,gpu,24.674,"{'cpu': 1.107, 'gpu': 0.115, 'CLOUD': 0.119}",25.061,25.176,28.674,30.674
21,TT2,124.0,BESTEFFORT,COMPLETED,gpu,25.709,"{'cpu': 12.118, 'gpu': 1.236, 'CLOUD': 1.049}",25.709,26.945,29.209,30.959
22,TT2,182.0,BESTEFFORT,COMPLETED,gpu,25.858,"{'cpu': 12.77, 'gpu': 1.286, 'CLOUD': 1.035}",26.945,28.231,29.358,31.108
23,TT2,126.0,BESTEFFORT,COMPLETED,gpu,27.242,"{'cpu': 12.963, 'gpu': 1.101, 'CLOUD': 1.013}",28.231,29.332,30.742,32.492000000000004
24,TT2,243.0,BESTEFFORT,MISSED,cpu,27.916,"{'cpu': 12.486, 'gpu': 1.329, 'CLOUD': 1.074}",29.203,inf,31.416,33.166
25,TT2,112.0,BESTEFFORT,MISSED,gpu,29.203,"{'cpu': 10.406, 'gpu': 1.051, 'CLOUD': 1.072}",39.229000000000006,inf,32.703,34.453
26,TT2,172.0,BESTEFFORT,COMPLETED,gpu,30.186,"{'cpu': 12.621, 'gpu': 1.11, 'CLOUD': 1.017}",30.186,31.296,33.686,35.436
27,TT1,169.0,BESTEFFORT,COMPLETED,gpu,30.263,"{'cpu': 1.06, 'gpu': 0.12, 'CLOUD': 0.113}",31.296,31.416,34.263000000000005,36.263000000000005
28,TT1,49.0,BESTEFFORT,COMPLETED,cpu,32.707,"{'cpu': 1.262, 'gpu': 0.112, 'CLOUD': 0.118}",33.166,34.428,36.707,38.707
29,TT2,104.0,BESTEFFORT,COMPLETED,gpu,32.795,"{'cpu': 10.969, 'gpu': 1.211, 'CLOUD': 1.092}",32.795,34.006,36.295,38.045
30,TT2,76.0,BESTEFFORT,COMPLETED,gpu,33.871,"{'cpu': 13.445, 'gpu': 1.284, 'CLOUD': 1.034}",34.006,35.29,37.371,39.121
31,TT2,122.0,BESTEFFORT,COMPLETED,gpu,36.878,"{'cpu': 13.326, 'gpu': 1.096, 'CLOUD': 1.07}",36.878,37.974000000000004,40.378,42.128
32,TT1,7.0,BESTEFFORT,COMPLETED,cpu,37.533,"{'cpu': 1.307, 'gpu': 0.137, 'CLOUD': 0.118}",37.533,38.84,41.533,43.533
33,TT2,75.0,BESTEFFORT,COMPLETED,gpu,37.926,"{'cpu': 13.428, 'gpu': 1.255, 'CLOUD': 1.074}",37.974000000000004,39.229000000000006,41.426,43.176
34,TT1,90.0,BESTEFFORT,COMPLETED,cpu,38.043,"{'cpu': 1.143, 'gpu': 0.139, 'CLOUD': 0.107}",38.84,39.983000000000004,42.043,44.043
35,TT2,95.0,BESTEFFORT,COMPLETED,gpu,38.057,"{'cpu': 11.106, 'gpu': 1.314, 'CLOUD': 1.042}",39.229000000000006,40.543000000000006,41.557,43.307
36,TT2,125.0,BESTEFFORT,COMPLETED,gpu,39.882,"{'cpu': 10.584, 'gpu': 1.042, 'CLOUD': 1.087}",40.543000000000006,41.58500000000001,43.382,45.132
37,TT2,98.0,BESTEFFORT,MISSED,cpu,43.003,"{'cpu': 10.377, 'gpu': 1.283, 'CLOUD': 1.069}",51.244,inf,46.503,48.253
38,TT2,237.0,BESTEFFORT,COMPLETED,gpu,43.305,"{'cpu': 12.907, 'gpu': 1.311, 'CLOUD': 1.081}",43.305,44.616,46.805,48.555
39,TT1,59.0,BESTEFFORT,COMPLETED,cpu,44.021,"{'cpu': 1.037, 'gpu': 0.11, 'CLOUD': 0.116}",44.021,45.058,48.021,50.021
40,TT2,127.0,BESTEFFORT,COMPLETED,gpu,44.333,"{'cpu': 10.492, 'gpu': 1.196, 'CLOUD': 1.094}",44.616,45.812,47.833,49.583
41,TT1,30.0,BESTEFFORT,COMPLETED,cpu,44.648,"{'cpu': 1.245, 'gpu': 0.116, 'CLOUD': 0.11}",45.058,46.303,48.648,50.648
42,TT2,170.0,BESTEFFORT,COMPLETED,gpu,45.657,"{'cpu': 12.475, 'gpu': 1.017, 'CLOUD': 1.032}",45.812,46.829,49.157,50.907
43,TT2,92.0,BESTEFFORT,COMPLETED,gpu,45.858,"{'cpu': 11.728, 'gpu': 1.303, 'CLOUD': 1.079}",46.829,48.132,49.358,51.108
44,TT2,136.0,BESTEFFORT,MISSED,cpu,45.994,"{'cpu': 10.564, 'gpu': 1.206, 'CLOUD': 1.02}",46.303,inf,49.494,51.244
