0,1,2,3,4
625.0,0.0,0.9692933333333333,25.0,0.0
2600.0,0.0,0.76627,300.0,0.0
2825.0,4.0,-0.2,2825.0,0.0
4075.0,2.0,-1.2423982953968966,3025.0,0.0
4275.0,2.0,-1.0,4275.0,0.0
4275.0,2.0,-1.0,4275.0,0.0
4275.0,2.0,-1.0,4275.0,0.0
4300.0,3.0,0.7453913883154846,3063.0,0.0
4316.0,3.0,0.6897668654052627,3074.0,0.0
4313.0,1.0,0.6592007275948042,3071.0,0.0
3697.0,5.0,-0.2,3697.0,0.0
3688.0,3.0,0.967442716045826,3067.0,0.0
4326.0,3.0,0.6966244224457089,3084.0,0.0
4338.0,1.0,0.7295296461388667,3096.0,0.0
3088.0,1.0,0.6423429183963689,596.0,0.0
3096.0,0.0,-1.0,3096.0,0.0
4349.0,3.0,-1.0,4349.0,0.0
4338.0,1.0,0.6641428483546261,3096.0,0.0
4372.0,5.0,-0.2,4372.0,0.0
4363.0,1.0,0.6476057102096096,3121.0,0.0
4374.0,2.0,-1.0,4374.0,0.0
4363.0,1.0,0.6234426099628143,3121.0,0.0
2848.0,4.0,-0.2,2848.0,0.0
2838.0,1.0,0.6220214484592614,346.0,0.0
2846.0,4.0,-0.2,2846.0,0.0
4099.0,3.0,-1.0,4099.0,0.0
4088.0,1.0,0.6710563378147915,2846.0,0.0
2838.0,1.0,0.6356414190999727,346.0,0.0
2873.0,4.0,-0.2,2873.0,0.0
3498.0,2.0,-0.9857659297565693,2973.0,0.0
2963.0,1.0,0.5878606272688847,471.0,0.0
2974.0,4.0,-0.2,2974.0,0.0
4224.0,3.0,-1.0,4224.0,0.0
4213.0,3.0,0.5725882310723963,2971.0,0.0
4221.0,4.0,-0.4,4221.0,0.0
4222.0,3.0,-1.0,4222.0,0.0
4238.0,1.0,0.6614584374251506,2996.0,0.0
3613.0,3.0,0.957289492738167,2992.0,0.0
4242.0,5.0,-0.2,4242.0,0.0
4245.0,3.0,-1.0,4245.0,0.0
4226.0,4.0,-0.8,4226.0,0.0
4227.0,1.0,0.6087212197947784,2985.0,0.0
4238.0,1.0,0.5741347490583892,2996.0,0.0
4247.0,4.0,-0.2,4247.0,0.0
4274.0,3.0,-1.0,4274.0,0.0
3799.0,3.0,-1.0,3799.0,0.0
3774.0,3.0,-1.0,3774.0,0.0
3763.0,1.0,0.601404968130562,2521.0,0.0
3771.0,3.0,-1.0,3771.0,0.0
3774.0,3.0,-1.0,3774.0,0.0
3763.0,1.0,0.5319578081579814,2521.0,0.0
3771.0,3.0,-1.0,3771.0,0.0
3774.0,3.0,-1.0,3774.0,0.0
3763.0,1.0,0.6018799912193009,2521.0,0.0
3146.0,3.0,-1.0,3146.0,0.0
3146.0,3.0,-1.0,3146.0,0.0
3138.0,3.0,0.7933175286186348,2517.0,0.0
3751.0,0.0,0.6392338131530936,2826.0,0.0
3450.0,2.0,-0.7387209049066488,2925.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4200.0,3.0,0.565207765755386,2963.0,0.0
4214.0,1.0,0.5042985452753048,2972.0,0.0
4213.0,3.0,0.5511283396608226,2971.0,0.0
4224.0,3.0,-1.0,4224.0,0.0
4213.0,3.0,0.5519513857227654,2971.0,0.0
4221.0,4.0,-0.2,4221.0,0.0
4249.0,3.0,-1.0,4249.0,0.0
4238.0,1.0,0.48884892879870545,2996.0,0.0
3623.0,3.0,-1.0,3623.0,0.0
3613.0,3.0,-0.853186596642912,2992.0,0.0
3626.0,1.0,0.5627212714033232,1134.0,0.0
2388.0,3.0,0.5554829672298649,1146.0,0.0
2388.0,3.0,0.4322609133530425,1146.0,0.0
1921.0,0.0,-0.9372952664449348,2646.0,0.0
3171.0,2.0,0.3541368190012208,2646.0,0.0
3796.0,4.0,-0.2,3796.0,0.0
3774.0,3.0,-1.0,3774.0,0.0
3763.0,1.0,0.4860453633957357,2521.0,0.0
2513.0,0.0,-0.1902467118383075,338.0,0.0
963.0,1.0,0.9470118265005409,342.0,0.0
968.0,4.0,-0.2,968.0,0.0
2219.0,0.0,-0.7318116701736082,2944.0,0.0
4195.0,3.0,-1.0,4195.0,0.0
4176.0,3.0,0.4241036105597151,2934.0,0.0
4185.0,5.0,-0.2,4185.0,0.0
4188.0,2.0,-1.0,4188.0,0.0
4188.0,2.0,-1.0,4188.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4175.0,2.0,-1.0,4175.0,0.0
4200.0,3.0,0.39584919731784285,2963.0,0.0
4213.0,3.0,0.3870508846574241,2971.0,0.0
4224.0,3.0,-1.0,4224.0,0.0
4224.0,3.0,-1.0,4224.0,0.0
4213.0,3.0,0.4922468714514837,2971.0,0.0
4222.0,3.0,-1.0,4222.0,0.0
4224.0,3.0,-1.0,4224.0,0.0
4213.0,3.0,0.38606016917761143,2971.0,0.0
4238.0,1.0,0.3310475808250273,2996.0,0.0
3623.0,3.0,-1.0,3623.0,0.0
3613.0,3.0,-1.048435497909508,2992.0,0.0
4242.0,5.0,-0.2,4242.0,0.0
4243.0,3.0,-1.0,4243.0,0.0
4251.0,5.0,-0.4,4251.0,0.0
4250.0,3.0,0.2992616536911854,3013.0,0.0
3639.0,5.0,-0.2,3639.0,0.0
3625.0,2.0,-1.0,3625.0,0.0
3625.0,2.0,-1.0,3625.0,0.0
3625.0,2.0,-1.0,3625.0,0.0
3150.0,5.0,-0.4,3150.0,0.0
3125.0,2.0,-1.0,2525.0,0.0
3125.0,2.0,-1.0,2525.0,0.0
3125.0,2.0,-1.0,2525.0,0.0
3125.0,2.0,-1.0658522995948354,2525.0,0.0
3800.0,2.0,-0.12429885186252443,2750.0,0.0
4075.0,2.0,-1.385938888516176,3025.0,0.0
4275.0,2.0,-1.0,4275.0,0.0
4275.0,2.0,-1.0,4275.0,0.0
4275.0,2.0,-1.0,4275.0,0.0
4275.0,2.0,-1.0,4275.0,0.0
4300.0,3.0,0.2674074451881614,3063.0,0.0
3688.0,3.0,-0.31193292461351696,3067.0,0.0
3676.0,2.0,-1.0,3676.0,0.0
3675.0,2.0,-1.0,3675.0,0.0
3675.0,2.0,-1.0,3675.0,0.0
3700.0,1.0,0.015777440375297602,1213.0,0.0
1838.0,1.0,1.2853246757824937,1217.0,0.0
1844.0,3.0,-1.0,1844.0,0.0
1845.0,3.0,-1.0,1845.0,0.0
1826.0,3.0,-0.8602492949372427,1205.0,0.0
1826.0,3.0,-0.9743059241812887,1205.0,0.0
2451.0,3.0,0.26740549677863856,1209.0,0.0
1838.0,1.0,0.7121028082128007,1217.0,0.0
2468.0,3.0,-1.0,2468.0,0.0
2468.0,3.0,-1.0,2468.0,0.0
2468.0,3.0,-1.0,2468.0,0.0
2495.0,2.0,-1.0,2495.0,0.0
2476.0,3.0,0.27504809577600886,1234.0,0.0
2488.0,3.0,0.33368864980656787,1246.0,0.0
2498.0,4.0,-0.2,3748.0,0.0
3738.0,1.0,0.20271262605016405,1246.0,0.0
1871.0,4.0,-0.4,1871.0,0.0
1874.0,4.0,-0.2,1874.0,0.0
1599.0,2.0,-0.6352626045535278,1074.0,0.0
2313.0,1.0,1.9207083305844654,2942.0,0.0
3568.0,3.0,-1.0,3568.0,0.0
3568.0,3.0,-1.0,3568.0,0.0
3551.0,2.0,-1.0,3551.0,0.0
3550.0,2.0,-1.0,3550.0,0.0
3550.0,2.0,-1.0,3550.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3600.0,4.0,-0.2,2350.0,0.0
2350.0,3.0,0.11098431986859159,1113.0,0.0
2363.0,3.0,0.2677836399902065,1121.0,0.0
2373.0,4.0,-0.2,3623.0,0.0
3613.0,3.0,3.373728655388419,2992.0,0.0
3793.0,4.0,-0.2,3793.0,0.0
3768.0,3.0,-1.0,3768.0,0.0
3769.0,3.0,-1.0,3769.0,0.0
3770.0,3.0,-1.0,3770.0,0.0
3751.0,0.0,-1.8606574889482483,2826.0,0.0
3450.0,2.0,0.20625392849612179,2925.0,0.0
3550.0,2.0,-1.0,3550.0,0.0
3550.0,2.0,-1.0,3550.0,0.0
3550.0,2.0,-1.0,3550.0,0.0
3550.0,2.0,-1.0,3550.0,0.0
3550.0,2.0,-1.0,3550.0,0.0
3550.0,2.0,-1.0,3550.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3575.0,2.0,-1.0,3575.0,0.0
3600.0,4.0,-0.4,2350.0,0.0
2350.0,3.0,-0.35121579869012154,1113.0,0.0
1740.0,1.0,8.65905468978776,1119.0,0.0
1745.0,3.0,-1.0,1745.0,0.0
1726.0,2.0,-1.0,1726.0,0.0
1725.0,2.0,-1.0,1725.0,0.0
1725.0,2.0,-1.0,1725.0,0.0
1750.0,2.0,-1.0,1750.0,0.0
1750.0,2.0,-1.0,1750.0,0.0
1750.0,2.0,-1.0,1750.0,0.0
1750.0,2.0,-1.0,1750.0,0.0
1750.0,2.0,-1.0,1750.0,0.0
1750.0,2.0,-1.0,1750.0,0.0
1750.0,2.0,-1.0,1750.0,0.0
1750.0,2.0,-1.0,1750.0,0.0
1750.0,2.0,-1.0,1750.0,0.0
1750.0,2.0,-1.0,1750.0,0.0
1750.0,2.0,-1.0,1750.0,0.0
1750.0,2.0,-1.0,1750.0,0.0
1275.0,0.0,0.21747794467192327,750.0,0.0
1275.0,0.0,0.17073394453060375,750.0,0.0
1275.0,0.0,0.0938279570160212,750.0,0.0
1900.0,5.0,-0.2,1900.0,0.0
1875.0,2.0,-1.2966258277639193,950.0,0.0
2200.0,0.0,0.3351396991227651,2925.0,0.0
3550.0,2.0,-1.0,3550.0,0.0
3550.0,2.0,-1.0,3550.0,0.0
