0,1,2,3,4
625.0,0.0,1.0,25.0,0.0
2600.0,3.0,0.0,2600.0,0.0
2500.0,5.0,0.0,2500.0,0.0
3750.0,3.0,1.0,2513.0,0.0
3763.0,0.0,0.0,2838.0,0.0
4089.0,3.0,1.0,2847.0,0.0
2838.0,5.0,0.0,2838.0,0.0
4089.0,3.0,1.0,2847.0,0.0
2838.0,5.0,0.0,2838.0,0.0
4088.0,0.0,0.0,3038.0,0.0
3665.0,3.0,1.0,3044.0,0.0
3051.0,2.0,0.0,3051.0,0.0
3050.0,1.0,1.0,563.0,0.0
3064.0,1.0,1.0,572.0,0.0
3074.0,2.0,0.0,3074.0,0.0
3063.0,2.0,0.0,3063.0,0.0
2838.0,5.0,0.0,2838.0,0.0
2515.0,3.0,0.0,2515.0,0.0
2500.0,5.0,0.0,2500.0,0.0
3750.0,3.0,1.0,2513.0,0.0
3766.0,3.0,1.0,2524.0,0.0
2513.0,5.0,0.0,2513.0,0.0
3764.0,3.0,1.0,2522.0,0.0
2513.0,5.0,0.0,2513.0,0.0
3766.0,3.0,1.0,2524.0,0.0
2513.0,5.0,0.0,2513.0,0.0
2500.0,5.0,0.0,2500.0,0.0
3750.0,3.0,1.0,2513.0,0.0
3765.0,1.0,0.0,2523.0,0.0
2513.0,5.0,0.0,2513.0,0.0
2500.0,5.0,0.0,2500.0,0.0
3750.0,3.0,1.0,2513.0,0.0
3138.0,2.0,1.0,2538.0,0.0
2600.0,3.0,0.0,2600.0,0.0
2500.0,5.0,0.0,2500.0,0.0
3750.0,3.0,1.0,2513.0,0.0
3763.0,0.0,0.0,2838.0,0.0
4088.0,0.0,0.0,3038.0,0.0
3665.0,3.0,1.0,3044.0,0.0
3026.0,1.0,1.0,534.0,0.0
2841.0,1.0,1.0,349.0,0.0
2840.0,1.0,1.0,348.0,0.0
2849.0,0.0,0.0,549.0,0.0
3064.0,1.0,1.0,572.0,0.0
3074.0,2.0,0.0,3074.0,0.0
3063.0,2.0,0.0,3063.0,0.0
2838.0,5.0,0.0,2838.0,0.0
3464.0,3.0,1.0,2843.0,0.0
2826.0,3.0,0.0,2826.0,0.0
4079.0,3.0,1.0,2837.0,0.0
2838.0,5.0,0.0,2838.0,0.0
3463.0,3.0,1.0,2842.0,0.0
4095.0,0.0,0.0,3045.0,0.0
4295.0,5.0,-0.2,4295.0,0.0
4276.0,1.0,1.0,3034.0,0.0
4286.0,5.0,-0.2,4286.0,0.0
4288.0,1.0,1.0,3046.0,0.0
3063.0,2.0,0.0,3063.0,0.0
2838.0,5.0,0.0,2838.0,0.0
2516.0,5.0,0.0,2516.0,0.0
2500.0,5.0,0.0,2500.0,0.0
3750.0,3.0,1.0,2513.0,0.0
3763.0,0.0,0.0,2838.0,0.0
3464.0,3.0,1.0,2843.0,0.0
3469.0,2.0,1.0,2944.0,0.0
2926.0,5.0,0.0,2926.0,0.0
4176.0,3.0,1.0,2934.0,0.0
2938.0,5.0,0.0,2938.0,0.0
2538.0,5.0,0.0,2538.0,0.0
2516.0,5.0,0.0,2516.0,0.0
2500.0,5.0,0.0,2500.0,0.0
3750.0,3.0,1.0,2513.0,0.0
3763.0,0.0,0.0,2838.0,0.0
2825.0,5.0,0.0,2825.0,0.0
3450.0,3.0,1.0,2826.0,0.0
2825.0,5.0,0.0,2825.0,0.0
4075.0,3.0,1.0,2838.0,0.0
2514.0,3.0,0.0,2514.0,0.0
2500.0,5.0,0.0,2500.0,0.0
3125.0,2.0,1.0,2525.0,0.0
3150.0,3.0,1.0,2526.0,0.0
2550.0,3.0,0.0,2550.0,0.0
3825.0,3.0,1.0,2588.0,0.0
3838.0,3.0,1.0,2596.0,0.0
3872.0,0.0,0.0,2822.0,0.0
2847.0,0.0,0.0,547.0,0.0
2848.0,0.0,0.0,548.0,0.0
3039.0,1.0,1.0,547.0,0.0
3049.0,2.0,0.0,3049.0,0.0
3038.0,3.0,0.0,3038.0,0.0
4288.0,1.0,1.0,3046.0,0.0
3671.0,3.0,-1.0,3671.0,0.0
