id,type,urgency,status,assigned_machine,arrival_time,execution_time,energy_usage,start_time,completion_time,missed_time,deadline,extended_deadline
0,TT3,BESTEFFORT,COMPLETED,m4-1,0.008,"{'m1-1': 2.011, 'm2-1': 1.721, 'm3-1': 5.74, 'm4-1': 0.731}",1.0965,0.008,0.739,inf,5.208,5.208
1,TT1,BESTEFFORT,COMPLETED,m4-1,0.009,"{'m1-1': 2.239, 'm2-1': 1.51, 'm3-1': 4.536, 'm4-1': 0.76}",1.1400000000000001,0.739,1.499,inf,5.009,5.009
2,TT4,BESTEFFORT,COMPLETED,m4-1,0.022,"{'m1-1': 2.309, 'm2-1': 1.519, 'm3-1': 4.487, 'm4-1': 0.825}",1.2374999999999998,1.499,2.324,inf,5.022,5.022
3,TT3,BESTEFFORT,CANCELLED,m4-1,0.047,"{'m1-1': 1.819, 'm2-1': 1.347, 'm3-1': 4.782, 'm4-1': 0.762}",0.0,inf,inf,inf,5.247,5.247
4,TT4,BESTEFFORT,COMPLETED,m1-1,0.048,"{'m1-1': 1.78, 'm2-1': 1.43, 'm3-1': 4.896, 'm4-1': 1.038}",2.8480000000000003,0.048,1.828,inf,5.048,5.048
5,TT1,BESTEFFORT,COMPLETED,m1-1,0.055,"{'m1-1': 2.259, 'm2-1': 1.622, 'm3-1': 4.902, 'm4-1': 0.825}",3.6144,1.828,4.087,inf,5.055,5.055
6,TT3,BESTEFFORT,COMPLETED,m2-1,0.058,"{'m1-1': 1.728, 'm2-1': 1.551, 'm3-1': 4.727, 'm4-1': 0.952}",4.653,0.058,1.609,inf,5.258,5.258
7,TT2,BESTEFFORT,COMPLETED,m2-1,0.077,"{'m1-1': 2.635, 'm2-1': 1.935, 'm3-1': 4.76, 'm4-1': 0.995}",5.805,1.609,3.544,inf,5.177,5.177
8,TT4,BESTEFFORT,COMPLETED,m3-1,0.092,"{'m1-1': 2.006, 'm2-1': 1.837, 'm3-1': 4.662, 'm4-1': 0.826}",8.3916,0.092,4.754,inf,5.092,5.092
9,TT4,BESTEFFORT,MISSED,m2-1,0.097,"{'m1-1': 1.768, 'm2-1': 1.671, 'm3-1': 3.869, 'm4-1': 0.954}",4.659000000000001,3.544,inf,5.097,5.097,5.097
10,TT2,BESTEFFORT,CANCELLED,,0.109,"{'m1-1': 2.251, 'm2-1': 1.972, 'm3-1': 4.394, 'm4-1': 0.791}",0.0,inf,inf,inf,5.209,5.209
11,TT4,BESTEFFORT,CANCELLED,,0.12,"{'m1-1': 2.075, 'm2-1': 1.747, 'm3-1': 4.929, 'm4-1': 0.755}",0.0,inf,inf,inf,5.12,5.12
12,TT4,BESTEFFORT,CANCELLED,,0.128,"{'m1-1': 2.202, 'm2-1': 1.688, 'm3-1': 3.981, 'm4-1': 1.061}",0.0,inf,inf,inf,5.128,5.128
13,TT4,BESTEFFORT,CANCELLED,,0.132,"{'m1-1': 1.857, 'm2-1': 1.5, 'm3-1': 4.961, 'm4-1': 0.777}",0.0,inf,inf,inf,5.132,5.132
14,TT4,BESTEFFORT,CANCELLED,,0.135,"{'m1-1': 1.81, 'm2-1': 1.852, 'm3-1': 4.161, 'm4-1': 0.918}",0.0,inf,inf,inf,5.135,5.135
15,TT1,BESTEFFORT,CANCELLED,,0.136,"{'m1-1': 2.467, 'm2-1': 1.812, 'm3-1': 3.693, 'm4-1': 0.736}",0.0,inf,inf,inf,5.136,5.136
16,TT2,BESTEFFORT,CANCELLED,,0.157,"{'m1-1': 2.571, 'm2-1': 1.689, 'm3-1': 4.416, 'm4-1': 0.926}",0.0,inf,inf,inf,5.257,5.257
17,TT3,BESTEFFORT,CANCELLED,,0.161,"{'m1-1': 2.078, 'm2-1': 1.511, 'm3-1': 5.098, 'm4-1': 0.853}",0.0,inf,inf,inf,5.361,5.361
18,TT2,BESTEFFORT,CANCELLED,,0.168,"{'m1-1': 2.392, 'm2-1': 2.132, 'm3-1': 3.898, 'm4-1': 0.867}",0.0,inf,inf,inf,5.268,5.268
19,TT2,BESTEFFORT,CANCELLED,,0.191,"{'m1-1': 2.225, 'm2-1': 1.746, 'm3-1': 4.418, 'm4-1': 0.846}",0.0,inf,inf,inf,5.2909999999999995,5.2909999999999995
20,TT2,BESTEFFORT,CANCELLED,,0.198,"{'m1-1': 2.231, 'm2-1': 1.636, 'm3-1': 4.963, 'm4-1': 0.777}",0.0,inf,inf,inf,5.298,5.298
21,TT2,BESTEFFORT,CANCELLED,,0.198,"{'m1-1': 2.417, 'm2-1': 1.543, 'm3-1': 4.059, 'm4-1': 0.793}",0.0,inf,inf,inf,5.298,5.298
22,TT3,BESTEFFORT,CANCELLED,,0.202,"{'m1-1': 2.138, 'm2-1': 1.489, 'm3-1': 4.783, 'm4-1': 0.928}",0.0,inf,inf,inf,5.402,5.402
23,TT4,BESTEFFORT,CANCELLED,,0.214,"{'m1-1': 2.033, 'm2-1': 1.505, 'm3-1': 4.388, 'm4-1': 0.772}",0.0,inf,inf,inf,5.214,5.214
24,TT2,BESTEFFORT,CANCELLED,,0.223,"{'m1-1': 2.045, 'm2-1': 1.867, 'm3-1': 4.365, 'm4-1': 0.819}",0.0,inf,inf,inf,5.3229999999999995,5.3229999999999995
25,TT2,BESTEFFORT,CANCELLED,,0.259,"{'m1-1': 2.39, 'm2-1': 1.743, 'm3-1': 4.304, 'm4-1': 0.83}",0.0,inf,inf,inf,5.359,5.359
26,TT1,BESTEFFORT,CANCELLED,,0.26,"{'m1-1': 2.186, 'm2-1': 1.598, 'm3-1': 4.645, 'm4-1': 0.61}",0.0,inf,inf,inf,5.26,5.26
