Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,99,1901,0,54,2.25,0.0,2.25,1.3113416666666666,2.7464395833333635,0.06103199074074141
1,2000,98,1902,0,60,1.9,0.0,1.9,1.5902000000000003,2.670888194444501,0.07028653143275002
2,2000,104,1896,0,59,2.25,0.0,2.25,1.421616666666667,2.8112826388888457,0.062472947530863236
3,2000,94,1906,0,52,2.1,0.0,2.1,1.4196111111111112,2.7086944444444425,0.06449272486772482
4,2000,97,1903,0,54,2.15,0.0,2.15,1.5175333333333334,2.860106944444422,0.06651411498707957
5,2000,88,1912,0,41,2.35,0.0,2.35,1.0484333333333333,2.591399305555544,0.05513615543735201
6,2000,92,1908,0,52,2.0,0.0,2.0,1.4792027777777776,2.7037666666666254,0.06759416666666564
7,2000,106,1894,0,66,2.0,0.0,2.0,1.4595583333333335,2.6448333333333065,0.06612083333333267
8,2000,94,1906,0,55,1.95,0.0,1.95,1.6320361111111108,2.705415277777825,0.06936962250712372
9,2000,82,1918,0,35,2.35,0.0,2.35,1.2493166666666664,2.75283819444452,0.05857102541371318
10,2000,80,1920,0,42,1.9,0.0,1.9,1.6547277777777778,2.7186166666666245,0.071542543859648
11,2000,98,1902,0,52,2.3,0.0,2.3,1.507,2.9223402777777463,0.06352913647342928
12,2000,92,1908,0,53,1.95,0.0,1.95,1.5182277777777782,2.6240534722222466,0.067283422364673
13,2000,97,1903,0,58,1.95,0.0,1.95,1.4790916666666667,2.6628319444444943,0.06827774216524345
14,2000,102,1898,0,61,2.0500000000000003,0.0,2.0500000000000003,1.5789333333333335,2.7614590277777578,0.06735265921409164
15,2000,101,1899,0,57,2.1999999999999997,0.0,2.1999999999999997,1.5847694444444442,2.8140493055555127,0.06395566603535256
16,2000,100,1900,0,62,1.9,0.0,1.9,1.5811666666666664,2.6666520833333354,0.07017505482456146
17,2000,90,1910,0,44,2.3,0.0,2.3,1.2357611111111109,2.702621527777814,0.058752641908213346
18,2000,100,1900,0,57,2.15,0.0,2.15,1.3469166666666668,2.6267916666667035,0.0610881782945745
19,2000,94,1906,0,52,2.1,0.0,2.1,1.316727777777778,2.6068569444444165,0.062068022486771825
20,2000,90,1910,0,56,1.7000000000000002,0.0,1.7000000000000002,1.626716666666667,2.5601534722221686,0.07529863153594613
21,2000,91,1909,0,48,2.15,0.0,2.15,1.4093888888888888,2.760592361111031,0.06419982235141931
22,2000,91,1909,0,42,2.45,0.0,2.45,1.2986416666666665,2.9318347222221948,0.059833361678003974
23,2000,89,1911,0,49,2.0,0.0,2.0,1.54895,2.722592361111083,0.06806480902777706
24,2000,99,1901,0,58,2.0500000000000003,0.0,2.0500000000000003,1.6047944444444444,2.804541666666675,0.06840345528455304
25,2000,97,1903,0,56,2.0500000000000003,0.0,2.0500000000000003,1.3209972222222226,2.6720611111111214,0.06517222222222245
26,2000,96,1904,0,55,2.0500000000000003,0.0,2.0500000000000003,1.5261361111111111,2.7509465277778165,0.06709625677506868
27,2000,117,1883,0,76,2.0500000000000003,0.0,2.0500000000000003,1.5512944444444448,2.70556805555552,0.06598946476964683
28,2000,76,1924,0,34,2.1,0.0,2.1,1.3603166666666666,2.6881916666666132,0.06400456349206221
29,2000,95,1905,0,57,1.9,0.0,1.9,1.6351111111111112,2.6800847222222552,0.07052854532163828
