id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,559.0,BESTEFFORT,COMPLETED,cpu,0.0,"{'cpu': 1.076, 'gpu': 0.126, 'CLOUD': 0.105}",0.0,1.076,4.0,6.0
2,TT1,7.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 1.255, 'gpu': 0.131, 'CLOUD': 0.108}",0.0,0.131,4.0,6.0
3,TT2,176.0,BESTEFFORT,COMPLETED,cpu,1.123,"{'cpu': 12.209, 'gpu': 1.053, 'CLOUD': 1.074}",2.189,14.398,16.123,23.623
4,TT1,379.0,BESTEFFORT,COMPLETED,cpu,1.133,"{'cpu': 1.056, 'gpu': 0.108, 'CLOUD': 0.118}",1.133,2.189,5.133,7.133
5,TT2,67.0,BESTEFFORT,COMPLETED,gpu,1.72,"{'cpu': 13.124, 'gpu': 1.158, 'CLOUD': 1.07}",3.3649999999999998,4.523,16.72,24.22
6,TT2,150.0,BESTEFFORT,COMPLETED,gpu,2.179,"{'cpu': 12.764, 'gpu': 1.186, 'CLOUD': 1.093}",2.179,3.3649999999999998,17.179,24.679
7,TT2,139.0,BESTEFFORT,COMPLETED,gpu,3.666,"{'cpu': 10.837, 'gpu': 1.126, 'CLOUD': 1.031}",4.523,5.648999999999999,18.666,26.166
8,TT2,51.0,BESTEFFORT,COMPLETED,gpu,4.886,"{'cpu': 10.997, 'gpu': 1.237, 'CLOUD': 1.005}",5.648999999999999,6.885999999999999,19.886,27.386
9,TT2,127.0,BESTEFFORT,COMPLETED,gpu,4.924,"{'cpu': 11.106, 'gpu': 1.307, 'CLOUD': 1.039}",6.885999999999999,8.193,19.924,27.424
10,TT1,30.0,BESTEFFORT,COMPLETED,gpu,6.173,"{'cpu': 1.226, 'gpu': 0.112, 'CLOUD': 0.115}",8.193,8.305,10.173,12.173
11,TT2,246.0,BESTEFFORT,COMPLETED,gpu,7.001,"{'cpu': 10.756, 'gpu': 1.333, 'CLOUD': 1.023}",9.427,10.76,22.001,29.501
12,TT2,228.0,BESTEFFORT,XCOMPLETED,cpu,7.037,"{'cpu': 12.09, 'gpu': 1.284, 'CLOUD': 1.061}",14.398,26.488,22.037,29.537
13,TT2,78.0,BESTEFFORT,COMPLETED,gpu,7.321,"{'cpu': 10.215, 'gpu': 1.122, 'CLOUD': 1.081}",8.305,9.427,22.320999999999998,29.820999999999998
14,TT2,120.0,BESTEFFORT,COMPLETED,gpu,8.652,"{'cpu': 13.362, 'gpu': 1.001, 'CLOUD': 1.022}",10.76,11.761,23.652,31.152
