id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT2,93.0,BESTEFFORT,COMPLETED,gpu,0.117,"{'cpu': 13.786, 'gpu': 1.003, 'CLOUD': 1.21}",0.117,1.1199999999999999,3.617,5.367
2,TT2,118.0,BESTEFFORT,COMPLETED,gpu,0.274,"{'cpu': 10.359, 'gpu': 1.219, 'CLOUD': 1.135}",1.1199999999999999,2.339,3.774,5.524
3,TT2,147.0,BESTEFFORT,MISSED,cpu,0.856,"{'cpu': 16.861, 'gpu': 1.006, 'CLOUD': 1.232}",0.856,inf,4.356,6.106
4,TT2,208.0,BESTEFFORT,COMPLETED,gpu,1.474,"{'cpu': 15.975, 'gpu': 1.109, 'CLOUD': 1.042}",2.339,3.448,4.974,6.724
5,TT2,236.0,BESTEFFORT,MISSED,cpu,1.477,"{'cpu': 14.253, 'gpu': 1.091, 'CLOUD': 1.189}",6.106,inf,4.977,6.727
6,TT2,147.0,BESTEFFORT,COMPLETED,gpu,2.428,"{'cpu': 15.042, 'gpu': 1.21, 'CLOUD': 1.141}",3.448,4.6579999999999995,5.928,7.678
7,TT2,192.0,BESTEFFORT,COMPLETED,gpu,3.155,"{'cpu': 10.523, 'gpu': 1.456, 'CLOUD': 1.113}",4.6579999999999995,6.113999999999999,6.654999999999999,8.405
8,TT2,173.0,BESTEFFORT,MISSED,cpu,3.263,"{'cpu': 13.106, 'gpu': 1.441, 'CLOUD': 1.006}",6.727,inf,6.763,8.513
9,TT2,90.0,BESTEFFORT,XCOMPLETED,gpu,3.652,"{'cpu': 15.08, 'gpu': 1.681, 'CLOUD': 1.255}",6.113999999999999,7.794999999999999,7.152,8.902000000000001
10,TT1,10.0,BESTEFFORT,XCOMPLETED,gpu,3.667,"{'cpu': 4.335, 'gpu': 0.44, 'CLOUD': 0.102}",7.794999999999999,8.235,7.667,9.667
11,TT1,559.0,BESTEFFORT,XCOMPLETED,cpu,4.838,"{'cpu': 1.827, 'gpu': 0.422, 'CLOUD': 0.186}",8.513,10.34,8.838000000000001,10.838000000000001
12,TT2,105.0,BESTEFFORT,MISSED,gpu,4.845,"{'cpu': 11.748, 'gpu': 1.306, 'CLOUD': 1.109}",9.549999999999999,inf,8.344999999999999,10.094999999999999
13,TT2,172.0,BESTEFFORT,XCOMPLETED,gpu,5.358,"{'cpu': 15.616, 'gpu': 1.315, 'CLOUD': 1.282}",8.235,9.549999999999999,8.858,10.608
14,TT2,137.0,BESTEFFORT,MISSED,cpu,5.366,"{'cpu': 15.089, 'gpu': 1.334, 'CLOUD': 1.105}",10.34,inf,8.866,10.616
15,TT2,34.0,BESTEFFORT,MISSED,gpu,5.415,"{'cpu': 12.923, 'gpu': 1.433, 'CLOUD': 1.129}",10.094999999999999,inf,8.915,10.665
16,TT2,89.0,BESTEFFORT,MISSED,gpu,5.796,"{'cpu': 10.041, 'gpu': 1.541, 'CLOUD': 1.097}",10.665,inf,9.296,11.046
17,TT2,78.0,BESTEFFORT,MISSED,cpu,5.805,"{'cpu': 16.047, 'gpu': 1.429, 'CLOUD': 1.085}",10.616,inf,9.305,11.055
18,TT2,119.0,BESTEFFORT,MISSED,cpu,6.167,"{'cpu': 16.548, 'gpu': 1.669, 'CLOUD': 1.123}",11.055,inf,9.667,11.417
19,TT1,10.0,BESTEFFORT,XCOMPLETED,gpu,6.601,"{'cpu': 2.1, 'gpu': 0.406, 'CLOUD': 0.124}",11.046,11.452,10.600999999999999,12.600999999999999
20,TT2,282.0,BESTEFFORT,MISSED,gpu,6.654,"{'cpu': 16.57, 'gpu': 1.486, 'CLOUD': 1.181}",11.452,inf,10.154,11.904
21,TT2,130.0,BESTEFFORT,MISSED,cpu,6.718,"{'cpu': 13.963, 'gpu': 1.615, 'CLOUD': 1.164}",11.417,inf,10.218,11.968
22,TT1,7.0,BESTEFFORT,MISSED,cpu,6.892,"{'cpu': 2.303, 'gpu': 0.293, 'CLOUD': 0.149}",11.968,inf,10.892,12.892
23,TT1,559.0,BESTEFFORT,MISSED,gpu,6.95,"{'cpu': 1.685, 'gpu': 0.482, 'CLOUD': 0.21}",12.672,inf,10.95,12.95
24,TT1,126.0,BESTEFFORT,XCOMPLETED,gpu,6.979,"{'cpu': 1.136, 'gpu': 0.239, 'CLOUD': 0.103}",11.904,12.143,10.979,12.979
25,TT2,356.0,BESTEFFORT,MISSED,gpu,7.096,"{'cpu': 16.463, 'gpu': 1.264, 'CLOUD': 1.21}",12.143,inf,10.596,12.346
