id,type,urgency,status,assigned_machine,arrival_time,execution_time,energy_usage,start_time,completion_time,missed_time,deadline,extended_deadline
0,T2,BESTEFFORT,COMPLETED,m1-1,0.799,"{'m1-1': 14.98, 'm2-1': 14.94, 'm3-1': 15.23}",1498.0,0.799,15.779,inf,15.799,15.799
1,T1,BESTEFFORT,COMPLETED,m2-1,3.18,"{'m1-1': 9.9, 'm2-1': 9.92, 'm3-1': 10.06}",2976.0,3.18,13.1,inf,18.18,18.18
2,T4,BESTEFFORT,MISSED,m1-1,3.284,"{'m1-1': 2.02, 'm2-1': 1.98, 'm3-1': 1.98}",0.0,15.779,inf,15.779,8.283999999999999,8.283999999999999
3,T1,BESTEFFORT,COMPLETED,m3-1,3.495,"{'m1-1': 9.84, 'm2-1': 10.17, 'm3-1': 10.07}",100.7,3.495,13.565000000000001,inf,18.495,18.495
4,T3,BESTEFFORT,MISSED,m3-1,4.623,"{'m1-1': 5.01, 'm2-1': 5.02, 'm3-1': 5.07}",0.0,13.565000000000001,inf,13.565000000000001,9.623000000000001,9.623000000000001
5,T3,BESTEFFORT,MISSED,m3-1,5.378,"{'m1-1': 5.06, 'm2-1': 5.07, 'm3-1': 4.99}",0.0,13.565000000000001,inf,13.565000000000001,10.378,10.378
6,T2,BESTEFFORT,MISSED,m3-1,6.259,"{'m1-1': 14.96, 'm2-1': 14.82, 'm3-1': 15.16}",76.94,13.565000000000001,inf,21.259,21.259,21.259
7,T4,BESTEFFORT,MISSED,m1-1,11.104,"{'m1-1': 2.03, 'm2-1': 2.01, 'm3-1': 2.0}",32.49999999999993,15.779,inf,16.104,16.104,16.104
8,T1,BESTEFFORT,COMPLETED,m1-1,13.45,"{'m1-1': 9.99, 'm2-1': 10.15, 'm3-1': 10.13}",999.0,16.104,26.094,inf,28.45,28.45
9,T3,BESTEFFORT,COMPLETED,m3-1,23.45,"{'m1-1': 4.94, 'm2-1': 5.06, 'm3-1': 4.96}",49.6,23.45,28.41,inf,28.45,28.45
10,T3,BESTEFFORT,COMPLETED,m2-1,24.161,"{'m1-1': 4.94, 'm2-1': 4.96, 'm3-1': 4.95}",1488.0,24.161,29.121000000000002,inf,29.161,29.161
11,T3,BESTEFFORT,MISSED,m2-1,26.142,"{'m1-1': 5.05, 'm2-1': 5.08, 'm3-1': 4.93}",606.2999999999992,29.121000000000002,inf,31.142,31.142,31.142
12,T2,BESTEFFORT,MISSED,m3-1,26.682,"{'m1-1': 15.09, 'm2-1': 15.01, 'm3-1': 14.88}",132.72000000000003,28.41,inf,41.682,41.682,41.682
13,T2,BESTEFFORT,MISSED,m3-1,27.031,"{'m1-1': 15.2, 'm2-1': 14.86, 'm3-1': 14.91}",3.4899999999999665,41.682,inf,42.031,42.031,42.031
14,T2,BESTEFFORT,MISSED,m1-1,30.721,"{'m1-1': 15.09, 'm2-1': 15.24, 'm3-1': 14.89}",1500.0000000000005,30.721,inf,45.721000000000004,45.721000000000004,45.721000000000004
15,T2,BESTEFFORT,MISSED,m1-1,31.554,"{'m1-1': 14.82, 'm2-1': 15.04, 'm3-1': 14.85}",83.29999999999984,45.721000000000004,inf,46.554,46.554,46.554
16,T1,BESTEFFORT,COMPLETED,m2-1,34.102,"{'m1-1': 10.05, 'm2-1': 9.85, 'm3-1': 10.07}",2955.0,34.102,43.952,inf,49.102,49.102
17,T2,BESTEFFORT,MISSED,m2-1,37.313,"{'m1-1': 14.76, 'm2-1': 14.81, 'm3-1': 15.15}",2508.300000000001,43.952,inf,52.313,52.313,52.313
18,T4,BESTEFFORT,COMPLETED,m3-1,39.635,"{'m1-1': 2.0, 'm2-1': 1.98, 'm3-1': 2.03}",20.299999999999997,42.031,44.061,inf,44.635,44.635
19,T3,BESTEFFORT,MISSED,m2-1,40.958,"{'m1-1': 5.07, 'm2-1': 5.03, 'm3-1': 5.0}",0.0,52.313,inf,52.313,45.958,45.958
20,T1,BESTEFFORT,COMPLETED,m3-1,42.823,"{'m1-1': 9.85, 'm2-1': 10.01, 'm3-1': 10.04}",100.39999999999999,44.061,54.101,inf,57.823,57.823
21,T4,BESTEFFORT,MISSED,m2-1,43.179,"{'m1-1': 2.0, 'm2-1': 1.98, 'm3-1': 1.98}",0.0,52.313,inf,52.313,48.179,48.179
22,T3,BESTEFFORT,MISSED,m2-1,44.348,"{'m1-1': 4.92, 'm2-1': 5.02, 'm3-1': 5.0}",0.0,52.313,inf,52.313,49.348,49.348
23,T1,BESTEFFORT,COMPLETED,m3-1,53.454,"{'m1-1': 10.0, 'm2-1': 10.06, 'm3-1': 10.11}",101.1,54.101,64.211,inf,68.45400000000001,68.45400000000001
24,T1,BESTEFFORT,MISSED,m3-1,53.659,"{'m1-1': 10.1, 'm2-1': 9.91, 'm3-1': 10.14}",44.47999999999993,64.211,inf,68.65899999999999,68.65899999999999,68.65899999999999
25,T2,BESTEFFORT,COMPLETED,m1-1,54.759,"{'m1-1': 14.9, 'm2-1': 15.05, 'm3-1': 15.05}",1490.0,54.759,69.659,inf,69.759,69.759
26,T2,BESTEFFORT,COMPLETED,m2-1,60.653,"{'m1-1': 14.86, 'm2-1': 14.91, 'm3-1': 14.86}",4473.0,60.653,75.563,inf,75.65299999999999,75.65299999999999
27,T3,BESTEFFORT,MISSED,m1-1,62.015,"{'m1-1': 5.04, 'm2-1': 4.92, 'm3-1': 4.98}",0.0,69.659,inf,69.659,67.015,67.015
28,T1,BESTEFFORT,MISSED,m2-1,64.351,"{'m1-1': 10.14, 'm2-1': 10.0, 'm3-1': 9.89}",1136.399999999999,75.563,inf,79.351,79.351,79.351
29,T2,BESTEFFORT,MISSED,m2-1,74.67,"{'m1-1': 15.0, 'm2-1': 14.76, 'm3-1': 14.93}",3095.7000000000007,79.351,inf,89.67,89.67,89.67
