Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,904,1096,0,197,35.35,0.0,35.35,12.757236111111117,38.35278263888875,0.054247217311016616
1,2000,863,1137,0,203,33.0,0.0,33.0,12.889052777777776,36.39391111111091,0.055142289562289254
2,2000,919,1081,0,191,36.4,0.0,36.4,12.470158333333341,38.68388541666666,0.05313720524267399
3,2000,872,1128,0,178,34.699999999999996,0.0,34.699999999999996,11.376958333333341,37.012977083333226,0.053332820004802925
4,2000,887,1113,0,202,34.25,0.0,34.25,12.833319444444452,37.53638680555545,0.05479764497161381
5,2000,877,1123,0,186,34.55,0.0,34.55,11.89311388888888,36.69789652777774,0.05310838860749312
6,2000,884,1116,0,178,35.3,0.0,35.3,11.361930555555558,37.56896319444446,0.0532138288873151
7,2000,890,1110,0,190,35.0,0.0,35.0,12.268797222222215,37.48415347222229,0.05354879067460326
8,2000,901,1099,0,183,35.9,0.0,35.9,12.305944444444442,38.49243472222212,0.053610633317858106
9,2000,851,1149,0,215,31.8,0.0,31.8,13.87126944444444,36.25807499999999,0.05700955188679244
10,2000,876,1124,0,185,34.55,0.0,34.55,11.923863888888887,36.728775694444394,0.053153076258240804
11,2000,893,1107,0,179,35.699999999999996,0.0,35.699999999999996,11.352627777777775,37.61424097222204,0.05268100976501687
12,2000,884,1116,0,199,34.25,0.0,34.25,12.916044444444443,37.27871944444447,0.054421488240064916
13,2000,868,1132,0,193,33.75,0.0,33.75,12.141080555555554,36.31987638888879,0.05380722427983525
14,2000,901,1099,0,185,35.8,0.0,35.8,11.449913888888897,37.52259236111086,0.05240585525294812
15,2000,864,1136,0,201,33.15,0.0,33.15,12.734752777777766,36.04040486111109,0.05435958500921733
16,2000,890,1110,0,175,35.75,0.0,35.75,10.972344444444442,37.72995833333345,0.05276917249417265
17,2000,842,1158,0,183,32.95,0.0,32.95,11.080177777777788,35.75966319444423,0.0542635253329958
18,2000,919,1081,0,211,35.4,0.0,35.4,13.238708333333326,39.22604861111106,0.05540402346202127
19,2000,878,1122,0,196,34.1,0.0,34.1,12.409077777777776,37.09704305555561,0.054394491283805885
20,2000,884,1116,0,203,34.050000000000004,0.0,34.050000000000004,13.012569444444441,37.2360527777778,0.054678491597324214
21,2000,889,1111,0,177,35.6,0.0,35.6,11.063355555555553,38.01465,0.05339136235955057
22,2000,884,1116,0,196,34.4,0.0,34.4,12.810547222222212,37.64789791666674,0.05472078185562027
23,2000,884,1116,0,203,34.050000000000004,0.0,34.050000000000004,12.919527777777768,37.450285416666524,0.05499307697014173
24,2000,857,1143,0,202,32.75,0.0,32.75,12.971863888888894,36.262122222222146,0.05536201865988115
25,2000,858,1142,0,184,33.7,0.0,33.7,11.695672222222228,36.49750833333327,0.05415060583580605
26,2000,885,1115,0,177,35.4,0.0,35.4,11.164097222222221,37.5330986111111,0.05301285114563714
27,2000,909,1091,0,206,35.15,0.0,35.15,12.527855555555556,38.410252083333305,0.0546376274300616
28,2000,896,1104,0,189,35.35,0.0,35.35,12.077638888888897,37.78526319444458,0.05344450239666844
29,2000,907,1093,0,185,36.1,0.0,36.1,12.139230555555548,38.46481736111122,0.05327537030624823
