id,type,urgency,status,assigned_machine,arrival_time,execution_time,energy_usage,start_time,completion_time,missed_time,deadline,extended_deadline
0,T2,BESTEFFORT,COMPLETED,m4-1,0.111,"{'m1-1': 11.35, 'm2-1': 95.3, 'm3-1': 1.04, 'm4-1': 1.04, 'm5-1': 104.89, 'm6-1': 1.13, 'm7-1': 10.35, 'm8-1': 106.4}",1.56,0.111,1.151,inf,150.111,150.111
1,T2,BESTEFFORT,COMPLETED,m4-1,0.248,"{'m1-1': 10.36, 'm2-1': 107.8, 'm3-1': 1.09, 'm4-1': 1.04, 'm5-1': 103.88, 'm6-1': 1.18, 'm7-1': 11.22, 'm8-1': 100.39}",1.56,1.151,2.191,inf,150.248,150.248
2,T2,BESTEFFORT,COMPLETED,m3-1,0.34,"{'m1-1': 10.37, 'm2-1': 101.78, 'm3-1': 1.16, 'm4-1': 1.0, 'm5-1': 108.3, 'm6-1': 1.0, 'm7-1': 11.54, 'm8-1': 94.64}",1.7399999999999998,0.34,1.5,inf,150.34,150.34
3,T4,BESTEFFORT,COMPLETED,m6-1,0.442,"{'m1-1': 10.12, 'm2-1': 102.98, 'm3-1': 1.02, 'm4-1': 1.03, 'm5-1': 103.53, 'm6-1': 1.03, 'm7-1': 11.7, 'm8-1': 111.98}",1.545,0.442,1.472,inf,150.442,150.442
4,T2,BESTEFFORT,COMPLETED,m3-1,0.462,"{'m1-1': 11.04, 'm2-1': 107.98, 'm3-1': 1.16, 'm4-1': 1.13, 'm5-1': 105.22, 'm6-1': 1.02, 'm7-1': 10.81, 'm8-1': 102.34}",1.7399999999999998,1.5,2.66,inf,150.462,150.462
5,T1,BESTEFFORT,COMPLETED,m4-1,0.47,"{'m1-1': 10.15, 'm2-1': 106.5, 'm3-1': 1.16, 'm4-1': 1.06, 'm5-1': 116.02, 'm6-1': 1.07, 'm7-1': 11.33, 'm8-1': 111.51}",1.59,2.191,3.251,inf,150.47,150.47
6,T4,BESTEFFORT,COMPLETED,m4-1,0.681,"{'m1-1': 10.63, 'm2-1': 116.52, 'm3-1': 1.06, 'm4-1': 1.0, 'm5-1': 108.82, 'm6-1': 1.08, 'm7-1': 11.36, 'm8-1': 115.48}",1.5,3.251,4.2509999999999994,inf,150.681,150.681
7,T3,BESTEFFORT,COMPLETED,m3-1,0.689,"{'m1-1': 10.57, 'm2-1': 103.98, 'm3-1': 0.96, 'm4-1': 1.0, 'm5-1': 102.62, 'm6-1': 1.04, 'm7-1': 9.76, 'm8-1': 111.58}",1.44,2.66,3.62,inf,150.689,150.689
8,T1,BESTEFFORT,COMPLETED,m3-1,0.899,"{'m1-1': 11.6, 'm2-1': 113.25, 'm3-1': 1.05, 'm4-1': 0.98, 'm5-1': 102.61, 'm6-1': 1.08, 'm7-1': 10.85, 'm8-1': 108.8}",1.5750000000000002,3.62,4.67,inf,150.899,150.899
9,T4,BESTEFFORT,COMPLETED,m4-1,1.09,"{'m1-1': 9.28, 'm2-1': 115.35, 'm3-1': 0.99, 'm4-1': 1.01, 'm5-1': 105.09, 'm6-1': 1.14, 'm7-1': 11.14, 'm8-1': 112.73}",1.5150000000000001,4.2509999999999994,5.260999999999999,inf,151.09,151.09
