Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,999,1,0,160,83.89999999999999,0.0,83.89999999999999,11.055633333333317,93.19899999999993,0.11108343265792604
1,1000,1000,0,0,137,86.3,0.0,86.3,9.788300000000023,94.44202777777791,0.10943456289429654
2,1000,1000,0,0,176,82.39999999999999,0.0,82.39999999999999,10.68955000000005,89.98524166666678,0.10920539037216845
3,1000,1000,0,0,147,85.3,0.0,85.3,9.761783333333348,91.44497777777775,0.1072039598801615
4,1000,1000,0,0,165,83.5,0.0,83.5,11.116283333333337,93.4822111111109,0.11195474384564182
5,1000,1000,0,0,155,84.5,0.0,84.5,9.90568333333334,93.05872499999998,0.11012866863905323
6,1000,1000,0,0,148,85.2,0.0,85.2,10.538399999999987,92.71825277777769,0.10882424034950434
7,1000,1000,0,0,129,87.1,0.0,87.1,8.51896666666668,94.0863083333333,0.10802101990049746
8,1000,999,1,0,169,83.0,0.0,83.0,10.633016666666666,92.23131388888889,0.11112206492637215
9,1000,1000,0,0,145,85.5,0.0,85.5,10.487683333333353,93.15614722222229,0.10895455815464594
10,1000,1000,0,0,158,84.2,0.0,84.2,12.063283333333306,95.1881916666667,0.11305010886777517
11,1000,1000,0,0,126,87.4,0.0,87.4,9.314366666666613,93.66205277777784,0.10716482011187396
12,1000,1000,0,0,121,87.9,0.0,87.9,7.852250000000023,93.4542277777778,0.10631880293262548
13,1000,1000,0,0,158,84.2,0.0,84.2,10.391883333333343,91.81590277777785,0.10904501517550813
14,1000,1000,0,0,153,84.7,0.0,84.7,10.227400000000015,93.5017055555556,0.11039162403253318
15,1000,1000,0,0,153,84.7,0.0,84.7,10.137933333333358,91.76598055555556,0.10834236193099829
16,1000,1000,0,0,118,88.2,0.0,88.2,8.824300000000024,93.2952750000001,0.10577695578231303
17,1000,1000,0,0,162,83.8,0.0,83.8,11.515916666666639,89.85243611111115,0.10722247745955985
18,1000,1000,0,0,153,84.7,0.0,84.7,9.769650000000006,91.46342777777775,0.10798515676242945
19,1000,999,1,0,126,87.3,0.0,87.3,7.746033333333335,90.05108333333327,0.10315129820542186
20,1000,1000,0,0,164,83.6,0.0,83.6,10.121750000000022,91.13064444444461,0.10900794790005336
21,1000,1000,0,0,151,84.89999999999999,0.0,84.89999999999999,10.109816666666624,92.55581944444454,0.10901745517602421
22,1000,1000,0,0,124,87.6,0.0,87.6,8.158550000000005,93.74349166666667,0.1070131183409437
23,1000,1000,0,0,137,86.3,0.0,86.3,10.437616666666656,93.74149444444438,0.1086228209089738
24,1000,1000,0,0,149,85.1,0.0,85.1,9.703666666666631,92.17044722222234,0.10830839861600745
25,1000,1000,0,0,168,83.2,0.0,83.2,12.092350000000051,95.86578055555559,0.11522329393696584
26,1000,1000,0,0,185,81.5,0.0,81.5,12.71530000000001,91.68664166666673,0.11249894683026593
27,1000,1000,0,0,156,84.39999999999999,0.0,84.39999999999999,10.554516666666656,91.65391944444444,0.10859469128488679
28,1000,1000,0,0,168,83.2,0.0,83.2,11.907766666666733,91.94035555555574,0.11050523504273525
29,1000,1000,0,0,141,85.9,0.0,85.9,10.190133333333366,93.82966944444446,0.10923127991204244
