Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,411,589,0,265,14.6,0.0,14.6,10.60441666666666,23.83189722222216,0.16323217275494634
1,1000,460,540,0,281,17.9,0.0,17.9,8.92393333333333,25.17760277777768,0.14065699875853452
2,1000,409,591,0,263,14.6,0.0,14.6,10.958383333333343,23.70426944444441,0.1623580098934549
3,1000,447,553,0,280,16.7,0.0,16.7,11.218016666666658,25.727999999999952,0.15405988023952066
4,1000,444,556,0,311,13.3,0.0,13.3,13.214799999999999,25.27449166666653,0.19003377192982354
5,1000,412,588,0,274,13.8,0.0,13.8,12.122283333333332,24.04567499999993,0.17424402173912995
6,1000,427,573,0,272,15.5,0.0,15.5,11.765199999999998,24.929208333333257,0.16083360215053716
7,1000,430,570,0,262,16.8,0.0,16.8,9.832550000000008,25.0069055555555,0.14885062830687798
8,1000,380,620,0,239,14.099999999999998,0.0,14.099999999999998,10.58423333333333,22.82824166666655,0.1619024231678479
9,1000,421,579,0,248,17.299999999999997,0.0,17.299999999999997,9.629533333333336,25.065519444444504,0.14488739563262723
10,1000,393,607,0,246,14.7,0.0,14.7,9.56729999999999,23.067680555555544,0.15692299697656834
11,1000,412,588,0,265,14.7,0.0,14.7,11.40966666666667,23.94117500000014,0.1628651360544227
12,1000,412,588,0,259,15.299999999999999,0.0,15.299999999999999,10.785749999999997,24.088252777777605,0.1574395606390693
13,1000,431,569,0,289,14.2,0.0,14.2,12.649866666666664,25.292552777777843,0.17811656885759045
14,1000,428,572,0,268,16.0,0.0,16.0,10.872133333333338,24.82679444444445,0.15516746527777783
15,1000,441,559,0,293,14.799999999999999,0.0,14.799999999999999,11.2028,25.473155555555437,0.17211591591591516
16,1000,442,558,0,281,16.1,0.0,16.1,11.198933333333331,25.29434722222239,0.15710774672187822
17,1000,427,573,0,280,14.7,0.0,14.7,11.772,24.812961111111104,0.16879565381708234
18,1000,426,574,0,269,15.7,0.0,15.7,11.068000000000007,25.256233333333384,0.16086772823779225
19,1000,413,587,0,290,12.3,0.0,12.3,13.410249999999998,24.627766666666673,0.20022574525745263
20,1000,394,606,0,254,14.000000000000002,0.0,14.000000000000002,10.78245,23.47095555555562,0.16764968253968296
21,1000,432,568,0,259,17.299999999999997,0.0,17.299999999999997,9.877700000000008,24.387869444444483,0.1409703436095057
22,1000,416,584,0,288,12.8,0.0,12.8,12.701083333333335,23.89866944444442,0.18670835503472202
23,1000,417,583,0,264,15.299999999999999,0.0,15.299999999999999,10.639566666666669,23.75929722222218,0.15528952432824955
24,1000,410,590,0,274,13.600000000000001,0.0,13.600000000000001,11.485633333333332,23.158502777777805,0.17028310866013094
25,1000,406,594,0,278,12.8,0.0,12.8,12.644533333333326,23.516061111111114,0.18371922743055558
26,1000,460,540,0,303,15.7,0.0,15.7,12.78340000000001,26.504786111111283,0.16882029370134574
27,1000,431,569,0,264,16.7,0.0,16.7,10.396249999999995,24.695161111111066,0.14787521623419803
28,1000,450,550,0,279,17.1,0.0,17.1,11.221316666666672,26.05263055555555,0.15235456465237163
29,1000,410,590,0,234,17.599999999999998,0.0,17.599999999999998,8.743433333333336,23.80886388888875,0.1352776357323225
