Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,1000,0,0,584,41.6,0.0,41.6,23.26705,60.16521944444433,0.14462793135683732
1,1000,999,1,0,606,39.300000000000004,0.0,39.300000000000004,25.111883333333374,59.90519722222222,0.15243052728300815
2,1000,1000,0,0,594,40.6,0.0,40.6,23.250199999999968,60.13121388888874,0.14810643814997224
3,1000,1000,0,0,574,42.6,0.0,42.6,22.522700000000018,61.0302305555557,0.1432634520083467
4,1000,1000,0,0,603,39.7,0.0,39.7,23.521816666666627,59.46734999999974,0.14979181360201446
5,1000,1000,0,0,598,40.2,0.0,40.2,24.191833333333342,59.61199444444449,0.14828854339414055
6,1000,1000,0,0,609,39.1,0.0,39.1,24.445149999999984,59.39250000000005,0.1518989769820973
7,1000,1000,0,0,567,43.3,0.0,43.3,23.109083333333334,63.48794722222224,0.14662343469335393
8,1000,1000,0,0,584,41.6,0.0,41.6,22.546749999999975,59.07604444444442,0.14200972222222213
9,1000,1000,0,0,598,40.2,0.0,40.2,22.84828333333336,58.27738611111104,0.14496862216694287
10,1000,1000,0,0,626,37.4,0.0,37.4,24.715366666666686,58.12826111111128,0.15542315805109966
11,1000,1000,0,0,654,34.599999999999994,0.0,34.599999999999994,24.98015000000001,55.87612500000022,0.16149169075144576
12,1000,1000,0,0,591,40.9,0.0,40.9,22.97733333333331,61.75753333333326,0.15099641401792974
13,1000,1000,0,0,601,39.900000000000006,0.0,39.900000000000006,24.272916666666667,59.53855277777767,0.14921943052074602
14,1000,1000,0,0,607,39.300000000000004,0.0,39.300000000000004,24.673066666666678,58.52793888888912,0.1489260531523896
15,1000,1000,0,0,611,38.9,0.0,38.9,24.03658333333332,57.929322222222055,0.14891856612396417
16,1000,1000,0,0,573,42.699999999999996,0.0,42.699999999999996,21.801766666666634,58.9302555555555,0.13800996617226113
17,1000,1000,0,0,613,38.7,0.0,38.7,23.720766666666663,59.54035833333325,0.1538510551248921
18,1000,1000,0,0,587,41.3,0.0,41.3,24.017066666666683,61.90226944444453,0.14988442964756546
19,1000,1000,0,0,593,40.699999999999996,0.0,40.699999999999996,23.38913333333336,59.181347222222236,0.1454087155337156
20,1000,1000,0,0,573,42.699999999999996,0.0,42.699999999999996,23.80944999999999,62.72812500000001,0.14690427400468387
21,1000,1000,0,0,591,40.9,0.0,40.9,22.72363333333333,58.25065555555551,0.1424221407226296
22,1000,1000,0,0,624,37.6,0.0,37.6,24.569149999999983,58.61090833333324,0.15588007535460968
23,1000,1000,0,0,665,33.5,0.0,33.5,25.2701833333333,54.283561111110956,0.16204048092868942
24,1000,999,1,0,615,38.4,0.0,38.4,23.92756666666667,59.77139166666684,0.15565466579861154
25,1000,1000,0,0,614,38.6,0.0,38.6,23.38663333333335,57.99643055555562,0.150249820092113
26,1000,999,1,0,647,35.199999999999996,0.0,35.199999999999996,25.257566666666655,58.36975000000004,0.16582315340909104
27,1000,1000,0,0,627,37.3,0.0,37.3,24.350016666666665,57.23298333333309,0.1534396336014292
28,1000,1000,0,0,578,42.199999999999996,0.0,42.199999999999996,20.907416666666627,58.87090555555563,0.13950451553449206
29,1000,1000,0,0,596,40.400000000000006,0.0,40.400000000000006,23.253766666666667,60.24503333333335,0.1491213696369637
