workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,498,2,0,3,99.0,0.0,99.0,0.0,0.8070610833335861,0.0016304264309769416
1,500,500,0,0,6,98.8,0.0,98.8,0.0,0.7696919166670058,0.0015580808029696475
2,500,498,2,0,10,97.6,0.0,97.6,0.0,0.7350630833335486,0.0015062768101097306
3,500,500,0,0,0,100.0,0.0,100.0,0.0,0.7998708611108627,0.0015997417222217258
4,500,496,4,0,5,98.2,0.0,98.2,0.0,0.7683998333334684,0.0015649691106587949
5,500,498,2,0,8,98.0,0.0,98.0,0.06955916666666667,0.8183960833330962,0.00167019608843489
6,500,498,2,0,9,97.8,0.0,97.8,0.0,0.7545249166669157,0.0015429957396051442
7,500,500,0,0,0,100.0,0.0,100.0,0.0,0.5493041666663743,0.0010986083333327486
8,500,500,0,0,3,99.4,0.0,99.4,0.0,0.7575400555560029,0.001524225463895378
9,500,500,0,0,0,100.0,0.0,100.0,0.0,0.5260988055558765,0.0010521976111117532
10,500,500,0,0,0,100.0,0.0,100.0,0.0,0.795544416666849,0.0015910888333336979
11,500,497,3,0,2,99.0,0.0,99.0,0.0,0.7409123888890867,0.0014967927048264377
12,500,500,0,0,0,100.0,0.0,100.0,0.0,0.7350211388889066,0.0014700422777778133
13,500,490,10,0,12,95.6,0.0,95.6,0.08148916666666667,0.8139199166663296,0.0017027613319379278
14,500,498,2,0,6,98.4,0.0,98.4,0.0,0.7478243888887744,0.0015199682700991351
15,500,496,4,0,23,94.6,0.0,94.6,0.0,0.9644357500003309,0.0020389762156455197
16,500,498,2,0,2,99.2,0.0,99.2,0.0,0.7092126666669113,0.001429864247312321
17,500,500,0,0,1,99.8,0.0,99.8,0.0,0.7608499444444411,0.0015247493876642108
18,500,499,1,0,15,96.8,0.0,96.8,0.0,0.7540497499999441,0.0015579540289255044
19,500,495,5,0,15,96.0,0.0,96.0,0.0,0.9394778888892971,0.001957245601852702
20,500,497,3,0,11,97.2,0.0,97.2,0.0,0.7619906111114284,0.0015678819158671366
21,500,498,2,0,2,99.2,0.0,99.2,0.0,0.7087680277781975,0.0014289677979399144
22,500,500,0,0,5,99.0,0.0,99.0,0.0,0.7776738888897267,0.0015710583613933874
23,500,500,0,0,3,99.4,0.0,99.4,0.0,0.9123687777779641,0.0018357520679637101
24,500,500,0,0,0,100.0,0.0,100.0,0.0,0.6089083333340305,0.001217816666668061
25,500,500,0,0,2,99.6,0.0,99.6,0.0,0.7924178611115915,0.001591200524320465
26,500,500,0,0,0,100.0,0.0,100.0,0.0,0.5322372500005521,0.0010644745000011043
27,500,496,4,0,12,96.8,0.0,96.8,0.08645416666666667,0.955080305555651,0.0019733064164372954
28,500,500,0,0,1,99.8,0.0,99.8,0.08062166666666669,0.860164777777439,0.0017237771097744269
29,500,498,2,0,4,98.8,0.0,98.8,0.0,0.7890891944446291,0.0015973465474587634
