Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,2000,0,0,1988,0.6,0.0,0.6,2.349466666666666,2.8589604166678684,0.23824670138898899
1,2000,2000,0,0,1990,0.5,0.0,0.5,2.3288249999999993,2.789148611112245,0.27891486111122454
2,2000,2000,0,0,1989,0.5499999999999999,0.0,0.5499999999999999,2.4209875000000003,2.915618750001348,0.26505625000012256
3,2000,2000,0,0,1988,0.6,0.0,0.6,2.29972777777778,2.827205555556778,0.23560046296306486
4,2000,2000,0,0,1988,0.6,0.0,0.6,2.432469444444444,2.9539243055567237,0.24616035879639364
5,2000,2000,0,0,1988,0.6,0.0,0.6,2.27937638888889,2.763777083334314,0.2303147569445261
6,2000,2000,0,0,1988,0.6,0.0,0.6,2.3458055555555557,2.8413069444454777,0.2367755787037898
7,2000,2000,0,0,1988,0.6,0.0,0.6,2.2896277777777776,2.828321527779053,0.23569346064825444
8,2000,2000,0,0,1989,0.5499999999999999,0.0,0.5499999999999999,2.4491138888888893,2.89333472222308,0.2630304292930073
9,2000,2000,0,0,1989,0.5499999999999999,0.0,0.5499999999999999,2.4180374999999996,2.8945118055566152,0.2631374368687832
10,2000,2000,0,0,1988,0.6,0.0,0.6,2.3515388888888893,2.857086805556593,0.23809056712971607
11,2000,2000,0,0,1988,0.6,0.0,0.6,2.4940916666666655,2.9954902777789254,0.24962418981491044
12,2000,2000,0,0,1988,0.6,0.0,0.6,2.2885930555555554,2.804009722223302,0.2336674768519418
13,2000,2000,0,0,1988,0.6,0.0,0.6,2.241748611111111,2.7579500000011246,0.22982916666676034
14,2000,2000,0,0,1991,0.44999999999999996,0.0,0.44999999999999996,2.591418055555556,2.9418180555568116,0.32686867283964577
15,2000,2000,0,0,1988,0.6,0.0,0.6,2.3787041666666666,2.8851479166675316,0.24042899305562765
16,2000,2000,0,0,1989,0.5499999999999999,0.0,0.5499999999999999,2.380681944444446,2.8273833333345237,0.2570348484849568
17,2000,2000,0,0,1989,0.5499999999999999,0.0,0.5499999999999999,2.3193055555555557,2.7735423611121126,0.2521402146465557
18,2000,2000,0,0,1989,0.5499999999999999,0.0,0.5499999999999999,2.2945708333333323,2.7714138888900757,0.2519467171718251
19,2000,2000,0,0,1990,0.5,0.0,0.5,2.330663888888888,2.7667881944455783,0.2766788194445578
20,2000,2000,0,0,1989,0.5499999999999999,0.0,0.5499999999999999,2.215105555555556,2.6980513888901214,0.24527739899001108
21,2000,2000,0,0,1988,0.6,0.0,0.6,2.3326527777777786,2.8618750000009894,0.2384895833334158
22,2000,2000,0,0,1988,0.6,0.0,0.6,2.500636111111112,3.009895833334566,0.2508246527778805
23,2000,2000,0,0,1988,0.6,0.0,0.6,2.347575000000001,2.864043750000898,0.23867031250007484
24,2000,2000,0,0,1989,0.5499999999999999,0.0,0.5499999999999999,2.410840277777778,2.8930541666675884,0.26300492424250804
25,2000,2000,0,0,1989,0.5499999999999999,0.0,0.5499999999999999,2.2945708333333337,2.8029965277788227,0.2548178661617112
26,2000,2000,0,0,1989,0.5499999999999999,0.0,0.5499999999999999,2.439706944444444,2.9081173611122795,0.2643743055556618
27,2000,2000,0,0,1989,0.5499999999999999,0.0,0.5499999999999999,2.382079166666666,2.851341666668014,0.2592128787880013
28,2000,2000,0,0,1988,0.6,0.0,0.6,2.2740000000000005,2.796083333334246,0.23300694444452047
29,2000,2000,0,0,1989,0.5499999999999999,0.0,0.5499999999999999,2.3083000000000005,2.797920833334476,0.2543564393940433
