Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,240,760,0,159,8.1,0.0,8.1,6.306899999999999,13.528947222222259,0.16702403978052172
1,1000,210,790,0,134,7.6,0.0,7.6,5.635250000000001,12.630283333333306,0.1661879385964909
2,1000,230,770,0,146,8.4,0.0,8.4,5.91125,13.354380555555482,0.15898072089947
3,1000,225,775,0,137,8.799999999999999,0.0,8.799999999999999,5.455883333333335,12.913691666666644,0.14674649621212096
4,1000,220,780,0,141,7.9,0.0,7.9,5.904899999999999,12.43491388888889,0.15740397327707456
5,1000,211,789,0,129,8.200000000000001,0.0,8.200000000000001,5.676116666666666,12.416280555555552,0.15141805555555551
6,1000,221,779,0,151,7.000000000000001,0.0,7.000000000000001,6.509116666666667,12.667486111111131,0.18096408730158756
7,1000,222,778,0,146,7.6,0.0,7.6,6.895383333333332,13.328150000000022,0.17537039473684243
8,1000,209,791,0,142,6.7,0.0,6.7,6.3427999999999995,12.491233333333334,0.1864363184079602
9,1000,225,775,0,135,9.0,0.0,9.0,4.315249999999998,12.596099999999957,0.13995666666666617
10,1000,208,792,0,145,6.3,0.0,6.3,6.849283333333332,12.075763888888872,0.19167879188712494
11,1000,211,789,0,128,8.3,0.0,8.3,5.122633333333334,12.851266666666634,0.15483453815261006
12,1000,219,781,0,137,8.200000000000001,0.0,8.200000000000001,5.323316666666665,12.508641666666678,0.1525444105691058
13,1000,215,785,0,147,6.800000000000001,0.0,6.800000000000001,5.954583333333333,11.796569444444419,0.1734789624183003
14,1000,215,785,0,139,7.6,0.0,7.6,5.6884166666666705,12.461783333333264,0.16397083333333243
15,1000,221,779,0,150,7.1,0.0,7.1,6.208916666666665,12.33839444444442,0.17378020344287917
16,1000,204,796,0,137,6.7,0.0,6.7,6.765583333333335,12.191988888888849,0.1819699834162515
17,1000,200,800,0,131,6.9,0.0,6.9,6.658050000000001,12.20518333333323,0.17688671497584388
18,1000,205,795,0,127,7.8,0.0,7.8,5.204916666666664,11.822299999999991,0.15156794871794863
19,1000,218,782,0,137,8.1,0.0,8.1,5.885283333333334,12.826538888888802,0.15835233196159015
20,1000,234,766,0,154,8.0,0.0,8.0,6.762283333333334,13.55320555555558,0.1694150694444448
21,1000,225,775,0,166,5.8999999999999995,0.0,5.8999999999999995,7.989683333333334,13.252749999999992,0.22462288135593206
22,1000,229,771,0,152,7.7,0.0,7.7,6.3245499999999995,12.940458333333227,0.16805790043289903
23,1000,217,783,0,149,6.800000000000001,0.0,6.800000000000001,6.522283333333334,12.642486111111081,0.18591891339869238
24,1000,232,768,0,154,7.8,0.0,7.8,6.133233333333335,13.126013888888815,0.1682822293447284
25,1000,204,796,0,129,7.5,0.0,7.5,5.843000000000001,11.964969444444497,0.1595329259259266
26,1000,213,787,0,151,6.2,0.0,6.2,6.957666666666666,12.236752777777696,0.19736698028673705
27,1000,222,778,0,154,6.800000000000001,0.0,6.800000000000001,7.0980500000000015,12.970424999999992,0.19074154411764693
28,1000,204,796,0,134,7.000000000000001,0.0,7.000000000000001,6.385900000000001,12.113033333333377,0.17304333333333394
29,1000,206,794,0,139,6.7,0.0,6.7,5.827566666666667,12.00765000000001,0.17921865671641807
