Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,889,111,0,203,45.800000000000004,22.8,68.60000000000001,12.335766666666673,51.725367777777834,0.07540141075477817
1,1000,906,94,0,218,45.1,23.7,68.8,11.489900000000041,52.81048000000025,0.07675941860465152
2,1000,892,108,0,193,45.0,24.9,69.9,11.807066666666676,51.21630333333359,0.07327082021936135
3,1000,871,129,0,189,46.400000000000006,21.8,68.2,10.1311666666667,48.85369000000025,0.0716329765395898
4,1000,864,136,0,180,45.9,22.5,68.4,8.26260000000001,48.19513333333316,0.0704607212475631
5,1000,883,117,0,185,48.1,21.7,69.8,10.586566666666663,49.99845333333342,0.07163102196752641
6,1000,897,103,0,211,48.699999999999996,19.900000000000002,68.6,11.10323333333333,50.51648888888888,0.07363919663103334
7,1000,885,115,0,212,44.3,23.0,67.3,10.431000000000019,50.24641888888909,0.07466035496120223
8,1000,877,123,0,180,44.5,25.2,69.7,9.0317,49.31860555555568,0.070758401084011
9,1000,898,102,0,191,47.8,22.900000000000002,70.7,10.37446666666668,51.887001111111175,0.07339038346691822
10,1000,881,119,0,204,46.5,21.2,67.7,10.434600000000014,50.99742222222227,0.07532854094862963
11,1000,886,114,0,168,51.4,20.4,71.8,9.080233333333345,50.90032777777783,0.07089182141751788
12,1000,867,133,0,181,44.9,23.7,68.6,10.015766666666686,49.435452222222516,0.07206334143181126
13,1000,868,132,0,199,45.5,21.4,66.9,9.916533333333359,48.22591333333357,0.0720865670154463
14,1000,887,113,0,217,44.7,22.3,67.0,11.877933333333347,50.87764444444437,0.07593678275290204
15,1000,886,114,0,200,44.9,23.7,68.6,9.31593333333335,50.10261666666683,0.07303588435374174
16,1000,876,124,0,221,41.0,24.5,65.5,13.206300000000038,51.43507111111142,0.07852682612383424
17,1000,896,104,0,197,44.6,25.3,69.9,10.554866666666673,52.39533555555583,0.07495756159593109
18,1000,867,133,0,178,47.099999999999994,21.8,68.89999999999999,9.354366666666692,50.09861000000003,0.07271206095791007
19,1000,877,123,0,172,49.2,21.3,70.5,8.663000000000014,49.58874222222233,0.07033864144996076
20,1000,919,81,0,215,48.9,21.5,70.4,11.955033333333345,52.62576222222229,0.07475250315656577
21,1000,850,150,0,177,45.1,22.2,67.3,8.728166666666691,48.32586777777794,0.07180663859996722
22,1000,869,131,0,187,42.8,25.4,68.19999999999999,9.311666666666643,48.84586888888897,0.07162150863473457
23,1000,888,112,0,203,44.7,23.799999999999997,68.5,11.845933333333337,50.271104444444646,0.07338847364152504
24,1000,855,145,0,158,48.699999999999996,21.0,69.69999999999999,7.9568333333333605,46.99205333333356,0.06742044954567226
25,1000,904,96,0,231,46.1,21.2,67.3,14.683366666666684,54.29367666666673,0.08067411094601296
26,1000,903,97,0,224,42.5,25.4,67.9,12.073733333333363,53.02037333333337,0.07808596956308303
27,1000,897,103,0,233,40.1,26.3,66.4,12.833733333333356,53.01927111111121,0.07984829986613134
28,1000,904,96,0,201,48.3,22.0,70.3,11.52710000000003,52.321746666666854,0.0744263821716456
29,1000,896,104,0,202,48.6,20.8,69.4,10.940266666666655,51.165954444444495,0.07372615914185086
