workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,1000,0,0,20,98.0,0.0,98.0,0.8586041666666667,6.6576173611114955,0.0067934871031749946
1,1000,1000,0,0,27,97.3,0.0,97.3,1.3018891666666665,6.5414848888887915,0.006723006052300917
2,1000,1000,0,0,21,97.89999999999999,0.0,97.89999999999999,1.1401116666666666,6.705699277778039,0.006849539609579205
3,1000,1000,0,0,23,97.7,0.0,97.7,1.1597508333333335,6.788483277778254,0.006948294040714691
4,1000,1000,0,0,21,97.89999999999999,0.0,97.89999999999999,0.8475199999999997,6.721757416667064,0.006865942202928566
5,1000,1000,0,0,16,98.4,0.0,98.4,0.6502508333333333,6.956693305555592,0.007069810269873568
6,1000,1000,0,0,28,97.2,0.0,97.2,1.5228758333333334,6.711020277777781,0.006904341849565617
7,1000,1000,0,0,27,97.3,0.0,97.3,1.299879166666667,6.716908138889218,0.006903297162270523
8,1000,1000,0,0,22,97.8,0.0,97.8,0.9882733333333334,6.825949916667062,0.006979498892297611
9,1000,1000,0,0,23,97.7,0.0,97.7,1.1833300000000002,6.78777175000015,0.006947565762538536
10,1000,1000,0,0,24,97.6,0.0,97.6,1.229855,6.842650972222327,0.007010912881375336
11,1000,1000,0,0,23,97.7,0.0,97.7,1.043456666666667,6.6841401111111605,0.006841494484248883
12,1000,1000,0,0,24,97.6,0.0,97.6,1.19172,6.81904425000033,0.006986725665983944
13,1000,1000,0,0,25,97.5,0.0,97.5,1.0663616666666669,7.0704351388891515,0.007251728347578618
14,1000,1000,0,0,22,97.8,0.0,97.8,1.044110833333333,6.67311841666705,0.006823229464894734
15,1000,1000,0,0,22,97.8,0.0,97.8,0.9769600000000002,6.746211777777983,0.006897967052942724
16,1000,1000,0,0,24,97.6,0.0,97.6,1.0263175000000002,6.631359083333292,0.006794425290300504
17,1000,1000,0,0,17,98.3,0.0,98.3,0.9434524999999999,7.1581856666668635,0.007281979315022243
18,1000,1000,0,0,21,97.89999999999999,0.0,97.89999999999999,1.1555758333333335,6.730264527777698,0.006874631795482838
19,1000,1000,0,0,26,97.39999999999999,0.0,97.39999999999999,1.228605,6.828955444444501,0.007011247889573411
20,1000,1000,0,0,21,97.89999999999999,0.0,97.89999999999999,0.8368366666666665,6.515447972222901,0.006655207326070379
21,1000,1000,0,0,24,97.6,0.0,97.6,1.1791225,6.841728527777821,0.007009967753870719
22,1000,1000,0,0,18,98.2,0.0,98.2,0.9082916666666668,6.820851000000208,0.006945876782077606
23,1000,1000,0,0,26,97.39999999999999,0.0,97.39999999999999,1.1599341666666667,6.535257222222151,0.006709709673739375
24,1000,1000,0,0,21,97.89999999999999,0.0,97.89999999999999,1.007959166666667,6.690736527777788,0.0068342559017137774
25,1000,1000,0,0,23,97.7,0.0,97.7,1.1174075,6.900440750000417,0.007062887154555185
26,1000,1000,0,0,20,98.0,0.0,98.0,1.1400308333333335,7.314850333333727,0.00746413299319768
27,1000,1000,0,0,25,97.5,0.0,97.5,1.067016666666667,6.630717694444612,0.0068007360968662675
28,1000,1000,0,0,21,97.89999999999999,0.0,97.89999999999999,1.0339649999999996,6.55482275000049,0.0066954267109300206
29,1000,1000,0,0,21,97.89999999999999,0.0,97.89999999999999,0.9482725,6.6302092222226205,0.006772430257632912
