Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,898,1102,0,402,24.8,0.0,24.8,10.740322222222224,28.10770833333326,0.05666876680107512
1,2000,871,1129,0,392,23.95,0.0,23.95,11.383055555555561,27.47641736111098,0.05736204041985589
2,2000,940,1060,0,418,26.1,0.0,26.1,11.772563888888884,29.477312500000043,0.05646994731800774
3,2000,952,1048,0,422,26.5,0.0,26.5,11.2758,29.64152430555549,0.055927404350104695
4,2000,936,1064,0,427,25.45,0.0,25.45,11.856269444444441,29.261070138888652,0.05748736765989912
5,2000,932,1068,0,427,25.25,0.0,25.25,11.799241666666667,29.189097222222344,0.057800192519252176
6,2000,955,1045,0,422,26.650000000000002,0.0,26.650000000000002,11.125152777777776,29.647890972222175,0.05562456092349376
7,2000,866,1134,0,406,23.0,0.0,23.0,11.347236111111108,27.17256319444448,0.05907078955314017
8,2000,939,1061,0,390,27.450000000000003,0.0,27.450000000000003,10.465513888888891,30.007076388888827,0.05465769834041681
9,2000,907,1093,0,397,25.5,0.0,25.5,10.368716666666664,28.54902708333337,0.05597848447712426
10,2000,906,1094,0,401,25.25,0.0,25.25,11.009791666666676,28.88416319444453,0.057196362761276306
11,2000,959,1041,0,432,26.35,0.0,26.35,11.74510277777778,29.64478333333329,0.05625196078431365
12,2000,948,1052,0,445,25.15,0.0,25.15,11.575250000000002,29.06404166666675,0.057781394963552196
13,2000,938,1062,0,431,25.35,0.0,25.35,10.97016388888889,28.849058333333243,0.056901495726495555
14,2000,869,1131,0,394,23.75,0.0,23.75,11.821511111111104,27.81376041666681,0.0585552850877196
15,2000,913,1087,0,451,23.1,0.0,23.1,13.68001388888889,28.48282777777768,0.06165114237614216
16,2000,943,1057,0,429,25.7,0.0,25.7,11.355633333333328,29.100342361110897,0.05661545206441809
17,2000,903,1097,0,416,24.349999999999998,0.0,24.349999999999998,11.387108333333334,28.313704861111205,0.058139024355464496
18,2000,940,1060,0,430,25.5,0.0,25.5,10.831575000000006,28.91831180555558,0.056702572167756045
19,2000,925,1075,0,409,25.8,0.0,25.8,10.991880555555554,29.190888194444447,0.05657148874892335
20,2000,926,1074,0,407,25.95,0.0,25.95,10.53727222222222,28.47929652777783,0.05487340371440816
21,2000,949,1051,0,422,26.35,0.0,26.35,10.638938888888886,29.41730763888884,0.055820318100358327
22,2000,888,1112,0,401,24.349999999999998,0.0,24.349999999999998,12.037825000000007,28.059431944444253,0.05761690337668225
23,2000,936,1064,0,388,27.400000000000002,0.0,27.400000000000002,10.117402777777775,29.475123611111055,0.053786721918085874
24,2000,922,1078,0,417,25.25,0.0,25.25,11.544597222222226,28.890452777777682,0.057208817381737984
25,2000,910,1090,0,408,25.1,0.0,25.1,10.43886666666667,28.09622291666656,0.05596857154714454
26,2000,867,1133,0,382,24.25,0.0,24.25,10.815780555555554,27.794436805555645,0.057308117124857005
27,2000,925,1075,0,400,26.25,0.0,26.25,10.99596944444445,29.721537500000068,0.056612452380952506
28,2000,942,1058,0,450,24.6,0.0,24.6,12.093030555555547,28.64151388888888,0.05821445912375789
29,2000,935,1065,0,439,24.8,0.0,24.8,12.044861111111114,29.060713194444425,0.058590147569444403
