Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,963,37,0,529,43.4,0.0,43.4,19.71726666666668,59.982202777777836,0.13820784050179225
1,1000,955,45,0,504,45.1,0.0,45.1,19.104833333333335,59.996738888889,0.1330304631682683
2,1000,963,37,0,520,44.3,0.0,44.3,18.6735,60.119866666666645,0.13571075996990214
3,1000,961,39,0,495,46.6,0.0,46.6,18.387216666666696,60.83579444444448,0.13054891511683364
4,1000,955,45,0,516,43.9,0.0,43.9,19.215033333333352,59.41527222222223,0.13534230574538092
5,1000,943,57,0,481,46.2,0.0,46.2,17.069816666666647,59.48704444444457,0.1287598364598367
6,1000,957,43,0,520,43.7,0.0,43.7,18.755049999999972,59.35600555555539,0.13582609966946313
7,1000,968,32,0,479,48.9,0.0,48.9,17.072983333333344,63.22077777777789,0.12928584412633518
8,1000,961,39,0,488,47.3,0.0,47.3,17.80016666666664,59.07217222222222,0.12488831336622036
9,1000,936,64,0,503,43.3,0.0,43.3,18.40215,58.235049999999966,0.13449203233256343
10,1000,950,50,0,520,43.0,0.0,43.0,19.216700000000007,58.112052777777734,0.1351443087855296
11,1000,935,65,0,508,42.699999999999996,0.0,42.699999999999996,17.354266666666632,55.66371388888884,0.13035998568826426
12,1000,961,39,0,494,46.7,0.0,46.7,17.040033333333287,61.70884444444459,0.13213885320009547
13,1000,954,46,0,514,44.0,0.0,44.0,18.375983333333313,59.473680555555475,0.13516745580808065
14,1000,944,56,0,482,46.2,0.0,46.2,16.13466666666663,58.61440555555565,0.1268710076960079
15,1000,939,61,0,493,44.6,0.0,44.6,16.832466666666658,57.85232777777763,0.12971373941205747
16,1000,960,40,0,517,44.3,0.0,44.3,17.98436666666664,58.90544999999998,0.13296941309255075
17,1000,955,45,0,518,43.7,0.0,43.7,18.981683333333315,59.52968333333343,0.13622353165522524
18,1000,964,36,0,492,47.199999999999996,0.0,47.199999999999996,18.6901833333333,61.37886666666669,0.1300399717514125
19,1000,941,59,0,472,46.9,0.0,46.9,15.609800000000021,59.148516666666715,0.12611624022743437
20,1000,961,39,0,495,46.6,0.0,46.6,18.81966666666666,62.50823333333317,0.13413783977110125
21,1000,934,66,0,491,44.3,0.0,44.3,19.089150000000004,58.39272222222207,0.13181201404564802
22,1000,944,56,0,525,41.9,0.0,41.9,19.481050000000007,58.514952777777694,0.13965382524529282
23,1000,938,62,0,532,40.6,0.0,40.6,16.875466666666654,54.102852777777656,0.133258258073344
24,1000,958,42,0,520,43.8,0.0,43.8,17.82278333333334,59.63400833333324,0.13615070395738182
25,1000,940,60,0,497,44.3,0.0,44.3,17.846083333333326,58.16034722222207,0.13128746551291665
26,1000,959,41,0,512,44.7,0.0,44.7,17.752116666666673,58.301416666666796,0.1304282252050711
27,1000,945,55,0,537,40.8,0.0,40.8,19.105083333333297,57.332749999999876,0.1405214460784311
28,1000,953,47,0,492,46.1,0.0,46.1,17.26101666666664,58.863300000000066,0.1276861171366596
29,1000,959,41,0,515,44.4,0.0,44.4,18.20221666666664,60.10231666666667,0.13536557807807809
