workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,186,314,0,3,36.6,0.0,36.6,0.23062333333333332,1.1902146666667572,0.0065039052823320075
1,500,186,314,0,2,36.8,0.0,36.8,0.14865250000000002,1.2037884722224164,0.006542328653382698
2,500,194,306,0,4,38.0,0.0,38.0,0.3165766666666666,1.2164963888891764,0.006402612573100929
3,500,181,319,0,3,35.6,0.0,35.6,0.2351625,1.1863959444445693,0.006665145755306571
4,500,184,316,0,3,36.199999999999996,0.0,36.199999999999996,0.24579583333333332,1.192841388888935,0.006590283916513455
5,500,189,311,0,3,37.2,0.0,37.2,0.23477916666666665,1.2140473611112328,0.0065271363500603915
6,500,191,309,0,3,37.6,0.0,37.6,0.23743916666666673,1.2176689444445299,0.006476962470449628
7,500,194,306,0,4,38.0,0.0,38.0,0.321675,1.298077138889041,0.006831984941521268
8,500,197,303,0,4,38.6,0.0,38.6,0.3134966666666667,1.21591019444491,0.006300052820958082
9,500,191,309,0,2,37.8,0.0,37.8,0.1473275,1.2170238888892344,0.006439279835392776
10,500,190,310,0,4,37.2,0.0,37.2,0.320875,1.2188953888892462,0.006553201015533581
11,500,187,313,0,3,36.8,0.0,36.8,0.2285208333333333,1.2018863611109878,0.006531991092994499
12,500,196,304,0,4,38.4,0.0,38.4,0.3102333333333333,1.2311951111114143,0.006412474537038616
13,500,181,319,0,2,35.8,0.0,35.8,0.15646499999999997,1.1826125555557276,0.006606774053383954
14,500,189,311,0,4,37.0,0.0,37.0,0.3250808333333333,1.209561972222291,0.006538172822823193
15,500,180,320,0,4,35.199999999999996,0.0,35.199999999999996,0.29472499999999996,1.1680976666669043,0.0066369185606074115
16,500,194,306,0,3,38.2,0.0,38.2,0.22526083333333338,1.2059941666667227,0.0063141055846425275
17,500,196,304,0,3,38.6,0.0,38.6,0.23777666666666666,1.2266285833333193,0.00635558851468041
18,500,196,304,0,4,38.4,0.0,38.4,0.30416166666666666,1.2477904444443508,0.0064989085648143275
19,500,178,322,0,3,35.0,0.0,35.0,0.2380158333333333,1.1900795833334592,0.006800454761905481
20,500,188,312,0,3,37.0,0.0,37.0,0.22442416666666665,1.1949161111112658,0.0064590060060068415
21,500,189,311,0,3,37.2,0.0,37.2,0.23151499999999997,1.2195663888889734,0.006556808542413835
22,500,192,308,0,3,37.8,0.0,37.8,0.2415691666666667,1.1947971111113695,0.006321677836568094
23,500,183,317,0,3,36.0,0.0,36.0,0.2263133333333333,1.1902953055556444,0.006612751697531357
24,500,182,318,0,4,35.6,0.0,35.6,0.30870416666666667,1.198497722222237,0.006733133270911443
25,500,189,311,0,4,37.0,0.0,37.0,0.3033550000000001,1.211365000000369,0.006547918918920914
26,500,206,294,0,4,40.400000000000006,0.0,40.400000000000006,0.3081508333333334,1.2291249722221498,0.006084777090208661
27,500,172,328,0,4,33.6,0.0,33.6,0.30164250000000004,1.1551486111109908,0.0068758845899463735
28,500,188,312,0,3,37.0,0.0,37.0,0.22816000000000003,1.1969455833332905,0.006469976126125894
29,500,187,313,0,3,36.8,0.0,36.8,0.23609666666666668,1.1833782777779884,0.006431403683576024
