Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,2000,0,0,359,82.05,0.0,82.05,13.68987083333332,75.0638326388886,0.0457427377446
1,2000,1999,1,0,402,79.85,0.0,79.85,16.377538888888918,75.68660972222216,0.04739299293814788
2,2000,2000,0,0,349,82.55,0.0,82.55,13.515349999999989,75.7159034722222,0.04586063202436232
3,2000,2000,0,0,314,84.3,0.0,84.3,12.501251388888935,75.21357916666656,0.044610663799920854
4,2000,2000,0,0,253,87.35000000000001,0.0,87.35000000000001,9.771044444444444,74.78123611111072,0.04280551580487161
5,2000,2000,0,0,348,82.6,0.0,82.6,13.639950000000034,76.23168819444433,0.046145089706080104
6,2000,2000,0,0,371,81.45,0.0,81.45,15.595649999999997,75.80499583333328,0.04653468129731938
7,2000,2000,0,0,348,82.6,0.0,82.6,13.828730555555577,75.4179986111112,0.045652541532149635
8,2000,2000,0,0,307,84.65,0.0,84.65,12.030955555555567,76.01677847222174,0.04490063701844167
9,2000,2000,0,0,301,84.95,0.0,84.95,12.68710277777777,76.99420555555541,0.045317366424694173
10,2000,2000,0,0,265,86.75,0.0,86.75,10.919636111111105,76.79927569444422,0.044264712215818
11,2000,2000,0,0,332,83.39999999999999,0.0,83.39999999999999,13.492102777777786,76.55142361111082,0.04589413885558203
12,2000,2000,0,0,299,85.05,0.0,85.05,12.28655972222225,75.53146736111097,0.044404154827225734
13,2000,2000,0,0,368,81.6,0.0,81.6,13.91078472222221,76.01563888888879,0.04657821010348577
14,2000,2000,0,0,272,86.4,0.0,86.4,12.054130555555576,76.39755347222203,0.04421154714827663
15,2000,2000,0,0,342,82.89999999999999,0.0,82.89999999999999,14.179165277777784,76.19090000000023,0.04595349819059122
16,2000,2000,0,0,328,83.6,0.0,83.6,13.450416666666682,76.04967083333332,0.0454842528907496
17,2000,2000,0,0,298,85.1,0.0,85.1,12.920988888888926,77.5084652777776,0.045539638823606114
18,2000,2000,0,0,328,83.6,0.0,83.6,13.25646944444446,76.00023680555577,0.045454687084662534
19,2000,1998,2,0,321,83.85000000000001,0.0,83.85000000000001,12.48818888888888,74.98016041666678,0.044710888739813215
20,2000,2000,0,0,352,82.39999999999999,0.0,82.39999999999999,13.655224999999993,75.38474444444418,0.045743170172599636
21,2000,2000,0,0,308,84.6,0.0,84.6,12.794252777777782,75.84969583333326,0.04482842543341209
22,2000,2000,0,0,224,88.8,0.0,88.8,9.467072222222225,76.37555486111096,0.04300425386323815
23,2000,1999,1,0,376,81.15,0.0,81.15,14.68831666666668,75.10264999999995,0.04627396796056682
24,2000,2000,0,0,288,85.6,0.0,85.6,12.07380833333337,76.36304097222202,0.04460458000713903
25,2000,1999,1,0,415,79.2,0.0,79.2,16.785141666666668,75.55440555555542,0.047698488355779944
26,2000,2000,0,0,270,86.5,0.0,86.5,11.228923611111123,76.53326874999998,0.044238883670520215
27,2000,2000,0,0,310,84.5,0.0,84.5,11.741876388888903,75.38747361111139,0.04460797255095349
28,2000,2000,0,0,296,85.2,0.0,85.2,11.631922222222268,76.22086527777792,0.044730554740479996
29,2000,2000,0,0,290,85.5,0.0,85.5,11.160444444444426,75.56958611111114,0.04419274041585447
