id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT2,53.0,BESTEFFORT,MISSED,cpu,1.973,"{'cpu': 11.956, 'gpu': 1.283, 'CLOUD': 1.059}",2.705,inf,5.473,7.223
2,TT2,126.0,BESTEFFORT,MISSED,gpu,2.705,"{'cpu': 12.028, 'gpu': 1.075, 'CLOUD': 1.077}",8.745,inf,6.205,7.955
3,TT2,143.0,BESTEFFORT,MISSED,cpu,2.843,"{'cpu': 11.066, 'gpu': 1.08, 'CLOUD': 1.008}",7.223,inf,6.343,8.093
4,TT1,103.0,BESTEFFORT,MISSED,cpu,2.861,"{'cpu': 1.095, 'gpu': 0.135, 'CLOUD': 0.118}",8.093,inf,6.861000000000001,8.861
5,TT2,215.0,BESTEFFORT,MISSED,cpu,3.033,"{'cpu': 12.303, 'gpu': 1.115, 'CLOUD': 1.041}",8.861,inf,6.5329999999999995,8.283
6,TT1,379.0,BESTEFFORT,XCOMPLETED,gpu,3.106,"{'cpu': 1.179, 'gpu': 0.107, 'CLOUD': 0.105}",8.638,8.745,7.106,9.106
7,TT2,161.0,BESTEFFORT,MISSED,gpu,3.276,"{'cpu': 11.385, 'gpu': 1.159, 'CLOUD': 1.034}",8.745,inf,6.776,8.526
8,TT2,216.0,BESTEFFORT,MISSED,gpu,3.308,"{'cpu': 10.026, 'gpu': 1.2, 'CLOUD': 1.067}",8.745,inf,6.808,8.558
9,TT2,93.0,BESTEFFORT,MISSED,gpu,3.708,"{'cpu': 13.076, 'gpu': 1.273, 'CLOUD': 1.096}",8.745,inf,7.208,8.958
10,TT2,159.0,BESTEFFORT,MISSED,gpu,3.919,"{'cpu': 10.561, 'gpu': 1.007, 'CLOUD': 1.083}",8.958,inf,7.4190000000000005,9.169
11,TT2,144.0,BESTEFFORT,MISSED,gpu,4.658,"{'cpu': 12.041, 'gpu': 1.043, 'CLOUD': 1.077}",10.207,inf,8.158000000000001,9.908000000000001
12,TT1,447.0,BESTEFFORT,XCOMPLETED,cpu,4.694,"{'cpu': 1.072, 'gpu': 0.138, 'CLOUD': 0.111}",8.861,9.933,8.693999999999999,10.693999999999999
13,TT1,120.0,BESTEFFORT,XCOMPLETED,cpu,5.323,"{'cpu': 1.325, 'gpu': 0.12, 'CLOUD': 0.108}",9.933,11.258,9.323,11.323
