workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
./workloads/sc-4/workload-0.csv,500,500,0,0,113,77.4,0.0,77.4,0.4743372222222227,2.3585741666666906,0.006094506890611604
./workloads/sc-4/workload-1.csv,500,500,0,0,124,75.2,0.0,75.2,0.47765222222222103,2.3018202777776557,0.006121862440898021
./workloads/sc-4/workload-2.csv,500,500,0,0,89,82.19999999999999,0.0,82.19999999999999,0.34953111111111235,2.436596944444451,0.005928459718842947
./workloads/sc-4/workload-3.csv,500,500,0,0,122,75.6,0.0,75.6,0.5349588888888891,2.369177777777827,0.00626766607877732
./workloads/sc-4/workload-4.csv,500,500,0,0,98,80.4,0.0,80.4,0.4438022222222225,2.460546944444378,0.006120763543393976
./workloads/sc-4/workload-5.csv,500,500,0,0,106,78.8,0.0,78.8,0.37659166666666716,2.303235277777719,0.005845774816694718
./workloads/sc-4/workload-6.csv,500,500,0,0,104,79.2,0.0,79.2,0.43333777777777766,2.415817777777789,0.006100549943883306
./workloads/sc-4/workload-7.csv,500,500,0,0,121,75.8,0.0,75.8,0.5497872222222228,2.344642500000036,0.006186391820580569
./workloads/sc-4/workload-8.csv,500,500,0,0,131,73.8,0.0,73.8,0.5773011111111117,2.290050833333452,0.006206099819331848
./workloads/sc-4/workload-9.csv,500,500,0,0,100,80.0,0.0,80.0,0.48810444444444573,2.420947777777755,0.006052369444444388
./workloads/sc-4/workload-10.csv,500,500,0,0,99,80.2,0.0,80.2,0.4749233333333342,2.512402222222196,0.006265342200055352
./workloads/sc-4/workload-11.csv,500,500,0,0,132,73.6,0.0,73.6,0.8138105555555558,2.3825752777778284,0.006474389341787577
./workloads/sc-4/workload-12.csv,500,500,0,0,119,76.2,0.0,76.2,0.5439716666666667,2.285339722222196,0.005998266987459832
./workloads/sc-4/workload-13.csv,500,500,0,0,120,76.0,0.0,76.0,0.5136244444444451,2.2861633333332527,0.006016219298245402
./workloads/sc-4/workload-14.csv,500,500,0,0,122,75.6,0.0,75.6,0.4798711111111113,2.1877555555554316,0.005787713109935004
./workloads/sc-4/workload-15.csv,500,500,0,0,132,73.6,0.0,73.6,0.6865016666666667,2.3216747222221454,0.006308898701690613
./workloads/sc-4/workload-16.csv,500,500,0,0,130,74.0,0.0,74.0,0.5759022222222225,2.222795555555456,0.006007555555555285
./workloads/sc-4/workload-17.csv,500,500,0,0,124,75.2,0.0,75.2,0.5271433333333331,2.326648611111062,0.006187895242316654
./workloads/sc-4/workload-18.csv,500,500,0,0,118,76.4,0.0,76.4,0.47593888888888936,2.2743388888888036,0.005953766724839799
./workloads/sc-4/workload-19.csv,500,500,0,0,121,75.8,0.0,75.8,0.46260888888888846,2.202861111110969,0.005812298446203084
./workloads/sc-4/workload-20.csv,500,500,0,0,139,72.2,0.0,72.2,0.5853588888888885,2.313330277777665,0.006408117112957521
./workloads/sc-4/workload-21.csv,500,500,0,0,143,71.39999999999999,0.0,71.39999999999999,0.6923711111111106,2.2742797222222433,0.006370531434796201
./workloads/sc-4/workload-22.csv,500,500,0,0,116,76.8,0.0,76.8,0.584092777777778,2.2844422222223106,0.005949068287037267
./workloads/sc-4/workload-23.csv,500,500,0,0,123,75.4,0.0,75.4,0.5876755555555558,2.2555802777777556,0.00598297155909219
./workloads/sc-4/workload-24.csv,500,500,0,0,95,81.0,0.0,81.0,0.31206277777777747,2.3673749999999094,0.005845370370370147
./workloads/sc-4/workload-25.csv,500,500,0,0,85,83.0,0.0,83.0,0.3072427777777781,2.5800002777778106,0.00621686813922364
./workloads/sc-4/workload-26.csv,500,500,0,0,119,76.2,0.0,76.2,0.6127272222222224,2.411778888888916,0.006330128317293742
./workloads/sc-4/workload-27.csv,500,500,0,0,86,82.8,0.0,82.8,0.243826111111111,2.411308055555616,0.005824415593129508
./workloads/sc-4/workload-28.csv,500,500,0,0,104,79.2,0.0,79.2,0.37742888888888965,2.269299444444478,0.00573055415263757
./workloads/sc-4/workload-29.csv,500,500,0,0,120,76.0,0.0,76.0,0.4451805555555558,2.249769444444579,0.005920445906433103
