workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,163,337,0,62,20.200000000000003,0.0,20.200000000000003,0.20810416666666665,1.23640516666668,0.01224163531353148
1,500,160,340,0,57,20.599999999999998,0.0,20.599999999999998,0.12735833333333335,1.259525805555491,0.012228405879179526
2,500,147,353,0,41,21.2,0.0,21.2,0.20491749999999997,1.2932788888890032,0.012200744234801917
3,500,161,339,0,61,20.0,0.0,20.0,0.1247175,1.230619361111118,0.012306193611111179
4,500,160,340,0,59,20.200000000000003,0.0,20.200000000000003,0.12388583333333333,1.2240799722221951,0.012119603685368269
5,500,149,351,0,48,20.200000000000003,0.0,20.200000000000003,0.22263916666666667,1.2712484722221333,0.012586618536852804
6,500,175,325,0,70,21.0,0.0,21.0,0.12692166666666665,1.2698305555557372,0.01209362433862607
7,500,158,342,0,55,20.599999999999998,0.0,20.599999999999998,0.20540416666666672,1.2774351111111981,0.012402282632147554
8,500,164,336,0,53,22.2,0.0,22.2,0.1267316666666667,1.3314209444446896,0.011994783283285492
9,500,167,333,0,63,20.8,0.0,20.8,0.20947166666666667,1.2679726388891384,0.012192044604703254
10,500,130,370,0,27,20.599999999999998,0.0,20.599999999999998,0.20005083333333334,1.277047277777876,0.012398517259979381
11,500,155,345,0,51,20.8,0.0,20.8,0.13426166666666667,1.259552416666508,0.012111080929485653
12,500,160,340,0,54,21.2,0.0,21.2,0.21196500000000001,1.2935010555555184,0.012202840146750174
13,500,146,354,0,46,20.0,0.0,20.0,0.19713416666666664,1.2144635277779727,0.012144635277779727
14,500,162,338,0,61,20.200000000000003,0.0,20.200000000000003,0.2033825,1.2453841666665622,0.012330536303629326
15,500,145,355,0,45,20.0,0.0,20.0,0.21557249999999997,1.2443978888888119,0.01244397888888812
16,500,141,359,0,35,21.2,0.0,21.2,0.21076416666666667,1.2777274722221288,0.012054032756812537
17,500,168,332,0,59,21.8,0.0,21.8,0.21239500000000003,1.3177307777777767,0.012089273190621806
18,500,149,351,0,42,21.4,0.0,21.4,0.20694249999999997,1.298728861111061,0.01213765290758001
19,500,150,350,0,53,19.400000000000002,0.0,19.400000000000002,0.20862249999999996,1.2185360000001997,0.012562226804125769
20,500,144,356,0,41,20.599999999999998,0.0,20.599999999999998,0.12858583333333334,1.2512051666664776,0.012147622977344442
21,500,167,333,0,64,20.599999999999998,0.0,20.599999999999998,0.12410916666666669,1.2538689166666397,0.012173484627831455
22,500,166,334,0,55,22.2,0.0,22.2,0.11378833333333331,1.3225226944446493,0.011914618868870715
23,500,158,342,0,58,20.0,0.0,20.0,0.04562,1.2280813611110757,0.012280813611110757
24,500,152,348,0,53,19.8,0.0,19.8,0.19808666666666666,1.2296957777777182,0.012421169472502205
25,500,156,344,0,52,20.8,0.0,20.8,0.11444499999999998,1.26822847222227,0.012194504540598752
26,500,172,328,0,61,22.2,0.0,22.2,0.28506,1.4138726111109847,0.012737591091089951
27,500,144,356,0,47,19.400000000000002,0.0,19.400000000000002,0.11819416666666667,1.19302819444439,0.0122992597365401
28,500,153,347,0,50,20.599999999999998,0.0,20.599999999999998,0.20428499999999997,1.2498968055554238,0.01213492044228567
29,500,149,351,0,43,21.2,0.0,21.2,0.20349083333333334,1.301023277777648,0.012273804507336304
