id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,6.0,BESTEFFORT,COMPLETED,cpu,0.0,"{'cpu': 2.81, 'gpu': 0.246, 'CLOUD': 0.193}",0.0,2.81,4.0,6.0
2,TT1,126.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 2.288, 'gpu': 0.226, 'CLOUD': 0.122}",0.0,0.226,4.0,6.0
3,TT2,88.0,BESTEFFORT,MISSED,cpu,1.577,"{'cpu': 10.717, 'gpu': 1.608, 'CLOUD': 1.164}",2.81,inf,5.077,6.827
4,TT2,146.0,BESTEFFORT,COMPLETED,gpu,1.764,"{'cpu': 13.531, 'gpu': 1.59, 'CLOUD': 1.2}",1.764,3.354,5.264,7.014
5,TT2,175.0,BESTEFFORT,COMPLETED,gpu,2.727,"{'cpu': 14.939, 'gpu': 1.018, 'CLOUD': 1.071}",3.354,4.372,6.227,7.977
6,TT2,127.0,BESTEFFORT,COMPLETED,gpu,4.16,"{'cpu': 14.319, 'gpu': 1.526, 'CLOUD': 1.192}",4.372,5.898,7.66,9.41
7,TT2,176.0,BESTEFFORT,MISSED,cpu,5.128,"{'cpu': 11.67, 'gpu': 1.088, 'CLOUD': 1.16}",14.115,inf,8.628,10.378
8,TT2,70.0,BESTEFFORT,COMPLETED,gpu,7.5,"{'cpu': 15.795, 'gpu': 1.601, 'CLOUD': 1.193}",7.5,9.100999999999999,11.0,12.75
9,TT2,104.0,BESTEFFORT,COMPLETED,gpu,9.439,"{'cpu': 10.553, 'gpu': 1.11, 'CLOUD': 1.122}",9.439,10.549,12.939,14.689
10,TT2,88.0,BESTEFFORT,COMPLETED,gpu,10.775,"{'cpu': 15.417, 'gpu': 1.353, 'CLOUD': 1.266}",10.775,12.128,14.275,16.025
11,TT2,97.0,BESTEFFORT,COMPLETED,gpu,11.188,"{'cpu': 14.646, 'gpu': 1.264, 'CLOUD': 1.196}",12.128,13.392,14.688,16.438000000000002
12,TT1,512.0,BESTEFFORT,COMPLETED,cpu,11.574,"{'cpu': 2.541, 'gpu': 0.326, 'CLOUD': 0.221}",11.574,14.115,15.574,17.573999999999998
13,TT2,151.0,BESTEFFORT,COMPLETED,gpu,11.996,"{'cpu': 15.582, 'gpu': 1.509, 'CLOUD': 1.066}",13.392,14.901,15.496,17.246000000000002
14,TT2,171.0,BESTEFFORT,MISSED,cpu,16.421,"{'cpu': 15.567, 'gpu': 1.28, 'CLOUD': 1.286}",17.871,inf,19.921,21.671
15,TT2,82.0,BESTEFFORT,COMPLETED,gpu,16.488,"{'cpu': 14.051, 'gpu': 1.532, 'CLOUD': 1.17}",16.488,18.02,19.988,21.738
16,TT2,226.0,BESTEFFORT,COMPLETED,gpu,17.23,"{'cpu': 10.745, 'gpu': 1.294, 'CLOUD': 1.118}",18.02,19.314,20.73,22.48
17,TT2,66.0,BESTEFFORT,MISSED,cpu,17.871,"{'cpu': 15.974, 'gpu': 1.121, 'CLOUD': 1.179}",21.671,inf,21.371,23.121
18,TT2,141.0,BESTEFFORT,COMPLETED,gpu,18.874,"{'cpu': 14.307, 'gpu': 1.051, 'CLOUD': 1.016}",19.314,20.365,22.374,24.124
19,TT2,192.0,BESTEFFORT,COMPLETED,gpu,19.363,"{'cpu': 13.68, 'gpu': 1.175, 'CLOUD': 1.103}",20.365,21.54,22.863,24.613
20,TT2,338.0,BESTEFFORT,COMPLETED,gpu,21.147,"{'cpu': 13.983, 'gpu': 1.659, 'CLOUD': 1.138}",21.54,23.198999999999998,24.647,26.397
21,TT2,244.0,BESTEFFORT,MISSED,cpu,22.114,"{'cpu': 14.705, 'gpu': 1.031, 'CLOUD': 1.174}",29.168,inf,25.614,27.364
22,TT1,95.0,BESTEFFORT,COMPLETED,cpu,25.166,"{'cpu': 1.11, 'gpu': 0.377, 'CLOUD': 0.208}",25.166,26.276,29.166,31.166
23,TT1,169.0,BESTEFFORT,COMPLETED,gpu,25.889,"{'cpu': 3.388, 'gpu': 0.48, 'CLOUD': 0.13}",25.889,26.369,29.889,31.889
24,TT2,120.0,BESTEFFORT,COMPLETED,gpu,26.478,"{'cpu': 13.662, 'gpu': 1.548, 'CLOUD': 1.293}",26.478,28.026000000000003,29.978,31.728
25,TT2,270.0,BESTEFFORT,COMPLETED,gpu,27.7,"{'cpu': 14.654, 'gpu': 1.121, 'CLOUD': 1.235}",28.026000000000003,29.147000000000002,31.2,32.95
