Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,2000,0,0,90,95.5,0.0,95.5,4.063022222222233,73.93163124999964,0.03870766034031395
1,2000,2000,0,0,67,96.65,0.0,96.65,3.3309055555555633,72.97105347222228,0.037750156995459014
2,2000,2000,0,0,26,98.7,0.0,98.7,1.0953750000000062,72.41024305555472,0.036681987363502894
3,2000,2000,0,0,121,93.95,0.0,93.95,5.8320333333333485,74.23720277777801,0.03950888918455456
4,2000,2000,0,0,77,96.15,0.0,96.15,3.4441083333333316,73.96294305555628,0.03846226887964445
5,2000,2000,0,0,53,97.35000000000001,0.0,97.35000000000001,2.2784777777778036,71.81724027777756,0.03688610183758477
6,2000,2000,0,0,41,97.95,0.0,97.95,1.9755916666666726,74.76962638888939,0.038167241648233485
7,2000,2000,0,0,53,97.35000000000001,0.0,97.35000000000001,2.3584638888889,73.26429513888924,0.03762932467328672
8,2000,2000,0,0,72,96.39999999999999,0.0,96.39999999999999,3.5250833333333365,73.8308798611114,0.038294024824227904
9,2000,2000,0,0,66,96.7,0.0,96.7,2.6440555555555525,73.53342847222234,0.038021421133517246
10,2000,2000,0,0,111,94.45,0.0,94.45,4.867141666666681,74.00082152777753,0.0391746011264042
11,2000,2000,0,0,54,97.3,0.0,97.3,2.4210555555555815,72.71833055555558,0.037368104088158056
12,2000,2000,0,0,36,98.2,0.0,98.2,1.6291916666666715,73.10308124999987,0.0372215281313645
13,2000,2000,0,0,61,96.95,0.0,96.95,2.695252777777795,73.72974861111112,0.038024625379634414
14,2000,2000,0,0,37,98.15,0.0,98.15,1.7168861111111136,73.19787847222175,0.03728878169751489
15,2000,2000,0,0,39,98.05,0.0,98.05,2.03207499999999,73.4647791666664,0.0374629164541899
16,2000,2000,0,0,111,94.45,0.0,94.45,5.1836861111111245,74.3043111111109,0.039335262631609795
17,2000,2000,0,0,85,95.75,0.0,95.75,3.667452777777797,74.17594236111094,0.03873417355671589
18,2000,2000,0,0,55,97.25,0.0,97.25,2.45024722222222,73.53594722222199,0.03780768494715784
19,2000,2000,0,0,53,97.35000000000001,0.0,97.35000000000001,2.3639083333333226,73.63357847222233,0.03781899253837818
20,2000,2000,0,0,67,96.65,0.0,96.65,2.810002777777783,72.44447916666591,0.037477744007587126
21,2000,2000,0,0,61,96.95,0.0,96.95,2.5821194444444586,73.29757152777717,0.037801738797203284
22,2000,2000,0,0,52,97.39999999999999,0.0,97.39999999999999,2.284019444444458,73.48888888888875,0.03772530230435768
23,2000,2000,0,0,60,97.0,0.0,97.0,2.6725055555555897,72.91084166666664,0.03758290807560135
24,2000,2000,0,0,36,98.2,0.0,98.2,1.971749999999984,73.70812083333301,0.03752959309232842
25,2000,2000,0,0,69,96.55,0.0,96.55,3.025691666666668,74.02886249999987,0.03833705981356803
26,2000,2000,0,0,122,93.89999999999999,0.0,93.89999999999999,5.9544305555555574,74.15432847222209,0.03948579790853146
27,2000,2000,0,0,66,96.7,0.0,96.7,2.878736111111134,72.8073208333332,0.037645977680110236
28,2000,2000,0,0,59,97.05,0.0,97.05,3.0381499999999897,73.23889999999976,0.03773256053580617
29,2000,2000,0,0,103,94.85,0.0,94.85,5.401508333333319,74.36291805555544,0.03920027309201657
