Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,1984,16,0,122,93.10000000000001,0.0,93.10000000000001,4.713008333333339,68.08683402777757,0.03656650592254434
1,2000,1984,16,0,102,94.1,0.0,94.1,3.361180555555574,68.14192152777741,0.03620718465875527
2,2000,1993,7,0,76,95.85000000000001,0.0,95.85000000000001,2.9466722222222153,67.82225208333342,0.0353793698921927
3,2000,1983,17,0,126,92.85,0.0,92.85,4.504950000000028,69.49608541666616,0.03742384782803779
4,2000,1986,14,0,103,94.15,0.0,94.15,4.099444444444458,69.96696041666716,0.037157174942467966
5,2000,1984,16,0,85,94.95,0.0,94.95,3.112983333333334,67.05717291666635,0.035311834079339834
6,2000,1990,10,0,98,94.6,0.0,94.6,3.23278611111113,69.73080208333326,0.036855603638125393
7,2000,1990,10,0,104,94.3,0.0,94.3,4.48428888888889,68.49478055555558,0.03631748703900084
8,2000,1986,14,0,111,93.75,0.0,93.75,4.259213888888861,68.07981319444445,0.03630923370370371
9,2000,1974,26,0,98,93.8,0.0,93.8,3.736505555555559,68.79310763888894,0.036670100020729714
10,2000,1975,25,0,153,91.10000000000001,0.0,91.10000000000001,5.195977777777814,68.57369583333313,0.03763649606659338
11,2000,1990,10,0,93,94.85,0.0,94.85,3.5694444444444757,68.71626249999957,0.03622364918292017
12,2000,1994,6,0,98,94.8,0.0,94.8,4.132247222222239,69.153850694444,0.036473549944327
13,2000,1988,12,0,104,94.19999999999999,0.0,94.19999999999999,3.4120333333333384,68.72983333333346,0.036480803255484855
14,2000,1988,12,0,89,94.95,0.0,94.95,3.017872222222231,68.17065416666654,0.03589818544848159
15,2000,1990,10,0,96,94.69999999999999,0.0,94.69999999999999,3.3675750000000124,67.59975763888843,0.035691529904376164
16,2000,1983,17,0,130,92.65,0.0,92.65,4.597011111111131,69.47409166666631,0.03749276398632828
17,2000,1984,16,0,110,93.7,0.0,93.7,3.6057722222222344,68.6905999999998,0.03665453575240117
18,2000,1985,15,0,102,94.15,0.0,94.15,3.7710333333333304,68.35982291666664,0.036303676535670015
19,2000,1981,19,0,106,93.75,0.0,93.75,3.7827638888888986,68.18687638888858,0.036366334074073914
20,2000,1990,10,0,99,94.55,0.0,94.55,3.0684722222222307,67.21266250000005,0.03554344923320997
21,2000,1986,14,0,109,93.85,0.0,93.85,3.7084055555555837,67.9364027777775,0.03619414106434604
22,2000,1991,9,0,101,94.5,0.0,94.5,3.524333333333338,67.87091597222256,0.03591053755144051
23,2000,1996,4,0,113,94.15,0.0,94.15,4.460263888888901,68.22957916666668,0.03623450832005665
24,2000,1997,3,0,90,95.35,0.0,95.35,3.422808333333352,68.72922708333324,0.03604049663520359
25,2000,1984,16,0,115,93.45,0.0,93.45,4.915547222222223,69.17640208333307,0.037012521178883394
26,2000,1982,18,0,132,92.5,0.0,92.5,4.374511111111143,68.8507124999999,0.0372166013513513
27,2000,1986,14,0,97,94.45,0.0,94.45,3.332675000000016,67.39654305555521,0.035678424063290214
28,2000,1988,12,0,90,94.89999999999999,0.0,94.89999999999999,3.4546694444444497,67.96979583333336,0.03581127283105024
29,2000,1984,16,0,114,93.5,0.0,93.5,4.122324999999983,68.73558055555533,0.036756994949494824
