Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,1000,0,0,951,4.9,0.0,4.9,20.356649999999995,23.83934722222215,0.48651729024943163
1,1000,1000,0,0,935,6.5,0.0,6.5,20.635400000000004,25.177602777777906,0.387347735042737
2,1000,1000,0,0,952,4.8,0.0,4.8,20.587166666666672,23.703877777777898,0.4938307870370395
3,1000,1000,0,0,933,6.7,0.0,6.7,21.076333333333338,25.8595305555558,0.3859631426202358
4,1000,1000,0,0,940,6.0,0.0,6.0,20.916249999999987,25.27323333333334,0.42122055555555565
5,1000,1000,0,0,940,6.0,0.0,6.0,20.03056666666665,24.075947222222325,0.4012657870370388
6,1000,999,1,0,943,5.6000000000000005,0.0,5.6000000000000005,20.96443333333334,24.91095833333337,0.44483854166666725
7,1000,1000,0,0,941,5.8999999999999995,0.0,5.8999999999999995,20.77421666666667,25.000838888889138,0.42374303201507013
8,1000,1000,0,0,962,3.8,0.0,3.8,20.099516666666663,22.88219166666643,0.602162938596485
9,1000,1000,0,0,943,5.7,0.0,5.7,20.95318333333333,25.064916666666637,0.4397353801169585
10,1000,1000,0,0,961,3.9,0.0,3.9,20.40658333333332,23.177950000000287,0.5943064102564177
11,1000,1000,0,0,938,6.2,0.0,6.2,19.820649999999997,24.013449999999995,0.3873137096774193
12,1000,1000,0,0,943,5.7,0.0,5.7,19.88814999999999,24.100611111111114,0.4228177387914231
13,1000,1000,0,0,945,5.5,0.0,5.5,21.618100000000002,25.292552777777683,0.45986459595959417
14,1000,1000,0,0,948,5.2,0.0,5.2,21.14826666666666,24.863172222222122,0.4781379273504254
15,1000,1000,0,0,942,5.800000000000001,0.0,5.800000000000001,21.17348333333333,25.546072222222154,0.4404495210727957
16,1000,1000,0,0,952,4.8,0.0,4.8,21.91084999999998,25.289230555555488,0.526858969907406
17,1000,1000,0,0,954,4.6,0.0,4.6,21.537566666666677,24.743736111110856,0.5379073067632795
18,1000,1000,0,0,934,6.6000000000000005,0.0,6.6000000000000005,20.65641666666666,25.328324999999847,0.3837624999999977
19,1000,1000,0,0,955,4.5,0.0,4.5,21.42708333333334,24.448080555555254,0.5432906790123391
20,1000,998,2,0,950,4.8,0.0,4.8,20.063883333333333,23.482797222222256,0.4892249421296303
21,1000,1000,0,0,934,6.6000000000000005,0.0,6.6000000000000005,19.954149999999988,24.441377777777866,0.370323905723907
22,1000,1000,0,0,946,5.4,0.0,5.4,19.991683333333324,24.02716944444438,0.44494758230452547
23,1000,1000,0,0,941,5.8999999999999995,0.0,5.8999999999999995,19.630983333333347,23.76596388888909,0.4028129472693067
24,1000,1000,0,0,942,5.800000000000001,0.0,5.800000000000001,19.188016666666666,23.1468333333331,0.39908333333332924
25,1000,1000,0,0,942,5.800000000000001,0.0,5.800000000000001,19.805833333333343,23.54199999999989,0.405896551724136
26,1000,1000,0,0,942,5.800000000000001,0.0,5.800000000000001,22.14201666666667,26.543252777777898,0.45764228927203265
27,1000,999,1,0,937,6.2,0.0,6.2,20.371916666666657,24.694913888888827,0.39830506272401334
28,1000,1000,0,0,921,7.9,0.0,7.9,20.621183333333327,26.05554722222252,0.3298170534458547
29,1000,1000,0,0,953,4.7,0.0,4.7,20.6771,23.857580555555728,0.5076080969267176
