Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,2000,0,0,1948,2.6,0.0,2.6,21.69447777777778,23.009664583333347,0.4424935496794875
1,2000,2000,0,0,1963,1.8499999999999999,0.0,1.8499999999999999,21.82040972222222,22.78407777777775,0.6157858858858851
2,2000,2000,0,0,1956,2.1999999999999997,0.0,2.1999999999999997,21.627797222222235,22.828977777777922,0.5188404040404074
3,2000,2000,0,0,1947,2.65,0.0,2.65,20.69095833333333,22.084054166666736,0.41668026729559876
4,2000,2000,0,0,1934,3.3000000000000003,0.0,3.3000000000000003,21.855608333333336,23.559262499999896,0.35695852272727113
5,2000,2000,0,0,1946,2.7,0.0,2.7,21.276737499999996,22.66654513888875,0.4197508359053473
6,2000,2000,0,0,1952,2.4,0.0,2.4,21.867665277777785,22.972526388888923,0.4785942997685192
7,2000,2000,0,0,1934,3.3000000000000003,0.0,3.3000000000000003,21.24476250000001,23.30141597222228,0.3530517571548831
8,2000,2000,0,0,1932,3.4000000000000004,0.0,3.4000000000000004,21.872665277777767,23.722890972222356,0.3488660437091523
9,2000,2000,0,0,1937,3.15,0.0,3.15,22.35833472222222,23.949959027777595,0.3801580798059936
10,2000,2000,0,0,1960,2.0,0.0,2.0,20.516484722222216,21.540337499999776,0.5385084374999943
11,2000,2000,0,0,1942,2.9000000000000004,0.0,2.9000000000000004,21.932352777777776,23.519198611111545,0.4055034243295093
12,2000,2000,0,0,1928,3.5999999999999996,0.0,3.5999999999999996,22.062334722222225,23.82969097222253,0.33096793016975734
13,2000,2000,0,0,1945,2.75,0.0,2.75,21.801559722222226,23.326875694444844,0.42412501262626984
14,2000,2000,0,0,1942,2.9000000000000004,0.0,2.9000000000000004,22.484975000000002,23.88751319444485,0.41185367576629045
15,2000,2000,0,0,1934,3.3000000000000003,0.0,3.3000000000000003,22.3386875,23.857916666666824,0.36148358585858825
16,2000,2000,0,0,1944,2.8000000000000003,0.0,2.8000000000000003,21.712145833333317,22.999282638889035,0.41070147569444704
17,2000,2000,0,0,1919,4.05,0.0,4.05,21.76896250000001,24.4992076388892,0.30245935356653336
18,2000,2000,0,0,1952,2.4,0.0,2.4,20.770218055555567,22.002966666666794,0.4583951388888915
19,2000,2000,0,0,1940,3.0,0.0,3.0,22.71600555555556,24.265822222222205,0.4044303703703701
20,2000,2000,0,0,1943,2.85,0.0,2.85,21.6281138888889,22.933357638889117,0.40233960769980914
21,2000,2000,0,0,1940,3.0,0.0,3.0,22.416976388888884,24.06525555555556,0.4010875925925927
22,2000,2000,0,0,1941,2.9499999999999997,0.0,2.9499999999999997,22.453112499999996,23.927448611110837,0.4055499764595058
23,2000,2000,0,0,1954,2.3,0.0,2.3,21.31852499999999,22.64239652777769,0.49222601147342804
24,2000,2000,0,0,1936,3.2,0.0,3.2,21.680731944444442,23.138802083333417,0.36154378255208464
25,2000,2000,0,0,1930,3.5000000000000004,0.0,3.5000000000000004,21.48795972222223,23.594276388888893,0.33706109126984124
26,2000,2000,0,0,1918,4.1000000000000005,0.0,4.1000000000000005,21.438561111111117,23.874910416667134,0.2911574441056967
27,2000,2000,0,0,1941,2.9499999999999997,0.0,2.9499999999999997,21.750458333333327,23.469941666666564,0.39779562146892483
28,2000,2000,0,0,1931,3.45,0.0,3.45,22.036522222222217,23.66327638888908,0.34294603462158085
29,2000,2000,0,0,1935,3.25,0.0,3.25,21.54667222222222,23.244445138889354,0.3576068482906055
