id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,7.0,BESTEFFORT,MISSED,cpu,0.0,"{'cpu': 1.64, 'gpu': 0.154, 'CLOUD': 0.122}",12.052,inf,4.0,6.0
2,TT2,162.0,BESTEFFORT,COMPLETED,cpu,0.696,"{'cpu': 10.959, 'gpu': 1.305, 'CLOUD': 1.045}",1.093,12.052,15.696,23.195999999999998
3,TT2,120.0,BESTEFFORT,COMPLETED,gpu,1.093,"{'cpu': 10.961, 'gpu': 1.279, 'CLOUD': 1.054}",6.635,7.914,16.093,23.593
4,TT1,103.0,BESTEFFORT,COMPLETED,gpu,1.413,"{'cpu': 2.705, 'gpu': 0.256, 'CLOUD': 0.125}",3.571,3.827,5.413,7.413
5,TT2,126.0,BESTEFFORT,COMPLETED,gpu,2.695,"{'cpu': 10.277, 'gpu': 1.369, 'CLOUD': 1.199}",7.914,9.283,17.695,25.195
6,TT2,167.0,BESTEFFORT,COMPLETED,gpu,3.571,"{'cpu': 13.396, 'gpu': 1.163, 'CLOUD': 1.022}",9.283,10.446,18.571,26.071
7,TT2,82.0,BESTEFFORT,COMPLETED,gpu,4.046,"{'cpu': 14.906, 'gpu': 1.363, 'CLOUD': 1.079}",10.446,11.809,19.046,26.546
8,TT2,128.0,BESTEFFORT,COMPLETED,gpu,5.397,"{'cpu': 12.019, 'gpu': 1.186, 'CLOUD': 1.169}",11.809,12.995,20.397,27.897
9,TT1,498.0,BESTEFFORT,MISSED,cpu,5.883,"{'cpu': 2.357, 'gpu': 0.108, 'CLOUD': 0.114}",12.449,inf,9.883,11.883
10,TT2,190.0,BESTEFFORT,COMPLETED,gpu,6.025,"{'cpu': 12.435, 'gpu': 1.201, 'CLOUD': 1.096}",12.995,14.196,21.025,28.525
11,TT1,126.0,BESTEFFORT,MISSED,cpu,6.296,"{'cpu': 1.952, 'gpu': 0.231, 'CLOUD': 0.13}",12.449,inf,10.296,12.296
12,TT1,49.0,BESTEFFORT,MISSED,gpu,6.4,"{'cpu': 1.276, 'gpu': 0.234, 'CLOUD': 0.102}",14.196,inf,10.4,12.4
13,TT2,352.0,BESTEFFORT,XCOMPLETED,cpu,6.635,"{'cpu': 14.946, 'gpu': 1.385, 'CLOUD': 1.015}",12.449,27.395,21.634999999999998,29.134999999999998
14,TT2,125.0,BESTEFFORT,MISSED,cpu,6.674,"{'cpu': 10.801, 'gpu': 1.203, 'CLOUD': 1.079}",27.395,inf,21.674,29.174
15,TT2,68.0,BESTEFFORT,COMPLETED,gpu,7.963,"{'cpu': 14.541, 'gpu': 1.043, 'CLOUD': 1.163}",14.632,15.674999999999999,22.963,30.463
16,TT1,157.0,BESTEFFORT,MISSED,gpu,8.277,"{'cpu': 2.278, 'gpu': 0.197, 'CLOUD': 0.179}",14.196,inf,12.277,14.277
17,TT1,28.0,BESTEFFORT,XCOMPLETED,gpu,9.114,"{'cpu': 2.029, 'gpu': 0.133, 'CLOUD': 0.13}",14.277,14.41,13.114,15.114
18,TT1,49.0,BESTEFFORT,XCOMPLETED,gpu,9.572,"{'cpu': 2.222, 'gpu': 0.222, 'CLOUD': 0.155}",14.41,14.632,13.572,15.572
19,TT2,104.0,BESTEFFORT,COMPLETED,gpu,9.629,"{'cpu': 13.685, 'gpu': 1.391, 'CLOUD': 1.131}",23.119999999999997,24.510999999999996,24.628999999999998,32.129
20,TT2,127.0,BESTEFFORT,COMPLETED,gpu,9.797,"{'cpu': 11.819, 'gpu': 1.294, 'CLOUD': 1.179}",15.674999999999999,16.968999999999998,24.797,32.297
21,TT2,45.0,BESTEFFORT,COMPLETED,gpu,10.169,"{'cpu': 13.491, 'gpu': 1.468, 'CLOUD': 1.071}",16.968999999999998,18.436999999999998,25.169,32.669
22,TT1,387.0,BESTEFFORT,MISSED,gpu,10.751,"{'cpu': 1.818, 'gpu': 0.13, 'CLOUD': 0.149}",18.436999999999998,inf,14.751,16.750999999999998
23,TT2,146.0,BESTEFFORT,COMPLETED,gpu,10.966,"{'cpu': 14.792, 'gpu': 1.004, 'CLOUD': 1.179}",18.436999999999998,19.441,25.966,33.466
24,TT2,175.0,BESTEFFORT,COMPLETED,gpu,11.165,"{'cpu': 12.293, 'gpu': 1.17, 'CLOUD': 1.053}",19.441,20.610999999999997,26.165,33.665
25,TT2,62.0,BESTEFFORT,COMPLETED,gpu,11.264,"{'cpu': 10.054, 'gpu': 1.174, 'CLOUD': 1.177}",20.610999999999997,21.784999999999997,26.264,33.763999999999996
26,TT1,44.0,BESTEFFORT,MISSED,gpu,11.695,"{'cpu': 2.318, 'gpu': 0.134, 'CLOUD': 0.182}",21.784999999999997,inf,15.695,17.695
27,TT2,152.0,BESTEFFORT,COMPLETED,gpu,11.852,"{'cpu': 13.139, 'gpu': 1.335, 'CLOUD': 1.147}",21.784999999999997,23.119999999999997,26.852,34.352000000000004
28,TT2,178.0,BESTEFFORT,COMPLETED,gpu,12.089,"{'cpu': 13.066, 'gpu': 1.203, 'CLOUD': 1.091}",24.510999999999996,25.713999999999995,27.089,34.589
29,TT2,73.0,BESTEFFORT,COMPLETED,gpu,12.13,"{'cpu': 12.259, 'gpu': 1.364, 'CLOUD': 1.107}",25.713999999999995,27.077999999999996,27.130000000000003,34.63
30,TT2,102.0,BESTEFFORT,XCOMPLETED,gpu,12.188,"{'cpu': 15.04, 'gpu': 1.244, 'CLOUD': 1.113}",28.466999999999995,29.710999999999995,27.188000000000002,34.688
31,TT2,183.0,BESTEFFORT,XCOMPLETED,gpu,12.2,"{'cpu': 13.913, 'gpu': 1.389, 'CLOUD': 1.044}",27.077999999999996,28.466999999999995,27.2,34.7
32,TT1,379.0,BESTEFFORT,MISSED,cpu,12.449,"{'cpu': 1.898, 'gpu': 0.116, 'CLOUD': 0.178}",29.174,inf,16.448999999999998,18.448999999999998
33,TT2,207.0,BESTEFFORT,XCOMPLETED,gpu,13.097,"{'cpu': 10.944, 'gpu': 1.144, 'CLOUD': 1.12}",29.710999999999995,30.854999999999993,28.097,35.597
34,TT2,118.0,BESTEFFORT,MISSED,cpu,13.195,"{'cpu': 12.56, 'gpu': 1.072, 'CLOUD': 1.097}",29.174,inf,28.195,35.695
35,TT2,134.0,BESTEFFORT,XCOMPLETED,gpu,13.427,"{'cpu': 12.264, 'gpu': 1.198, 'CLOUD': 1.147}",30.854999999999993,32.05299999999999,28.427,35.927
36,TT1,126.0,BESTEFFORT,MISSED,cpu,13.712,"{'cpu': 1.705, 'gpu': 0.204, 'CLOUD': 0.189}",35.695,inf,17.712,19.712
37,TT2,228.0,BESTEFFORT,XCOMPLETED,gpu,14.411,"{'cpu': 14.164, 'gpu': 1.231, 'CLOUD': 1.123}",33.55299999999999,34.78399999999999,29.411,36.911
38,TT2,105.0,BESTEFFORT,XCOMPLETED,gpu,14.808,"{'cpu': 14.515, 'gpu': 1.5, 'CLOUD': 1.1}",32.05299999999999,33.55299999999999,29.808,37.308
39,TT2,140.0,BESTEFFORT,XCOMPLETED,gpu,15.023,"{'cpu': 14.229, 'gpu': 1.452, 'CLOUD': 1.144}",35.525,36.977,30.023,37.522999999999996
40,TT1,379.0,BESTEFFORT,MISSED,gpu,15.511,"{'cpu': 2.118, 'gpu': 0.194, 'CLOUD': 0.104}",34.78399999999999,inf,19.511,21.511
41,TT1,7.0,BESTEFFORT,MISSED,cpu,16.113,"{'cpu': 1.686, 'gpu': 0.261, 'CLOUD': 0.135}",35.695,inf,20.113,22.113
42,TT2,76.0,BESTEFFORT,XCOMPLETED,gpu,16.532,"{'cpu': 11.271, 'gpu': 1.174, 'CLOUD': 1.09}",36.977,38.150999999999996,31.532,39.032
43,TT2,174.0,BESTEFFORT,MISSED,cpu,16.59,"{'cpu': 14.593, 'gpu': 1.498, 'CLOUD': 1.135}",35.695,inf,31.59,39.09
44,TT1,146.0,BESTEFFORT,MISSED,cpu,16.657,"{'cpu': 2.461, 'gpu': 0.221, 'CLOUD': 0.182}",35.695,inf,20.657,22.657
45,TT2,162.0,BESTEFFORT,MISSED,gpu,16.999,"{'cpu': 11.094, 'gpu': 1.457, 'CLOUD': 1.189}",38.150999999999996,inf,31.999,39.498999999999995
46,TT1,6.0,BESTEFFORT,MISSED,cpu,17.472,"{'cpu': 1.643, 'gpu': 0.238, 'CLOUD': 0.181}",39.09,inf,21.472,23.472
47,TT2,141.0,BESTEFFORT,MISSED,cpu,17.546,"{'cpu': 11.244, 'gpu': 1.234, 'CLOUD': 1.143}",39.09,inf,32.546,40.046
48,TT1,49.0,BESTEFFORT,MISSED,gpu,17.697,"{'cpu': 2.233, 'gpu': 0.172, 'CLOUD': 0.114}",39.498999999999995,inf,21.697,23.697
49,TT1,6.0,BESTEFFORT,MISSED,cpu,17.971,"{'cpu': 1.78, 'gpu': 0.209, 'CLOUD': 0.144}",39.09,inf,21.971,23.971
50,TT1,59.0,BESTEFFORT,MISSED,cpu,18.202,"{'cpu': 2.194, 'gpu': 0.201, 'CLOUD': 0.165}",39.09,inf,22.202,24.202
51,TT2,120.0,BESTEFFORT,MISSED,cpu,18.309,"{'cpu': 13.094, 'gpu': 1.258, 'CLOUD': 1.031}",40.046,inf,33.309,40.809
52,TT1,7.0,BESTEFFORT,MISSED,cpu,18.33,"{'cpu': 1.694, 'gpu': 0.126, 'CLOUD': 0.184}",40.046,inf,22.33,24.33
53,TT1,559.0,BESTEFFORT,MISSED,gpu,18.56,"{'cpu': 2.395, 'gpu': 0.176, 'CLOUD': 0.199}",39.498999999999995,inf,22.56,24.56
54,TT1,44.0,BESTEFFORT,MISSED,gpu,18.823,"{'cpu': 2.278, 'gpu': 0.168, 'CLOUD': 0.162}",39.498999999999995,inf,22.823,24.823
55,TT2,74.0,BESTEFFORT,MISSED,cpu,19.282,"{'cpu': 10.054, 'gpu': 1.158, 'CLOUD': 1.048}",40.809,inf,34.282,41.782
56,TT1,120.0,BESTEFFORT,MISSED,cpu,19.342,"{'cpu': 2.159, 'gpu': 0.244, 'CLOUD': 0.154}",40.809,inf,23.342,25.342
57,TT1,6.0,BESTEFFORT,MISSED,gpu,19.521,"{'cpu': 2.681, 'gpu': 0.136, 'CLOUD': 0.109}",40.098,inf,23.521,25.521
58,TT1,13.0,BESTEFFORT,MISSED,gpu,19.858,"{'cpu': 1.487, 'gpu': 0.193, 'CLOUD': 0.134}",40.098,inf,23.858,25.858
59,TT2,158.0,BESTEFFORT,MISSED,cpu,20.077,"{'cpu': 10.319, 'gpu': 1.187, 'CLOUD': 1.0}",41.782,inf,35.077,42.577
60,TT1,169.0,BESTEFFORT,MISSED,cpu,20.092,"{'cpu': 2.663, 'gpu': 0.176, 'CLOUD': 0.148}",41.782,inf,24.092,26.092
61,TT2,135.0,BESTEFFORT,MISSED,cpu,20.199,"{'cpu': 13.457, 'gpu': 1.098, 'CLOUD': 1.022}",42.577,inf,35.199,42.699
62,TT1,49.0,BESTEFFORT,MISSED,cpu,20.346,"{'cpu': 1.973, 'gpu': 0.253, 'CLOUD': 0.143}",42.577,inf,24.346,26.346
63,TT2,79.0,BESTEFFORT,MISSED,cpu,20.4,"{'cpu': 11.78, 'gpu': 1.375, 'CLOUD': 1.02}",42.699,inf,35.4,42.9
64,TT1,498.0,BESTEFFORT,MISSED,cpu,20.553,"{'cpu': 1.429, 'gpu': 0.139, 'CLOUD': 0.151}",42.699,inf,24.553,26.553
65,TT1,447.0,BESTEFFORT,MISSED,gpu,20.908,"{'cpu': 1.045, 'gpu': 0.227, 'CLOUD': 0.11}",42.595,inf,24.908,26.908
66,TT1,214.0,BESTEFFORT,MISSED,gpu,21.02,"{'cpu': 1.112, 'gpu': 0.219, 'CLOUD': 0.108}",42.595,inf,25.02,27.02
67,TT1,512.0,BESTEFFORT,MISSED,gpu,21.112,"{'cpu': 2.353, 'gpu': 0.229, 'CLOUD': 0.105}",42.595,inf,25.112,27.112
68,TT1,28.0,BESTEFFORT,MISSED,gpu,21.159,"{'cpu': 2.357, 'gpu': 0.224, 'CLOUD': 0.127}",42.595,inf,25.159,27.159
69,TT1,6.0,BESTEFFORT,MISSED,gpu,21.303,"{'cpu': 1.861, 'gpu': 0.137, 'CLOUD': 0.154}",42.595,inf,25.303,27.303
70,TT1,157.0,BESTEFFORT,MISSED,gpu,21.534,"{'cpu': 2.493, 'gpu': 0.113, 'CLOUD': 0.113}",42.595,inf,25.534,27.534
71,TT2,157.0,BESTEFFORT,MISSED,cpu,21.682,"{'cpu': 14.965, 'gpu': 1.456, 'CLOUD': 1.052}",42.9,inf,36.682,44.182
72,TT2,170.0,BESTEFFORT,MISSED,cpu,21.819,"{'cpu': 10.536, 'gpu': 1.49, 'CLOUD': 1.088}",44.182,inf,36.819,44.319
73,TT2,208.0,BESTEFFORT,MISSED,cpu,22.117,"{'cpu': 11.798, 'gpu': 1.148, 'CLOUD': 1.044}",44.319,inf,37.117000000000004,44.617000000000004
74,TT2,170.0,BESTEFFORT,MISSED,cpu,22.335,"{'cpu': 12.923, 'gpu': 1.182, 'CLOUD': 1.002}",44.617000000000004,inf,37.335,44.835
75,TT2,358.0,BESTEFFORT,MISSED,cpu,22.517,"{'cpu': 12.219, 'gpu': 1.416, 'CLOUD': 1.006}",44.835,inf,37.516999999999996,45.016999999999996
76,TT1,7.0,BESTEFFORT,MISSED,cpu,22.581,"{'cpu': 1.183, 'gpu': 0.201, 'CLOUD': 0.178}",44.835,inf,26.581,28.581
77,TT2,106.0,BESTEFFORT,MISSED,cpu,22.742,"{'cpu': 13.217, 'gpu': 1.487, 'CLOUD': 1.024}",45.016999999999996,inf,37.742000000000004,45.242000000000004
78,TT2,200.0,BESTEFFORT,MISSED,cpu,22.824,"{'cpu': 12.739, 'gpu': 1.13, 'CLOUD': 1.128}",45.242000000000004,inf,37.824,45.324
79,TT2,128.0,BESTEFFORT,MISSED,cpu,22.996,"{'cpu': 12.652, 'gpu': 1.162, 'CLOUD': 1.061}",45.324,inf,37.995999999999995,45.495999999999995
80,TT1,30.0,BESTEFFORT,MISSED,cpu,23.052,"{'cpu': 2.069, 'gpu': 0.191, 'CLOUD': 0.187}",45.324,inf,27.052,29.052
81,TT2,221.0,BESTEFFORT,MISSED,cpu,23.248,"{'cpu': 13.312, 'gpu': 1.304, 'CLOUD': 1.066}",45.495999999999995,inf,38.248000000000005,45.748000000000005
82,TT1,59.0,BESTEFFORT,MISSED,cpu,23.5,"{'cpu': 1.863, 'gpu': 0.215, 'CLOUD': 0.129}",45.495999999999995,inf,27.5,29.5
83,TT1,379.0,BESTEFFORT,MISSED,gpu,23.915,"{'cpu': 1.448, 'gpu': 0.188, 'CLOUD': 0.189}",45.341,inf,27.915,29.915
84,TT1,7.0,BESTEFFORT,MISSED,gpu,24.071,"{'cpu': 2.675, 'gpu': 0.126, 'CLOUD': 0.151}",45.341,inf,28.071,30.071
85,TT1,44.0,BESTEFFORT,MISSED,gpu,24.156,"{'cpu': 2.69, 'gpu': 0.17, 'CLOUD': 0.135}",45.341,inf,28.156,30.156
86,TT1,146.0,BESTEFFORT,MISSED,gpu,24.16,"{'cpu': 1.59, 'gpu': 0.215, 'CLOUD': 0.132}",45.341,inf,28.16,30.16
87,TT2,142.0,BESTEFFORT,MISSED,cpu,24.289,"{'cpu': 10.053, 'gpu': 1.302, 'CLOUD': 1.029}",45.748000000000005,inf,39.289,46.789
88,TT1,120.0,BESTEFFORT,MISSED,cpu,24.4,"{'cpu': 2.506, 'gpu': 0.14, 'CLOUD': 0.113}",45.748000000000005,inf,28.4,30.4
89,TT1,559.0,BESTEFFORT,MISSED,gpu,24.436,"{'cpu': 2.042, 'gpu': 0.175, 'CLOUD': 0.172}",45.581,inf,28.436,30.436
90,TT1,146.0,BESTEFFORT,MISSED,gpu,24.688,"{'cpu': 1.526, 'gpu': 0.177, 'CLOUD': 0.114}",45.581,inf,28.688,30.688
91,TT2,189.0,BESTEFFORT,MISSED,cpu,24.711,"{'cpu': 11.431, 'gpu': 1.345, 'CLOUD': 1.156}",46.789,inf,39.711,47.211
92,TT1,6.0,BESTEFFORT,MISSED,cpu,25.034,"{'cpu': 1.463, 'gpu': 0.191, 'CLOUD': 0.149}",46.789,inf,29.034,31.034
93,TT1,59.0,BESTEFFORT,MISSED,gpu,25.09,"{'cpu': 1.215, 'gpu': 0.197, 'CLOUD': 0.18}",45.82,inf,29.09,31.09
94,TT1,30.0,BESTEFFORT,MISSED,gpu,25.092,"{'cpu': 1.785, 'gpu': 0.127, 'CLOUD': 0.145}",45.82,inf,29.092,31.092
95,TT1,44.0,BESTEFFORT,MISSED,gpu,25.279,"{'cpu': 1.358, 'gpu': 0.191, 'CLOUD': 0.2}",45.82,inf,29.279,31.279
96,TT1,387.0,BESTEFFORT,MISSED,gpu,25.627,"{'cpu': 1.763, 'gpu': 0.22, 'CLOUD': 0.124}",45.82,inf,29.627,31.627
97,TT1,214.0,BESTEFFORT,MISSED,gpu,25.654,"{'cpu': 2.637, 'gpu': 0.175, 'CLOUD': 0.183}",45.82,inf,29.654,31.654
98,TT1,10.0,BESTEFFORT,MISSED,gpu,25.661,"{'cpu': 1.859, 'gpu': 0.247, 'CLOUD': 0.195}",45.82,inf,29.661,31.661
99,TT1,169.0,BESTEFFORT,MISSED,gpu,25.667,"{'cpu': 2.363, 'gpu': 0.142, 'CLOUD': 0.195}",45.82,inf,29.667,31.667
100,TT1,169.0,BESTEFFORT,MISSED,gpu,25.775,"{'cpu': 1.081, 'gpu': 0.219, 'CLOUD': 0.188}",45.82,inf,29.775,31.775
101,TT1,44.0,BESTEFFORT,MISSED,gpu,25.897,"{'cpu': 1.506, 'gpu': 0.137, 'CLOUD': 0.179}",45.82,inf,29.897,31.897
102,TT1,498.0,BESTEFFORT,MISSED,gpu,26.192,"{'cpu': 2.353, 'gpu': 0.162, 'CLOUD': 0.151}",45.82,inf,30.192,32.192
103,TT1,559.0,BESTEFFORT,MISSED,gpu,26.204,"{'cpu': 1.997, 'gpu': 0.25, 'CLOUD': 0.141}",45.82,inf,30.204,32.204
104,TT1,447.0,BESTEFFORT,MISSED,gpu,26.255,"{'cpu': 1.964, 'gpu': 0.249, 'CLOUD': 0.102}",45.82,inf,30.255,32.254999999999995
105,TT1,157.0,BESTEFFORT,MISSED,gpu,26.272,"{'cpu': 2.365, 'gpu': 0.264, 'CLOUD': 0.194}",45.82,inf,30.272,32.272
106,TT1,90.0,BESTEFFORT,MISSED,gpu,26.649,"{'cpu': 1.273, 'gpu': 0.229, 'CLOUD': 0.131}",45.82,inf,30.649,32.649
107,TT1,30.0,BESTEFFORT,MISSED,gpu,26.651,"{'cpu': 2.108, 'gpu': 0.253, 'CLOUD': 0.1}",45.82,inf,30.651,32.650999999999996
108,TT1,559.0,BESTEFFORT,MISSED,gpu,26.851,"{'cpu': 2.093, 'gpu': 0.193, 'CLOUD': 0.191}",45.82,inf,30.851,32.851
109,TT1,59.0,BESTEFFORT,MISSED,gpu,26.903,"{'cpu': 1.211, 'gpu': 0.2, 'CLOUD': 0.17}",45.82,inf,30.903,32.903
