id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,7.0,BESTEFFORT,COMPLETED,cpu,0.0,"{'cpu': 1.464, 'gpu': 0.244, 'CLOUD': 0.131}",0.0,1.464,4.0,6.0
2,TT1,6.0,BESTEFFORT,XCOMPLETED,cpu,0.0,"{'cpu': 2.716, 'gpu': 0.136, 'CLOUD': 0.108}",1.464,4.18,4.0,6.0
3,TT2,166.0,BESTEFFORT,COMPLETED,gpu,1.385,"{'cpu': 10.01, 'gpu': 1.289, 'CLOUD': 1.034}",1.385,2.674,16.385,23.885
4,TT2,88.0,BESTEFFORT,COMPLETED,cpu,2.292,"{'cpu': 10.332, 'gpu': 1.22, 'CLOUD': 1.121}",4.18,14.512,17.292,24.792
5,TT2,45.0,BESTEFFORT,COMPLETED,gpu,2.411,"{'cpu': 11.064, 'gpu': 1.058, 'CLOUD': 1.023}",2.674,3.732,17.411,24.911
6,TT2,134.0,BESTEFFORT,COMPLETED,gpu,2.443,"{'cpu': 14.276, 'gpu': 1.183, 'CLOUD': 1.007}",3.732,4.915,17.443,24.943
7,TT2,63.0,BESTEFFORT,COMPLETED,gpu,3.657,"{'cpu': 12.711, 'gpu': 1.418, 'CLOUD': 1.027}",4.915,6.333,18.657,26.157
8,TT2,62.0,BESTEFFORT,COMPLETED,gpu,3.919,"{'cpu': 14.912, 'gpu': 1.202, 'CLOUD': 1.153}",7.771,8.972999999999999,18.919,26.419
9,TT2,168.0,BESTEFFORT,COMPLETED,gpu,3.964,"{'cpu': 15.039, 'gpu': 1.438, 'CLOUD': 1.087}",6.333,7.771,18.964,26.464
10,TT1,30.0,BESTEFFORT,MISSED,cpu,4.538,"{'cpu': 1.912, 'gpu': 0.124, 'CLOUD': 0.11}",14.512,inf,8.538,10.538
11,TT2,98.0,BESTEFFORT,COMPLETED,gpu,4.592,"{'cpu': 11.244, 'gpu': 1.399, 'CLOUD': 1.169}",11.657999999999998,13.056999999999999,19.592,27.092
12,TT2,186.0,BESTEFFORT,COMPLETED,gpu,5.298,"{'cpu': 12.629, 'gpu': 1.363, 'CLOUD': 1.12}",8.972999999999999,10.335999999999999,20.298000000000002,27.798000000000002
