Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,2000,67,1933,0,23,2.1999999999999997,0.0,2.1999999999999997,1.3172972222222223,2.715963888888875,0.0617264520202017
1,2000,64,1936,0,25,1.95,0.0,1.95,1.4353305555555553,2.593691666666675,0.06650491452991474
2,2000,67,1933,0,26,2.0500000000000003,0.0,2.0500000000000003,1.5354083333333333,2.782224999999926,0.06785914634146159
3,2000,66,1934,0,27,1.95,0.0,1.95,1.5669722222222224,2.684045833333294,0.06882168803418703
4,2000,68,1932,0,27,2.0500000000000003,0.0,2.0500000000000003,1.5175333333333334,2.8453048611110794,0.06939767953929461
5,2000,65,1935,0,19,2.3,0.0,2.3,1.0795833333333333,2.596913888888859,0.056454649758453455
6,2000,64,1936,0,27,1.8499999999999999,0.0,1.8499999999999999,1.520936111111111,2.6698986111111176,0.0721594219219221
7,2000,65,1935,0,25,2.0,0.0,2.0,1.4345944444444445,2.6219861111110276,0.06554965277777569
8,2000,67,1933,0,28,1.95,0.0,1.95,1.5483194444444448,2.6953215277778404,0.06911080840455999
9,2000,68,1932,0,21,2.35,0.0,2.35,1.2070055555555557,2.742254861111203,0.058345848108748995
10,2000,67,1933,0,27,2.0,0.0,2.0,1.553925,2.691495138888917,0.06728737847222294
11,2000,70,1930,0,27,2.15,0.0,2.15,1.5850416666666665,2.9011180555555587,0.067467861757106
12,2000,64,1936,0,26,1.9,0.0,1.9,1.4498694444444447,2.6024756944444665,0.06848620248538069
13,2000,63,1937,0,25,1.9,0.0,1.9,1.3605500000000001,2.582211111111115,0.06795292397660829
14,2000,69,1931,0,28,2.0500000000000003,0.0,2.0500000000000003,1.5812666666666666,2.757307638888872,0.06725140582655784
15,2000,68,1932,0,26,2.1,0.0,2.1,1.5385111111111112,2.7177840277777627,0.06470914351851817
16,2000,66,1934,0,29,1.8499999999999999,0.0,1.8499999999999999,1.6225,2.6693513888889004,0.07214463213213244
17,2000,65,1935,0,23,2.1,0.0,2.1,1.3485388888888887,2.614627777777817,0.06225304232804327
18,2000,64,1936,0,25,1.95,0.0,1.95,1.4574166666666666,2.613555555555548,0.06701424501424483
19,2000,65,1935,0,25,2.0,0.0,2.0,1.3692694444444444,2.6272659722221885,0.06568164930555472
20,2000,63,1937,0,28,1.7500000000000002,0.0,1.7500000000000002,1.5675083333333333,2.5535680555555524,0.07295908730158718
21,2000,66,1934,0,27,1.95,0.0,1.95,1.5387333333333335,2.742009027777688,0.0703079237891715
22,2000,71,1929,0,24,2.35,0.0,2.35,1.3482416666666666,2.9242791666666412,0.062218705673758326
23,2000,68,1932,0,29,1.95,0.0,1.95,1.620825,2.719390277777734,0.06972795584045471
24,2000,69,1931,0,28,2.0500000000000003,0.0,2.0500000000000003,1.6088777777777779,2.7997979166666735,0.0682877540650408
25,2000,66,1934,0,21,2.25,0.0,2.25,1.1585805555555557,2.688696527777792,0.05974881172839538
26,2000,65,1935,0,28,1.8499999999999999,0.0,1.8499999999999999,1.6219361111111108,2.6898916666666914,0.07269977477477543
27,2000,67,1933,0,26,2.0500000000000003,0.0,2.0500000000000003,1.5114277777777783,2.6635006944444264,0.06496343157181525
28,2000,64,1936,0,25,1.95,0.0,1.95,1.4105972222222223,2.6306159722222193,0.06745169159544152
29,2000,65,1935,0,27,1.9,0.0,1.9,1.5848194444444446,2.6691500000000463,0.07024078947368542
