id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT2,117.0,URGENT,COMPLETED,gpu,2.671,"{'cpu': 2.297, 'gpu': 0.098, 'CLOUD': 0.098}",2.671,2.7689999999999997,5.170999999999999,6.420999999999999
2,TT2,151.0,URGENT,COMPLETED,gpu,6.624,"{'cpu': 2.318, 'gpu': 0.102, 'CLOUD': 0.102}",6.624,6.726,9.123999999999999,10.373999999999999
3,TT2,168.0,URGENT,COMPLETED,gpu,9.821,"{'cpu': 2.29, 'gpu': 0.11, 'CLOUD': 0.11}",9.821,9.931,12.321,13.571
4,TT2,149.0,URGENT,COMPLETED,gpu,11.369,"{'cpu': 2.316, 'gpu': 0.105, 'CLOUD': 0.105}",11.369,11.474,13.869,15.119
5,TT2,74.0,URGENT,COMPLETED,gpu,16.261,"{'cpu': 2.286, 'gpu': 0.095, 'CLOUD': 0.095}",16.261,16.355999999999998,18.761,20.011
6,TT2,262.0,URGENT,COMPLETED,gpu,16.365,"{'cpu': 2.313, 'gpu': 0.1, 'CLOUD': 0.1}",16.365,16.465,18.865,20.115
7,TT2,197.0,URGENT,COMPLETED,gpu,19.209,"{'cpu': 2.309, 'gpu': 0.1, 'CLOUD': 0.1}",19.209,19.309,21.709,22.959
8,TT2,91.0,URGENT,COMPLETED,gpu,27.888,"{'cpu': 2.313, 'gpu': 0.105, 'CLOUD': 0.105}",27.888,27.993000000000002,30.388,31.638
9,TT2,115.0,URGENT,COMPLETED,gpu,29.596,"{'cpu': 2.287, 'gpu': 0.097, 'CLOUD': 0.097}",29.596,29.693,32.096000000000004,33.346000000000004
10,TT2,225.0,URGENT,COMPLETED,gpu,30.574,"{'cpu': 2.306, 'gpu': 0.092, 'CLOUD': 0.092}",30.574,30.666,33.074,34.324
11,TT2,73.0,URGENT,COMPLETED,gpu,30.977,"{'cpu': 2.301, 'gpu': 0.101, 'CLOUD': 0.101}",30.977,31.078,33.477000000000004,34.727000000000004
12,TT2,111.0,URGENT,COMPLETED,gpu,32.953,"{'cpu': 2.301, 'gpu': 0.095, 'CLOUD': 0.095}",32.953,33.048,35.453,36.703
13,TT2,121.0,URGENT,COMPLETED,gpu,35.623,"{'cpu': 2.289, 'gpu': 0.101, 'CLOUD': 0.101}",35.623,35.724,38.123,39.373
14,TT2,194.0,URGENT,COMPLETED,gpu,37.504,"{'cpu': 2.311, 'gpu': 0.094, 'CLOUD': 0.094}",37.504,37.598,40.004,41.254
15,TT2,112.0,URGENT,COMPLETED,gpu,38.478,"{'cpu': 2.304, 'gpu': 0.104, 'CLOUD': 0.104}",38.478,38.582,40.978,42.228
