id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,103.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 2.653, 'gpu': 0.22, 'CLOUD': 0.056}",0.0,0.22,4.0,6.0
2,TT1,7.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 1.293, 'gpu': 0.195, 'CLOUD': 0.058}",0.22,0.41500000000000004,4.0,6.0
3,TT2,141.0,BESTEFFORT,COMPLETED,gpu,0.295,"{'cpu': 10.584, 'gpu': 1.375, 'CLOUD': 0.14}",0.41500000000000004,1.79,3.795,5.545
4,TT2,111.0,BESTEFFORT,COMPLETED,gpu,0.922,"{'cpu': 12.594, 'gpu': 1.028, 'CLOUD': 0.123}",1.79,2.818,4.422,6.172
5,TT2,166.0,BESTEFFORT,MISSED,cpu,0.982,"{'cpu': 13.303, 'gpu': 1.277, 'CLOUD': 0.172}",0.982,inf,4.482,6.232
6,TT2,129.0,BESTEFFORT,COMPLETED,gpu,3.11,"{'cpu': 10.769, 'gpu': 1.477, 'CLOUD': 0.195}",3.11,4.587,6.609999999999999,8.36
7,TT2,148.0,BESTEFFORT,COMPLETED,gpu,4.531,"{'cpu': 10.912, 'gpu': 1.062, 'CLOUD': 0.113}",4.587,5.649,8.030999999999999,9.780999999999999
8,TT2,174.0,BESTEFFORT,COMPLETED,gpu,4.697,"{'cpu': 10.758, 'gpu': 1.369, 'CLOUD': 0.168}",5.649,7.018,8.197,9.947
9,TT2,131.0,BESTEFFORT,MISSED,cpu,5.528,"{'cpu': 12.789, 'gpu': 1.089, 'CLOUD': 0.119}",6.232,inf,9.027999999999999,10.777999999999999
10,TT2,145.0,BESTEFFORT,COMPLETED,gpu,5.612,"{'cpu': 11.573, 'gpu': 1.369, 'CLOUD': 0.163}",7.018,8.387,9.112,10.862
11,TT2,272.0,BESTEFFORT,MISSED,cpu,6.991,"{'cpu': 13.854, 'gpu': 1.389, 'CLOUD': 0.149}",10.777999999999999,inf,10.491,12.241
12,TT2,205.0,BESTEFFORT,COMPLETED,gpu,9.734,"{'cpu': 14.859, 'gpu': 1.161, 'CLOUD': 0.107}",9.734,10.895,13.234,14.984
13,TT2,186.0,BESTEFFORT,COMPLETED,gpu,10.734,"{'cpu': 13.299, 'gpu': 1.18, 'CLOUD': 0.179}",10.895,12.075,14.234,15.984
14,TT1,44.0,BESTEFFORT,COMPLETED,gpu,15.775,"{'cpu': 2.18, 'gpu': 0.171, 'CLOUD': 0.052}",15.775,15.946,19.775,21.775
15,TT2,142.0,BESTEFFORT,COMPLETED,gpu,15.967,"{'cpu': 11.658, 'gpu': 1.055, 'CLOUD': 0.129}",15.967,17.022000000000002,19.467,21.217
16,TT2,182.0,BESTEFFORT,COMPLETED,gpu,15.991,"{'cpu': 12.591, 'gpu': 1.363, 'CLOUD': 0.196}",17.022000000000002,18.385,19.491,21.241
17,TT2,68.0,BESTEFFORT,COMPLETED,gpu,20.986,"{'cpu': 14.023, 'gpu': 1.382, 'CLOUD': 0.114}",20.986,22.368000000000002,24.486,26.236
18,TT1,387.0,BESTEFFORT,COMPLETED,gpu,21.4,"{'cpu': 2.879, 'gpu': 0.185, 'CLOUD': 0.058}",22.368000000000002,22.553,25.4,27.4
19,TT2,248.0,BESTEFFORT,COMPLETED,gpu,22.402,"{'cpu': 13.648, 'gpu': 1.197, 'CLOUD': 0.122}",22.553,23.75,25.902,27.652
20,TT2,146.0,BESTEFFORT,COMPLETED,gpu,23.251,"{'cpu': 10.71, 'gpu': 1.128, 'CLOUD': 0.153}",23.75,24.878,26.751,28.501
21,TT2,109.0,BESTEFFORT,COMPLETED,gpu,25.102,"{'cpu': 11.816, 'gpu': 1.346, 'CLOUD': 0.166}",25.102,26.448,28.602,30.352
22,TT2,116.0,BESTEFFORT,COMPLETED,gpu,26.253,"{'cpu': 12.821, 'gpu': 1.103, 'CLOUD': 0.165}",26.448,27.551000000000002,29.753,31.503
23,TT1,498.0,BESTEFFORT,COMPLETED,gpu,27.511,"{'cpu': 1.844, 'gpu': 0.116, 'CLOUD': 0.051}",27.551000000000002,27.667,31.511,33.510999999999996
24,TT2,64.0,BESTEFFORT,COMPLETED,gpu,27.619,"{'cpu': 10.207, 'gpu': 1.073, 'CLOUD': 0.197}",27.667,28.740000000000002,31.119,32.869
25,TT2,185.0,BESTEFFORT,COMPLETED,gpu,27.687,"{'cpu': 14.249, 'gpu': 1.265, 'CLOUD': 0.109}",28.740000000000002,30.005000000000003,31.187,32.937
26,TT1,7.0,BESTEFFORT,COMPLETED,cpu,28.524,"{'cpu': 1.719, 'gpu': 0.279, 'CLOUD': 0.055}",28.524,30.243000000000002,32.524,34.524
27,TT2,176.0,BESTEFFORT,COMPLETED,gpu,29.928,"{'cpu': 13.442, 'gpu': 1.453, 'CLOUD': 0.108}",30.005000000000003,31.458000000000002,33.428,35.178
28,TT2,121.0,BESTEFFORT,COMPLETED,gpu,30.156,"{'cpu': 12.351, 'gpu': 1.143, 'CLOUD': 0.128}",31.458000000000002,32.601,33.656,35.406
29,TT2,185.0,BESTEFFORT,MISSED,cpu,30.411,"{'cpu': 13.3, 'gpu': 1.494, 'CLOUD': 0.121}",30.411,inf,33.911,35.661
30,TT2,102.0,BESTEFFORT,COMPLETED,gpu,31.819,"{'cpu': 10.871, 'gpu': 1.06, 'CLOUD': 0.18}",32.601,33.661,35.319,37.069
31,TT2,116.0,BESTEFFORT,COMPLETED,gpu,33.502,"{'cpu': 13.828, 'gpu': 1.006, 'CLOUD': 0.169}",33.661,34.667,37.002,38.752
32,TT1,7.0,BESTEFFORT,COMPLETED,gpu,36.081,"{'cpu': 1.075, 'gpu': 0.151, 'CLOUD': 0.06}",36.081,36.232000000000006,40.081,42.081
33,TT1,169.0,BESTEFFORT,COMPLETED,gpu,36.399,"{'cpu': 1.962, 'gpu': 0.149, 'CLOUD': 0.053}",36.399,36.548,40.399,42.399
34,TT2,113.0,BESTEFFORT,COMPLETED,gpu,37.275,"{'cpu': 14.509, 'gpu': 1.401, 'CLOUD': 0.149}",37.275,38.676,40.775,42.525
35,TT1,387.0,BESTEFFORT,COMPLETED,gpu,37.581,"{'cpu': 1.426, 'gpu': 0.224, 'CLOUD': 0.051}",38.676,38.9,41.581,43.581
36,TT1,120.0,BESTEFFORT,COMPLETED,cpu,37.606,"{'cpu': 1.169, 'gpu': 0.167, 'CLOUD': 0.054}",37.606,38.775,41.606,43.606
37,TT2,101.0,BESTEFFORT,MISSED,cpu,37.942,"{'cpu': 10.952, 'gpu': 1.124, 'CLOUD': 0.198}",38.775,inf,41.442,43.192
38,TT1,6.0,BESTEFFORT,COMPLETED,gpu,40.551,"{'cpu': 2.984, 'gpu': 0.162, 'CLOUD': 0.058}",40.551,40.713,44.551,46.551
39,TT1,512.0,BESTEFFORT,COMPLETED,gpu,40.777,"{'cpu': 2.425, 'gpu': 0.164, 'CLOUD': 0.057}",40.777,40.941,44.777,46.777
40,TT1,7.0,BESTEFFORT,COMPLETED,gpu,41.643,"{'cpu': 1.737, 'gpu': 0.124, 'CLOUD': 0.054}",41.643,41.767,45.643,47.643
41,TT1,512.0,BESTEFFORT,COMPLETED,gpu,42.911,"{'cpu': 2.678, 'gpu': 0.256, 'CLOUD': 0.056}",42.911,43.167,46.911,48.911
42,TT2,92.0,BESTEFFORT,COMPLETED,gpu,44.072,"{'cpu': 11.228, 'gpu': 1.308, 'CLOUD': 0.101}",44.072,45.38,47.572,49.322
43,TT1,126.0,BESTEFFORT,COMPLETED,gpu,46.165,"{'cpu': 2.057, 'gpu': 0.205, 'CLOUD': 0.058}",46.165,46.37,50.165,52.165
44,TT1,7.0,BESTEFFORT,COMPLETED,gpu,47.311,"{'cpu': 2.697, 'gpu': 0.177, 'CLOUD': 0.056}",47.311,47.488,51.311,53.311
45,TT1,169.0,BESTEFFORT,COMPLETED,gpu,47.491,"{'cpu': 2.328, 'gpu': 0.217, 'CLOUD': 0.051}",47.491,47.708,51.491,53.491
46,TT1,10.0,BESTEFFORT,COMPLETED,gpu,48.131,"{'cpu': 2.163, 'gpu': 0.162, 'CLOUD': 0.058}",48.131,48.293,52.131,54.131
47,TT2,281.0,BESTEFFORT,COMPLETED,gpu,48.182,"{'cpu': 13.303, 'gpu': 1.111, 'CLOUD': 0.13}",48.293,49.403999999999996,51.682,53.432
48,TT2,134.0,BESTEFFORT,COMPLETED,gpu,49.352,"{'cpu': 13.958, 'gpu': 1.12, 'CLOUD': 0.122}",49.403999999999996,50.523999999999994,52.852,54.602
49,TT1,7.0,BESTEFFORT,COMPLETED,gpu,51.005,"{'cpu': 2.972, 'gpu': 0.117, 'CLOUD': 0.053}",51.005,51.122,55.005,57.005
50,TT1,30.0,BESTEFFORT,COMPLETED,gpu,51.257,"{'cpu': 1.158, 'gpu': 0.293, 'CLOUD': 0.051}",51.257,51.55,55.257,57.257
51,TT2,24.0,BESTEFFORT,COMPLETED,gpu,51.774,"{'cpu': 11.289, 'gpu': 1.027, 'CLOUD': 0.199}",51.774,52.801,55.274,57.024
52,TT1,49.0,BESTEFFORT,COMPLETED,cpu,51.964,"{'cpu': 1.597, 'gpu': 0.22, 'CLOUD': 0.052}",51.964,53.561,55.964,57.964
