id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,379.0,BESTEFFORT,COMPLETED,gpu,0.118,"{'cpu': 1.464, 'gpu': 0.962, 'CLOUD': 0.962}",0.118,1.08,3.118,4.618
2,TT2,134.0,URGENT,COMPLETED,gpu,0.807,"{'cpu': 2.282, 'gpu': 0.092, 'CLOUD': 0.092}",1.08,1.1720000000000002,3.307,4.557
3,TT1,59.0,BESTEFFORT,COMPLETED,gpu,4.153,"{'cpu': 1.451, 'gpu': 0.981, 'CLOUD': 0.981}",4.153,5.1339999999999995,7.153,8.652999999999999
4,TT2,162.0,URGENT,COMPLETED,gpu,5.067,"{'cpu': 2.279, 'gpu': 0.104, 'CLOUD': 0.104}",5.1339999999999995,5.2379999999999995,7.567,8.817
5,TT1,157.0,BESTEFFORT,COMPLETED,gpu,7.495,"{'cpu': 1.474, 'gpu': 0.984, 'CLOUD': 0.984}",7.495,8.479,10.495000000000001,11.995000000000001
6,TT1,559.0,BESTEFFORT,COMPLETED,gpu,8.191,"{'cpu': 1.445, 'gpu': 0.963, 'CLOUD': 0.963}",8.479,9.441999999999998,11.191,12.691
7,TT2,66.0,URGENT,COMPLETED,gpu,10.449,"{'cpu': 2.306, 'gpu': 0.103, 'CLOUD': 0.103}",10.449,10.552,12.949,14.199
8,TT2,144.0,URGENT,COMPLETED,gpu,11.275,"{'cpu': 2.293, 'gpu': 0.095, 'CLOUD': 0.095}",11.275,11.370000000000001,13.775,15.025
9,TT1,120.0,BESTEFFORT,COMPLETED,gpu,11.576,"{'cpu': 1.455, 'gpu': 0.965, 'CLOUD': 0.965}",11.576,12.541,14.576,16.076
10,TT2,103.0,URGENT,COMPLETED,gpu,12.398,"{'cpu': 2.311, 'gpu': 0.094, 'CLOUD': 0.094}",12.541,12.635,14.898,16.148
11,TT2,296.0,URGENT,COMPLETED,gpu,12.579,"{'cpu': 2.304, 'gpu': 0.102, 'CLOUD': 0.102}",12.635,12.737,15.079,16.329
12,TT2,201.0,URGENT,COMPLETED,gpu,16.288,"{'cpu': 2.287, 'gpu': 0.105, 'CLOUD': 0.105}",16.288,16.393,18.788,20.038
13,TT1,28.0,BESTEFFORT,COMPLETED,gpu,18.605,"{'cpu': 1.458, 'gpu': 0.976, 'CLOUD': 0.976}",18.605,19.581,21.605,23.105
14,TT2,110.0,URGENT,COMPLETED,gpu,18.968,"{'cpu': 2.304, 'gpu': 0.092, 'CLOUD': 0.092}",19.581,19.673,21.468,22.718
15,TT1,13.0,BESTEFFORT,COMPLETED,cpu,19.051,"{'cpu': 1.465, 'gpu': 0.979, 'CLOUD': 0.979}",19.051,20.516,22.051,23.551
16,TT1,44.0,BESTEFFORT,COMPLETED,gpu,21.871,"{'cpu': 1.466, 'gpu': 0.96, 'CLOUD': 0.96}",21.871,22.831,24.871,26.371
17,TT1,214.0,BESTEFFORT,COMPLETED,gpu,22.505,"{'cpu': 1.476, 'gpu': 0.961, 'CLOUD': 0.961}",22.831,23.791999999999998,25.505,27.005
