workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,266,234,0,70,39.2,0.0,39.2,0.10195083333333338,1.7988617500001178,0.009177866071429173
1,500,269,231,0,67,40.400000000000006,0.0,40.400000000000006,0.0737333333333332,1.8187236388886876,0.009003582370736075
2,500,268,232,0,70,39.6,0.0,39.6,0.13019249999999993,1.8253713333332657,0.009219047138046797
3,500,277,223,0,79,39.6,0.0,39.6,0.09910249999999991,1.8141139166666833,0.009162191498316583
4,500,276,224,0,78,39.6,0.0,39.6,0.11581916666666668,1.8201634166666352,0.00919274452861937
5,500,272,228,0,69,40.6,0.0,40.6,0.09827166666666674,1.8432843055556036,0.009080218253968491
6,500,267,233,0,61,41.199999999999996,0.0,41.199999999999996,0.08466833333333325,1.8515509999999873,0.008988111650485377
7,500,286,214,0,82,40.8,0.0,40.8,0.1012166666666667,1.8544981944447338,0.009090677423748694
8,500,273,227,0,68,41.0,0.0,41.0,0.09023249999999992,1.862021444444593,0.009083031436315088
9,500,281,219,0,77,40.8,0.0,40.8,0.1004616666666665,1.8477504166668868,0.009057600081700425
10,500,283,217,0,85,39.6,0.0,39.6,0.11574916666666653,1.8205905555554878,0.009194901795734787
11,500,265,235,0,60,41.0,0.0,41.0,0.08872083333333346,1.842865777777673,0.008989589159891087
12,500,283,217,0,81,40.400000000000006,0.0,40.400000000000006,0.12209833333333323,1.8580133333332682,0.009198085808580532
13,500,273,227,0,76,39.4,0.0,39.4,0.1030533333333334,1.8074230833334957,0.009174736463621807
14,500,271,229,0,73,39.6,0.0,39.6,0.11987416666666673,1.8363638611111672,0.009274564955106908
15,500,259,241,0,66,38.6,0.0,38.6,0.07822333333333321,1.7473808611110304,0.009053786845134873
16,500,286,214,0,86,40.0,0.0,40.0,0.13524833333333341,1.8653089999999306,0.009326544999999655
17,500,268,232,0,62,41.199999999999996,0.0,41.199999999999996,0.07218083333333339,1.8523731111111634,0.008992102481122156
18,500,276,224,0,71,41.0,0.0,41.0,0.08365749999999988,1.862020555555371,0.009083027100270103
19,500,263,237,0,69,38.800000000000004,0.0,38.800000000000004,0.10793250000000006,1.7784526111112469,0.009167281500573436
20,500,266,234,0,62,40.8,0.0,40.8,0.08626583333333324,1.8473143055554988,0.0090554622821348
21,500,274,226,0,75,39.800000000000004,0.0,39.800000000000004,0.11138333333333332,1.8266843611110462,0.009179318397542944
22,500,281,219,0,85,39.2,0.0,39.2,0.15638000000000007,1.8487729722222945,0.009432515164399463
23,500,270,230,0,79,38.2,0.0,38.2,0.1761741666666668,1.8180009444444374,0.009518329552065118
24,500,280,220,0,82,39.6,0.0,39.6,0.1248241666666667,1.843511083333174,0.009310662037036234
25,500,267,233,0,68,39.800000000000004,0.0,39.800000000000004,0.09332333333333324,1.8142634999999105,0.0091169020100498
26,500,276,224,0,66,42.0,0.0,42.0,0.09973499999999982,1.912648666666387,0.009107850793649463
27,500,260,240,0,64,39.2,0.0,39.2,0.07921166666666665,1.764702361111154,0.009003583475056908
28,500,269,231,0,68,40.2,0.0,40.2,0.09990583333333329,1.846914361111186,0.009188628662244708
29,500,271,229,0,77,38.800000000000004,0.0,38.800000000000004,0.11657249999999991,1.7862261388888552,0.009207351231385849
