id,type,size,urgency,status,assigned_machine,arrival_time,execution_time,start_time,completion_time,deadline,extended_deadline
1,TT1,59.0,BESTEFFORT,COMPLETED,gpu,0.0,"{'cpu': 1.068, 'gpu': 0.135, 'CLOUD': 0.102}",0.0,0.135,4.0,6.0
2,TT2,101.0,BESTEFFORT,COMPLETED,gpu,2.47,"{'cpu': 10.921, 'gpu': 1.155, 'CLOUD': 1.099}",2.47,3.625,17.47,24.97
3,TT2,134.0,BESTEFFORT,COMPLETED,gpu,2.554,"{'cpu': 12.303, 'gpu': 1.027, 'CLOUD': 1.029}",3.625,4.652,17.554,25.054
4,TT2,113.0,BESTEFFORT,COMPLETED,cpu,3.115,"{'cpu': 10.492, 'gpu': 1.155, 'CLOUD': 1.03}",3.115,13.607000000000001,18.115000000000002,25.615000000000002
5,TT2,130.0,BESTEFFORT,COMPLETED,gpu,4.343,"{'cpu': 10.669, 'gpu': 1.204, 'CLOUD': 1.054}",4.652,5.856,19.343,26.843
6,TT1,447.0,BESTEFFORT,MISSED,cpu,4.525,"{'cpu': 1.072, 'gpu': 0.135, 'CLOUD': 0.112}",13.607000000000001,inf,8.525,10.525
7,TT2,225.0,BESTEFFORT,COMPLETED,gpu,4.694,"{'cpu': 12.7, 'gpu': 1.191, 'CLOUD': 1.083}",5.856,7.047,19.694,27.194
8,TT1,512.0,BESTEFFORT,COMPLETED,gpu,6.133,"{'cpu': 1.122, 'gpu': 0.12, 'CLOUD': 0.112}",7.047,7.167,10.133,12.133
9,TT1,13.0,BESTEFFORT,COMPLETED,gpu,7.005,"{'cpu': 1.238, 'gpu': 0.119, 'CLOUD': 0.104}",7.167,7.286,11.004999999999999,13.004999999999999
10,TT2,96.0,BESTEFFORT,COMPLETED,gpu,7.166,"{'cpu': 12.299, 'gpu': 1.136, 'CLOUD': 1.009}",7.286,8.421999999999999,22.166,29.666
11,TT2,102.0,BESTEFFORT,COMPLETED,gpu,7.209,"{'cpu': 12.684, 'gpu': 1.252, 'CLOUD': 1.043}",8.421999999999999,9.674,22.209,29.709
12,TT2,79.0,BESTEFFORT,COMPLETED,gpu,9.531,"{'cpu': 11.593, 'gpu': 1.313, 'CLOUD': 1.049}",9.674,10.987,24.531,32.031
13,TT2,100.0,BESTEFFORT,COMPLETED,gpu,9.797,"{'cpu': 10.58, 'gpu': 1.336, 'CLOUD': 1.042}",10.987,12.323,24.797,32.297
14,TT2,168.0,BESTEFFORT,COMPLETED,gpu,10.812,"{'cpu': 11.456, 'gpu': 1.216, 'CLOUD': 1.041}",12.323,13.539,25.811999999999998,33.312
15,TT2,99.0,BESTEFFORT,COMPLETED,gpu,11.705,"{'cpu': 11.192, 'gpu': 1.317, 'CLOUD': 1.094}",13.539,14.856,26.705,34.205
