workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,500,500,0,0,35,93.0,0.0,93.0,0.009075833333333231,0.4630944444453376,0.0009959020310652423
1,500,500,0,0,14,97.2,0.0,97.2,0.0029033333333332695,0.47691113889029824,0.0009812986396919715
2,500,500,0,0,48,90.4,0.0,90.4,0.013881666666666726,0.4593466666660808,0.0010162536873143382
3,500,500,0,0,39,92.2,0.0,92.2,0.010363333333333363,0.46164391666531124,0.0010013967823542542
4,500,500,0,0,34,93.2,0.0,93.2,0.013860000000000053,0.46859077777618136,0.0010055596089617628
5,500,500,0,0,32,93.60000000000001,0.0,93.60000000000001,0.009179999999999968,0.468663194444978,0.0010014170821473888
6,500,500,0,0,35,93.0,0.0,93.0,0.012406666666666552,0.46849427777779057,0.0010075145758662164
7,500,500,0,0,30,94.0,0.0,94.0,0.011964166666666809,0.47427408333352,0.0010090937943266383
8,500,500,0,0,36,92.80000000000001,0.0,92.80000000000001,0.012740000000000199,0.47038897222414056,0.001013769336689958
9,500,500,0,0,58,88.4,0.0,88.4,0.02056333333333337,0.45724908333394626,0.00103450018853834
10,500,500,0,0,32,93.60000000000001,0.0,93.60000000000001,0.008654999999999927,0.466452638889249,0.0009966936728402756
11,500,500,0,0,60,88.0,0.0,88.0,0.01908999999999987,0.4529972222210199,0.001029539141411409
12,500,500,0,0,34,93.2,0.0,93.2,0.011744999999999995,0.4703525833344611,0.0010093403075846804
13,500,500,0,0,53,89.4,0.0,89.4,0.017387499999999816,0.4579289166694313,0.0010244494780076764
14,500,500,0,0,15,97.0,0.0,97.0,0.007277499999999861,0.4807160000003286,0.0009911670103099558
15,500,500,0,0,41,91.8,0.0,91.8,0.013449166666666582,0.46160691666664205,0.0010056795570079348
16,500,500,0,0,18,96.39999999999999,0.0,96.39999999999999,0.00692166666666677,0.47940872222162495,0.0009946239050241184
17,500,500,0,0,16,96.8,0.0,96.8,0.004630833333333347,0.477281444445689,0.0009861186868712582
18,500,500,0,0,43,91.4,0.0,91.4,0.013299999999999982,0.46264425000023846,0.0010123506564556639
19,500,500,0,0,82,83.6,0.0,83.6,0.022330833333333258,0.43779055555692237,0.001047345826691202
20,500,500,0,0,30,94.0,0.0,94.0,0.011877500000000131,0.47181702777795076,0.0010038660165488315
21,500,500,0,0,31,93.8,0.0,93.8,0.010325000000000082,0.4691461944442643,0.001000311715232973
22,500,500,0,0,30,94.0,0.0,94.0,0.008894999999999981,0.46843366666836017,0.000996667375890128
23,500,500,0,0,32,93.60000000000001,0.0,93.60000000000001,0.00938249999999987,0.46644605555620117,0.0009966796058893188
24,500,500,0,0,48,90.4,0.0,90.4,0.016418333333333333,0.459982222221685,0.0010176597836762944
25,500,500,0,0,39,92.2,0.0,92.2,0.011987499999999944,0.46420183333524623,0.0010069454085363258
26,500,500,0,0,31,93.8,0.0,93.8,0.010290833333333372,0.47191388888863406,0.0010062129827049767
27,500,500,0,0,55,89.0,0.0,89.0,0.016792499999999964,0.45413397222248025,0.0010205257802752366
28,500,500,0,0,22,95.6,0.0,95.6,0.009070000000000012,0.4775514444454004,0.00099906159925816
29,500,500,0,0,38,92.4,0.0,92.4,0.011321666666666654,0.46468663888918754,0.0010058152356908821
