Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,55,945,0,34,2.1,0.0,2.1,1.1849166666666666,3.024055555555533,0.1440026455026444
1,1000,66,934,0,47,1.9,0.0,1.9,0.9040166666666669,2.8974138888889542,0.15249546783626078
2,1000,56,944,0,35,2.1,0.0,2.1,0.8092166666666668,2.8840472222222404,0.13733558201058288
3,1000,55,945,0,28,2.7,0.0,2.7,0.4767999999999999,2.926833333333343,0.10840123456790159
4,1000,68,932,0,45,2.3,0.0,2.3,0.9587,3.2462500000000163,0.1411413043478268
5,1000,74,926,0,49,2.5,0.0,2.5,0.3578166666666663,2.799197222222186,0.11196788888888744
6,1000,64,936,0,41,2.3,0.0,2.3,0.6791999999999999,2.706825000000018,0.11768804347826166
7,1000,90,910,0,70,2.0,0.0,2.0,0.8502999999999996,2.938858333333321,0.14694291666666603
8,1000,62,938,0,40,2.1999999999999997,0.0,2.1999999999999997,0.9518333333333338,2.8987305555555696,0.13176047979798047
9,1000,66,934,0,38,2.8000000000000003,0.0,2.8000000000000003,1.0011500000000002,3.176202777777734,0.11343581349206192
10,1000,31,969,0,18,1.3,0.0,1.3,1.3948333333333327,2.76146111111113,0.2124200854700869
11,1000,52,948,0,26,2.6,0.0,2.6,0.7137999999999994,2.884174999999943,0.11092980769230551
12,1000,70,930,0,42,2.8000000000000003,0.0,2.8000000000000003,0.6267999999999998,3.3020194444444333,0.11792926587301546
13,1000,62,938,0,37,2.5,0.0,2.5,0.7412333333333336,2.959524999999994,0.11838099999999976
14,1000,77,923,0,52,2.5,0.0,2.5,0.8263833333333334,3.161441666666667,0.1264576666666667
15,1000,52,948,0,28,2.4,0.0,2.4,0.8273666666666664,3.1282249999999796,0.13034270833333247
16,1000,51,949,0,29,2.1999999999999997,0.0,2.1999999999999997,0.9339166666666667,2.955213888888894,0.13432790404040432
17,1000,68,932,0,41,2.7,0.0,2.7,0.3153333333333334,2.7444944444444426,0.1016479423868312
18,1000,62,938,0,41,2.1,0.0,2.1,0.9194833333333331,2.896197222222238,0.1379141534391542
19,1000,59,941,0,33,2.6,0.0,2.6,0.7717833333333334,2.9615194444444692,0.11390459401709498
20,1000,67,933,0,44,2.3,0.0,2.3,0.8489499999999999,2.9107777777777906,0.12655555555555612
21,1000,76,924,0,53,2.3,0.0,2.3,0.8427999999999994,3.091947222222209,0.13443248792270474
22,1000,60,940,0,39,2.1,0.0,2.1,1.1047833333333335,3.2830583333332712,0.15633611111110815
23,1000,44,956,0,23,2.1,0.0,2.1,0.7042333333333333,2.9819277777777944,0.14199656084656165
24,1000,54,946,0,32,2.1999999999999997,0.0,2.1999999999999997,0.8907499999999999,3.1570833333333175,0.14350378787878715
25,1000,64,936,0,43,2.1,0.0,2.1,0.9711833333333331,3.0026444444444658,0.14298306878306977
26,1000,76,924,0,56,2.0,0.0,2.0,1.0032333333333332,2.9612583333333573,0.14806291666666785
27,1000,69,931,0,42,2.7,0.0,2.7,0.6228333333333339,3.3267833333333288,0.12321419753086402
28,1000,67,933,0,43,2.4,0.0,2.4,0.7801666666666667,2.8881111111110984,0.12033796296296241
29,1000,69,931,0,44,2.5,0.0,2.5,0.6466166666666666,2.923491666666669,0.11693966666666675
