Episode,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,747,253,0,272,47.5,0.0,47.5,15.65266666666665,59.713300000000025,0.12571221052631584
1,1000,786,214,0,261,52.5,0.0,52.5,11.398616666666669,59.01076388888896,0.11240145502645515
2,1000,761,239,0,273,48.8,0.0,48.8,14.98323333333333,59.550138888888725,0.12202897313296869
3,1000,777,223,0,277,50.0,0.0,50.0,15.059649999999994,60.08098611111112,0.12016197222222225
4,1000,745,255,0,287,45.800000000000004,0.0,45.800000000000004,16.013700000000032,58.902161111111006,0.12860733867054802
5,1000,764,236,0,282,48.199999999999996,0.0,48.199999999999996,13.915349999999997,58.11217222222215,0.12056467266021192
6,1000,728,272,0,265,46.300000000000004,0.0,46.300000000000004,15.067316666666668,58.788261111111005,0.12697248620110366
7,1000,785,215,0,275,51.0,0.0,51.0,15.77963333333337,62.76502222222242,0.12306867102396554
8,1000,768,232,0,274,49.4,0.0,49.4,14.235183333333323,57.5846527777777,0.11656812303193868
9,1000,742,258,0,289,45.300000000000004,0.0,45.300000000000004,17.298033333333322,57.56535833333331,0.1270758462104488
10,1000,746,254,0,287,45.9,0.0,45.9,14.426050000000036,57.24663888888885,0.12472034616315655
11,1000,735,265,0,290,44.5,0.0,44.5,14.460716666666668,55.2236833333334,0.12409816479400765
12,1000,774,226,0,264,51.0,0.0,51.0,14.096999999999978,60.99025555555554,0.11958873638344222
13,1000,761,239,0,270,49.1,0.0,49.1,14.096700000000006,58.79867500000018,0.11975290224032623
14,1000,771,229,0,294,47.699999999999996,0.0,47.699999999999996,14.404600000000004,57.85286944444441,0.12128484160260884
15,1000,730,270,0,260,47.0,0.0,47.0,15.003316666666667,56.97789444444453,0.12122956264775432
16,1000,740,260,0,268,47.199999999999996,0.0,47.199999999999996,14.916116666666648,57.931180555555486,0.12273555202448197
17,1000,776,224,0,279,49.7,0.0,49.7,13.776066666666628,59.29899444444436,0.11931387212161843
18,1000,788,212,0,269,51.9,0.0,51.9,13.204783333333307,60.993969444444595,0.11752209912224394
19,1000,746,254,0,277,46.9,0.0,46.9,15.750233333333338,57.80432222222219,0.12325015399194499
20,1000,777,223,0,285,49.2,0.0,49.2,15.47291666666666,60.87832500000009,0.12373643292682947
21,1000,728,272,0,241,48.699999999999996,0.0,48.699999999999996,14.116533333333347,57.842980555555556,0.11877408738307099
22,1000,762,238,0,291,47.099999999999994,0.0,47.099999999999994,14.94858333333334,57.98296944444438,0.12310609223873542
23,1000,720,280,0,271,44.9,0.0,44.9,13.591033333333314,53.3301416666666,0.11877537119524854
24,1000,741,259,0,255,48.6,0.0,48.6,14.076866666666636,58.52409722222216,0.12041995313214435
25,1000,741,259,0,274,46.7,0.0,46.7,14.836066666666662,57.45618888888887,0.12303252438734234
26,1000,765,235,0,268,49.7,0.0,49.7,12.999250000000004,57.90010555555568,0.11649920634920662
27,1000,756,244,0,257,49.9,0.0,49.9,13.508649999999992,56.978366666666645,0.11418510354041411
28,1000,750,250,0,238,51.2,0.0,51.2,12.028199999999993,57.58969722222209,0.11247987738715252
29,1000,748,252,0,271,47.699999999999996,0.0,47.699999999999996,14.353433333333326,58.89515277777786,0.12346992196599132
