workload_id,total_no_of_tasks,mapped,cancelled,URG_missed,BE_missed,Completion%,xCompletion%,totalCompletion%,wasted_energy%,consumed_energy%,energy_per_completion%
0,1000,812,188,0,549,26.3,0.0,26.3,4.342626666666667,7.770910916666585,0.02954718979721135
1,1000,806,194,0,553,25.3,0.0,25.3,4.2706325,7.471126666666677,0.029530144927536278
2,1000,815,185,0,546,26.900000000000002,0.0,26.900000000000002,4.153968333333334,7.620980666666631,0.0283307831474596
3,1000,811,189,0,556,25.5,0.0,25.5,4.66138,7.858473111111413,0.03081754161220162
4,1000,826,174,0,559,26.700000000000003,0.0,26.700000000000003,4.204746666666666,7.808904638888958,0.029246833853516695
5,1000,859,141,0,572,28.7,0.0,28.7,4.298799166666667,8.176845277777886,0.02849075009678706
6,1000,801,199,0,542,25.900000000000002,0.0,25.900000000000002,4.336614166666667,7.7196866111111335,0.029805739811239896
7,1000,822,178,0,558,26.400000000000002,0.0,26.400000000000002,4.358959166666668,7.884592222222435,0.029865879629630433
8,1000,811,189,0,535,27.6,0.0,27.6,4.263928333333332,7.882164638888677,0.028558567532205346
9,1000,831,169,0,572,25.900000000000002,0.0,25.900000000000002,4.457215,7.9048639444444495,0.03052071021021023
10,1000,828,172,0,553,27.500000000000004,0.0,27.500000000000004,4.150168333333333,7.897056861111033,0.028716570404040114
11,1000,820,180,0,559,26.1,0.0,26.1,4.324922500000001,7.793092749999794,0.029858592911876605
12,1000,838,162,0,577,26.1,0.0,26.1,4.414046666666667,7.827815416666644,0.029991629948914345
13,1000,836,164,0,555,28.1,0.0,28.1,4.3181875000000005,8.184414611111245,0.029126030644524008
14,1000,827,173,0,554,27.3,0.0,27.3,3.9190550000000006,7.720863111111329,0.02828154985755066
15,1000,825,175,0,565,26.0,0.0,26.0,4.487065,7.976417472222222,0.03067852873931624
16,1000,836,164,0,580,25.6,0.0,25.6,4.623057500000002,7.791768222222309,0.030436594618055896
17,1000,855,145,0,580,27.500000000000004,0.0,27.500000000000004,4.6249575,8.435854694444215,0.03067583525252441
18,1000,817,183,0,572,24.5,0.0,24.5,4.1802608333333335,7.7873398333331805,0.03178506054421706
19,1000,837,163,0,583,25.4,0.0,25.4,4.618732500000001,8.057722888888723,0.03172331846019182
20,1000,816,184,0,547,26.900000000000002,0.0,26.900000000000002,3.9508916666666662,7.509806305555555,0.027917495559686083
21,1000,818,182,0,543,27.500000000000004,0.0,27.500000000000004,4.239026666666666,7.8266920000000875,0.028460698181818494
22,1000,832,168,0,578,25.4,0.0,25.4,4.439635,7.860099388888872,0.030945273184601857
23,1000,796,204,0,546,25.0,0.0,25.0,4.146275833333333,7.609812638888785,0.03043925055555514
24,1000,803,197,0,543,26.0,0.0,26.0,4.201951666666668,7.741096916666574,0.02977344967948682
25,1000,823,177,0,542,28.1,0.0,28.1,4.36841,7.972589138888725,0.028372203341241013
26,1000,850,150,0,549,30.099999999999998,0.0,30.099999999999998,4.734570833333334,8.634989916666624,0.028687674141749584
27,1000,812,188,0,549,26.3,0.0,26.3,4.055837499999999,7.695889861110951,0.029261938635402857
28,1000,806,194,0,560,24.6,0.0,24.6,4.400551666666666,7.599581194444391,0.030892606481481264
29,1000,810,190,0,553,25.7,0.0,25.7,4.367600833333332,7.757768694444531,0.030185870406398953
